fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|318757000|420160000|101403000|76484000|69856000|20890000||31301000||-44055000|6159000|52214000|2100000|6159000|170276000|4029000|22441000|-156000|50214000|24077000|19293000|69856000|78684000|22597000|UDR
2024-06-30|USD|320062000|415320000|95258000|70443000|68666000|20136000||32408000||-41313000|6498000|50211000|1992000|6498000|170488000|4679000|29269000|386000|47811000|31013000|27557000|68666000|84159000|28883000|UDR
2024-03-31|USD|318030000|413634000|95604000|73478000|79759000|17810000||28954000||-48062000|5865000|48062000|1965000|5865000|169858000|4316000|43486000|337000|37350000|46310000|47470000|91548000|95864000|43149000|UDR
2023-12-31|USD|310296000|413273000|102977000|68442000|94249000|30038000||42755000||-47347000|9371000|47347000|2379000|9371000|170643000|4397000|33079000|93000|37478000|35961000|29540000|80426000|84823000|32986000|UDR
2023-09-30|USD|319581000|410131000|90550000|71599000|78072000|15159000||23462000||-44664000|42225000|44664000|1772000|-3069000|167551000|3692000|33286000|428000|44664000|35419000|32102000|77950000|81642000|32858000|UDR
2023-06-30|USD|315154000|404548000|89394000|68861000|396503000|16452000||24392000||-45113000|10447000|45113000|1450000|10447000|168925000|3681000|348896000|1351000|45113000|370183000|349839000|394009000|397690000|347545000|UDR
2023-03-31|USD|313586000|399549000|85963000|64834000|66184000|17480000||24161000||-43742000|1010000|43742000|1242000|1010000|169300000|3649000|31198000|234000|34400000|32925000|29443000|74940000|78589000|30964000|UDR
2022-12-31|USD|304870000|399656000|94786000|64652000|89269000|25511000||34342000||-43247000|42485000|43247000|1244000|1000|167241000|4823000|43847000|-683000|34788000|47467000|44095000|87094000|91917000|44530000|UDR
2022-09-30|USD|305258000|391297000|86039000|66769000|62919000|15840000||23016000||-39905000|37397000|39905000|1274000|-7495000|166781000|3430000|23982000|377000|39905000|25145000|28040000|63887000|67317000|23605000|UDR
2022-06-30|USD|289261000|369167000|79906000|60405000|50736000|16585000||24628000||-36832000|3001000|36832000|1419000|3001000|167584000|3016000|5396000|312000|36832000|5364000|6624000|42228000|45244000|5084000|UDR
