fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|2037868000|2464760000|426892000|1035519000|366895000|272303000||679681000|24557000|-140174000|24557000|-501922000|1887952000|3847000|138500000|151284000|235554000|-41418000|164731000|322384000|275681000|366895000|-115084000|276972000|WYNN
2024-09-30|USD|1137574000|1568133000|430559000|977216000|133237000|271829000||826835000|30729000|-167922000|30729000|167922000|1687691000|21300000|142600000|156273000|-14953000|17100000|168031000|-5388000|-38675000|152969000|309242000|-32053000|WYNN
2024-06-30|USD|1181234000|1623924000|442690000|1155745000|269658000|264727000||722516000|34884000|-174596000|34884000|174596000|1748449000|8745000|162200000|176405000|119878000|7935000|174596000|146273000|109326000|294474000|470879000|111943000|WYNN
2024-03-31|USD|1267255000|1715839000|448584000|1034349000|362941000|271616000||732265000|40172000|-182404000|40172000|182404000|1843434000|-4722000|158100000|174933000|164230000|20014000|183965000|176498000|145640000|346634000|521567000|144216000|WYNN
2023-12-31|USD|1300418000|1759075000|458657000|1199643000|357725000|279484000||733660000|44931000|-184955000|44931000|184955000|1888813000|8315000|160000000|176527000|229748000|-499408000|184955000|773777000|726344000|414703000|591230000|729156000|WYNN
2023-09-30|USD|954281000|1489552000|535271000|1073200000|62595000|268445000||1003907000|46534000|-188571000|46534000|188571000|1624227000|3861000|156000000|171969000|-119427000|-2700000|185643000|-120541000|-118376000|69144000|241113000|-116678000|WYNN
2023-06-30|USD|1054797000|1483557000|428760000|923366000|250336000|257321000||696242000|44127000|-190243000|44127000|190243000|1616783000|6959000|154800000|169962000|109489000|4305000|193618000|127835000|102625000|299732000|469694000|105184000|WYNN
2023-03-31|USD|876289000|1309351000|433062000|819188000|169515000|259772000||692749000|40193000|-187740000|40193000|187740000|1434489000|-30614000|154100000|168812000|13350000|1018000|199976000|1146000|23211000|201090000|369902000|12332000|WYNN
2022-12-31|USD|465528000|877084000|411556000|672126000|99208000|232017000||329508000|18895000|-178620000|18895000|178620000|1006092000|31901000|160000000|172292000|38495000|6084000|178620000|-33545000|21619000|217115000|389407000|32411000|WYNN
2022-09-30|USD|392711000|772935000|380224000|565942000|-52991000|201275000||598563000|6892000|-165277000|6892000|165277000|895561000|-864000|161700000|172502000|-141502000|1390000|165277000|-207791000|-142333000|23775000|196277000|-142892000|WYNN
2022-06-30|USD|439041000|806889000|367848000|569590000|-52028000|200378000||595548000|2691000|-154830000|2691000|154830000|910394000|-10099000|154100000|162968000|-129333000|718000|154830000|-213422000|-129523000|25497000|188465000|-130051000|WYNN
2022-03-31|USD|439767000|853800000|414033000|618354000|-94865000|196780000||686821000|1280000|-152158000|1280000|152158000|960734000|-15127000|176300000|184556000|-182184000|1140000|152158000|-254610000|-180027000|-30026000|154530000|-183324000|WYNN
2021-12-31|USD|542295000|946308000|404013000|707917000|-105624000|221923000||680763000|1082000|-151961000|1082000|151961000|1047028000|-6602000|162100000|170424000|-179061000|-1871000|151961000|-256431000|-175305000|-27100000|143324000|-177190000|WYNN
2021-09-30|USD|516032000|891825000|375793000|687561000|-83664000|197350000||613671000|507000|-150325000|507000|150325000|995082000|-11784000|169700000|177110000|-165094000|1155000|151063000|-245983000|-168423000|-14769000|162341000|-166249000|WYNN
2021-06-30|USD|512642000|895989000|383347000|630195000|-29521000|197545000||620189000|720000|-150424000|720000|150424000|991085000|5553000|176100000|183307000|-130672000|697000|150424000|-173397000|-131577000|19752000|203059000|-131369000|WYNN
2021-03-31|USD|258240000|624762000|366522000|522009000|-175732000|179774000||608521000|904000|-152852000|904000|152852000|728870000|-11093000|177700000|185121000|-280485000|493000|154174000|-336179000|-278081000|-127633000|57488000|-280978000|WYNN
2020-12-31|USD|233231000|591671000|358440000|478585000|-178611000|173544000||610659000|1415000|-149287000|1415000|149287000|687214000|15541000|177200000|184004000|-268934000|568000|149287000|-310291000|-265000000|-119647000|64357000|-269502000|WYNN
2020-09-30|USD|-105563000|239696000|345259000|286707000|-283007000|160896000||573994000|2033000|-145142000|2033000|145142000|371988000|412000|177300000|183486000|-350777000|407365000|148281000|-831533000|-758132000|-205635000|-22149000|-758142000|WYNN
2020-06-30|USD|-355054000|16809000|333533000|240267000|-523016000|152081000||561999000|3983000|-133218000|3983000|133218000|81785000|2233000|172800000|179266000|-556626000|80938000|133837000|-734831000|-637525000|-423408000|-244142000|-637564000|WYNN
2020-03-31|USD|392761000|808386000|415625000|737660000|-247411000|234328000||678320000|7953000|-128827000|7953000|128827000|937213000|10335000|172300000|178746000|-326237000|75800000|129670000|-450253000|-401305000|-197410000|-18664000|-402037000|WYNN
2019-12-31|USD|1135322000|1543855000|408533000|1007123000|226578000|230682000||633916000|4470000|-113049000|4470000|113049000|1656904000|18505000|168500000|175054000|84477000|157419000|113290000|-17491000|-71921000|197526000|372580000|-72942000|WYNN
2019-09-30|USD|1097757000|1518813000|421056000|1036619000|177835000|246442000||644203000|6427000|-114652000|6427000|114652000|1633465000|-8703000|166500000|172998000|16231000|19727000|126848000|26910000|-4210000|130883000|303881000|-3496000|WYNN
2019-06-30|USD|1149503000|1561879000|412376000|1016729000|218716000|202224000||677824000|6265000|-93149000|6265000|93149000|1655028000|11715000|135600000|140269000|92551000|-2000000|93149000|142234000|95622000|185700000|325969000|94551000|WYNN
2019-03-31|USD|1175265000|1556857000|381592000|1006582000|255176000|217322000||626615000|7287000|-93180000|87402000|93180000|1650037000|-6358000|132300000|136557000|106557000|1685000|93180000|159731000|104231000|199737000|336294000|104872000|WYNN
2018-12-31|USD|324274000|1687586000|1363312000|990294000|246283000|215872000||630044000|8837000|-100717000||100717000|47307000|-5113000||138911000|92153000|-372713000|102744000|515510000|464999000|192870000|331781000|464866000|WYNN
2018-09-30|USD|357126000|1709072000|1351946000|1008447000|290983000|192327000||560168000|6948000|-93007000||93007000|-252000|11216000||137458000|152215000|-3900000|93205000|219772000|155970000|245222000|382680000|156115000|WYNN
2018-06-30|USD|333562000|1605424000|1271862000|939165000|279572000|183631000||528085000|6861000|-89898000||89898000|0|-957000||137870000|146054000|-9702000|89898000|205280000|155692000|235952000|373822000|155756000|WYNN
2018-03-31|USD|434035000|1715578000|1281543000|965256000|-81294000|169585000||962601000|7220000|-98227000||98227000|2329000|-9220000||136357000|-315352000|-111045000|95898000|-137478000|-195125000|-217125000|-80768000|-204307000|WYNN
2017-12-31|USD|267237000|1622164000|1351371000|1024396000|301419000|182850000||503664000|9195000|-96789000||96789000|26301000|-1869000||136880000|157657000|-334025000|109088000|543964000|490510000|254446000|391326000|491682000|WYNN
2017-09-30|USD|214785000|1551347000|1280896000|957500000|257327000|178504000||540681000|8447000|-95874000||95874000|-20776000|-1894000||137982000|79310000|-457000|116648000|105969000|80162000|175184000|313166000|79767000|WYNN
2017-06-30|USD|174270000|1472892000|1234682000|926069000|246889000|164169000||489652000|7080000|-97739000||97739000|-22570000|-11840000||137686000|77523000|2607000|120026000|106796000|73139000|175262000|312948000|74916000|WYNN
2017-03-31|USD|192986000|1423757000|1183661000|878100000|249930000|159962000||479004000|6471000|-98262000||98262000|-771000|-6106000||139820000|103706000|2890000|98262000|132525000|100041000|201968000|341788000|100816000|WYNN
2016-12-31|USD|1300433000|1375324000|1085678000|773929000|138894000|166987000||521186000|3596000|-95667000||95667000|36726000|334000||140543000|120783000|6983000|95667000|138894000|113262000|216450000|356993000|113800000|WYNN
2016-09-30|USD|54729000|1031321000|976592000|655141000|76931000|144206000||547587000|3678000|-79669000||79669000|1168000|899000||106467000|-17317000|120000|79669000|-19331000|-17512000|62352000|168819000|-17437000|WYNN
2016-06-30|USD|128729000|988071000|859342000|614139000|147539000|119505000||412821000|2783000|-69257000||69257000|-1036000|-1462000||79749000|67498000|-2893000|69257000|89442000|70561000|136755000|216504000|70391000|WYNN
2016-03-31|USD|152227000|951081000|798854000|569669000|158298000|117445000||371862000|3479000|-44772000||44772000|-1825000|-483000||77971000|79139000|3918000|44772000|105792000|76056000|123911000|201882000|75221000|WYNN
2015-12-31|USD|946902000|946902000|751743000|537105000|151860000|112247000||348078000|2574000|-73608000||73608000|-75694000|-240000||77201000|71031000|-16190000|199612000|151860000|86570000|144639000|221840000|87221000|WYNN
2015-09-30|USD|120543000|920919000|800376000|583621000|152774000|116639000||346757000|1465000|-74079000||74079000|-1287000|459000||80649000|103628000|7418000|74079000|90985000|95990000|177707000|258356000|96210000|WYNN
2015-06-30|USD|136542000|964108000|827566000|615071000|169121000|113707000||343104000|1498000|-75236000||75236000|-1114000|198000||81913000|69758000|13298000|75236000|77203000|56470000|144994000|226907000|56460000|WYNN
