fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-11-02|USD|1005644000|2530100000|1524456000|1524456000|318502000|682259000||687142000||1674000|1674000||-2076000|||67022000|320176000|77997000||242179000|242179000|318502000|390407000|242179000|ULTA
2024-08-03|USD|978177000|2552087000|1573910000|1573910000|329201000|644821000||648976000||4526000|4526000||-2229000|||65314000|333727000|81171000||252556000|252556000|329201000|399041000|252556000|ULTA
2024-05-04|USD|1069780000|2725848000|1656068000|1656068000|400948000|665913000||671807000||6900000|6900000||-2975000|||64739000|407848000|94735000||313113000|313113000|400948000|465687000|313113000|ULTA
2024-02-03|USD|1340564000|3554298000|2213734000|2213734000|517090000|820360000|889000|829472000||3328000||13173000|-5109000|||62567000|520418000|126049000||394369000|394369000|517090000|582771000|394369000|ULTA
2023-10-28|USD|992067000|2488933000|1496866000|1496866000|327227000|661380000||664840000||2497000|2497000||-2432000|||61411000|329724000|80241000||249483000|249483000|327227000|388638000|249483000|ULTA
2023-07-29|USD|993612000|2529809000|1536197000|1536197000|391642000|600692000||601970000||4449000|4449000|4449000|-2427000|||61913000|396091000|95989000||300102000|300102000|391642000|456111000|300102000|ULTA
2023-04-29|USD|1054857000|2634263000|1579406000|1579406000|442070000|612129000||614238000||7348000|7348000|7348000|-1451000|||57949000|449418000|102367000||347051000|347051000|442070000|501335000|347051000|ULTA
2023-01-28|USD|1212503000|3226773000|2014270000|2014270000|447618000|762706000|1014000|768695000||4378000||4378000|-2796000|||59190000|451996000|111245000||340751000|340751000|447618000|447618000|340751000|ULTA
2022-10-29|USD|962817000|2338793000|1375976000|1375976000|361856000|597164000||600961000||849000|849000|849000|-1615000|||58461000|362705000|88120000||274585000|274585000|361856000|420317000|274585000|ULTA
2022-07-30|USD|928164000|2297113000|1368949000|1368949000|391428000|534459000||536736000||108000||108000|-1275000|||60882000|391536000|95859000||295677000|295677000|391428000|452310000|295677000|ULTA
2022-04-30|USD|941026000|2345901000|1404875000|1404875000|437708000|500970000||504320000||-401000||401000|-1002000|||62839000|437307000|105912000||331395000|331395000|437708000|500547000|331395000|ULTA
2022-01-29|USD|1027329000|2729388000|1702059000|1702059000|375622000|649968000||654634000||-467000||467000|-2057000|||63726000|375155000|85789000||289366000|289310000|375622000|375622000|289366000|ULTA
2021-10-30|USD|789474000|1995775000|1206301000|1206301000|284239000|503403000||505235000||-413000||413000|-1654000|||65157000|283826000|68537000||215289000|215289000|284239000|349396000|215289000|ULTA
2021-07-31|USD|797963000|1967207000|1169244000|1169244000|332307000|464299000||465656000||-425000||425000|-1647000|||68978000|331882000|80989000||250893000|250893000|332307000|401285000|250893000|ULTA
2021-05-01|USD|753788000|1938519000|1184731000|1184731000|305324000|443875000||449553000||-358000||358000|-56000|||70599000|304966000|74677000||-56000|230289000|305324000|375923000|230289000|ULTA
2021-01-30|USD|771028000|2198701000|1427673000|1427673000|224272000|514140000||546756000||-463000||463000|-1552000|||71386000|223809000|52315000||171494000|171636000|224272000|285068000|171494000|ULTA
2020-10-31|USD|545519000|1552033000|1006514000|1006514000|101277000|416378000||444242000||-1383000||1383000|-116000|||72357000|99894000|25096000||74798000|74682000|101277000|220882000|74798000|ULTA
2020-08-01|USD|329007000|1228009000|899002000|899002000|12755000|271587000||316252000||-2617000||2617000|105000|||77403000|10138000|2086000||105000|8157000|12755000|171674000|8052000|ULTA
2020-05-02|USD|303605000|1173210000|869605000|869605000|-101484000|380912000||405089000||-1272000||1272000|-75000|||76626000|-102756000|-24247000||-75000|-78584000|-101484000|14226000|-78509000|ULTA
2020-02-01|USD|806885000|2305918000|1499033000|1499033000|287756000|515542000||519129000||||439000|-1029000|||76392000|288195000|65476000||222719000|222719000|287756000|287756000|222719000|ULTA
2019-11-02|USD|623433000|1682514000|1059081000|1059081000|167780000|449198000||455653000||||900000|-1606000|||74256000|168680000|38933000||129747000|129747000|167780000|242036000|129747000|ULTA
2019-08-03|USD|605899000|1666607000|1060708000|1060708000|208018000|392843000||397881000||||1671000|-1850000|||73141000|209689000|48431000||161258000|161258000|208018000|281159000|161258000|ULTA
2019-05-04|USD|644847000|1743029000|1098182000|1098182000|237540000|403133000||407307000||||2046000|-1365000|||71810000|239586000|47365000||192221000|192221000|237540000|309350000|192221000|ULTA
2019-02-02|USD|740859000|2124716000|1383857000|1383857000|281210000|457245000||459649000||||1275000|-1546000|||71820000|282485000|67811000||214674000|214674000|281210000|353030000|214674000|ULTA
2018-11-03|USD|572278000|1560011000|987733000|987733000|169213000|395453000||403065000||||1318000|-840000|||69837000|170531000|39365000||131166000|131166000|169213000|239050000|131166000|ULTA
2018-08-04|USD|535461000|1488221000|952760000|952760000|193815000|337142000||341646000||||1143000|299000|||69026000|194958000|46635000||148323000|148323000|193815000|262841000|148323000|ULTA
2018-05-05|USD|560713000|1543667000|982954000|982954000|209842000|345624000||350871000||||1325000|-798000|||68789000|211167000|46771000||164396000|164396000|209842000|278631000|164396000|ULTA
2018-02-03|USD|658347000|1937592000|1279245000|1279245000|254419000|399631000||403928000||359000||359000|-1811000|||65003000|254778000|46605000||208173000|208173000|254419000|254419000|208173000|ULTA
2017-10-28|USD|493128000|1342181000|849053000|849053000|162667000|320729000||330461000||316000||316000|-3359000|||62128000|162983000|58338000||104645000|104645000|162667000|224795000|104645000|ULTA
2017-07-29|USD|469326000|1289854000|820528000|820528000|179800000|283427000||289526000||555000||555000|-711000|||63106000|180355000|66162000||114193000|114193000|179800000|242906000|114193000|ULTA
2017-04-29|USD|476008000|1314879000|838871000|838871000|188405000|283445000||289240000||338000||338000|-1637000|||62476000|188743000|60520000||128223000|128223000|188405000|250881000|128223000|ULTA
2017-01-28|USD|544908000|1586622000|263939000|1035666000|224230000|316266000||320678000||116000||116000|-2318000|||59281000|224346000|84128000||140218000|140218000|224230000|224230000|140218000|ULTA
2016-10-29|USD|427053000|1131443000|991571000|704179000|139661000|280464000||287392000||211000||211000|-3110000|||53462000|139872000|52310000||87562000|87562000|139661000|193123000|87562000|ULTA
2016-07-30|USD|384838000|1069463000|925446000|684377000|143769000|236380000||241069000||248000||248000|-2900000|||49665000|144017000|54013000||90004000|90004000|143769000|193434000|90004000|ULTA
2016-04-30|USD|390430000|1073219000|926552000|683286000|147164000|240724000||244078000||315000||315000|-812000|||47887000|147479000|55503000||91976000|91976000|147164000|195051000|91976000|ULTA
2016-01-30|USD|439036000|1268568000|1098809000|829259000|169486000|268169000||269550000||273000||273000|-1043000|||45998000|169759000|61936000||107823000|107823000|169486000|169486000|107823000|ULTA
2015-10-31|USD|335638000|910983000|799931000|575062000|110769000|218763000||224869000||283000||283000|-1018000|||42313000|111052000|39982000||71070000|71070000|110769000|153082000|71070000|ULTA
2015-08-01|USD|306475000|877275000|758539000|570524000|118460000|183937000||188015000||276000||276000|-508000|||38771000|118736000|44567000||74169000|74169000|118460000|157231000|74169000|ULTA
2015-05-02|USD|303184000|868433000|760540000|564938000|107582000|192485000||195602000||311000||311000|-1121000|||37967000|107893000|40947000||66946000|66946000|107582000|145549000|66946000|ULTA
2015-01-31|USD|349737000|1047872000|910174000|697904000|137467000|210702000||212270000||231000||231000|-1523000|||35709000|137698000|50434000||87264000|87264000|137467000|137467000|87264000|ULTA
2014-11-01|USD|281755000|745976000|651634000|463967000|94088000|181093000||187667000||254000||254000|-363000|||33683000|94342000|35218000||59124000|59124000|94088000|127771000|59124000|ULTA
2014-08-02|USD|259342000|734445000|636257000|474894000|97979000|157768000||161363000||209000||209000|-1708000|||31899000|98188000|37394000||60794000|60794000|97979000|129878000|60794000|ULTA
2014-05-03|USD|245953000|713970000|632889000|467817000|80881000|162443000||165072000||200000||200000|-874000|||30473000|81081000|31128000||49953000|49953000|80881000|111354000|49953000|ULTA
2014-02-01|USD|293561000|868151000|753944000|574521000|114138000|177636000||179423000||69000||69000|-528000|||28711000|114207000|43525000||70682000|70682000|114138000|114138000|70682000|ULTA
2013-11-02|USD|231661000|618788000|545894000|387120000|72887000|151306000||158774000||7000||7000|-1344000|||26825000|72894000|27464000||45430000|45430000|72887000|99712000|45430000|ULTA
2013-08-03|USD|212077000|601016000|528130000|388921000|72868000|134400000||139209000||18000||18000|-453000|||25968000|72886000|27975000||44911000|44911000|72868000|98836000|44911000|ULTA
2013-05-04|USD|203949000|582736000|515017000|378763000|67695000|133048000||136254000||24000||24000|-1577000|||24779000|67719000|25893000||41826000|41826000|67695000|92474000|41826000|ULTA
2013-02-02|USD|259644000|758814000|655069000|499191000|103766000|153963000||155878000||-21000||21000|-644000|||23401000|103745000|39213000||64532000|64532000|103766000|127167000|64532000|ULTA
2012-10-27|USD|185493000|505601000|444333000|320147000|61307000|117934000||153933000||-39000||39000|17000|||22218000|61268000|23117000|39000|38151000|38151000|61307000|83525000|38151000|ULTA
2012-07-28|USD|167625000|481579000|424224000|314058000|57459000|106040000||137910000||-104000||104000|-192000|||21629000|57355000|22357000|104000|34998000|34998000|57459000|79088000|34998000|ULTA
2012-04-28|USD|170912000|473822000|416652000|303186000|57446000|110943000||139809000||-21000||21000|-255000|||20985000|57425000|22557000|21000|34868000|34868000|57446000|78431000|34868000|ULTA
2012-01-28|USD|198465000|582420000|509264000|384046000|73247000|124235000||125309000||-91000||91000|-712000|||20306000|73156000|26861000|91000|46295000|46295000|73247000|93553000|46295000|ULTA
2011-10-29|USD|149183000|412891000|368839000|263884000|44228000|100997000||129844000||-176000||176000|-210000|||19225000|44052000|17284000|176000|26768000|26768000|44228000|63453000|26768000|ULTA
2011-07-30|USD|134287000|394420000|354907000|260280000|39660000|90811000||117901000||-147000||147000|75000|||18890000|39513000|15608000|147000|23905000|23905000|39660000|58550000|23905000|ULTA
2011-04-30|USD|134905000|385833000|346946000|251101000|39060000|94615000||117875000||-173000||173000|-477000|||17510000|38887000|15591000|173000|23296000|23296000|39060000|56570000|23296000|ULTA
2011-01-29|USD|156686000|473659000|316973000|316973000|49004000|107159000||107682000||||179000||||17238000|48825000|18721000||||49004000|66242000|30104000|ULTA
2010-10-30|USD|118906000|339179000|220273000|220273000|24292000|90309000||94614000||||244000||||16105000|24048000|9845000||||24292000|24292000|14203000|ULTA
2010-07-31|USD|103958000|321804000|217846000|217846000|22256000|79909000||81702000||||214000||||15675000|22042000|8980000||||22256000|37931000|13062000|ULTA
2010-05-01|USD|104535000|320196000|215661000|215661000|23332000|80729000||81203000||||118000||||15918000|23214000|9553000||||23332000|39250000|13661000|ULTA
