fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|993000000|3191000000|3031000000|2198000000|155000000|738000000||835000000|6000000|-29000000|6000000|35000000|3191000000|0||63000000|125000000|31000000||88000000|-21000000|160000000|223000000|94000000|HSIC
2024-09-30|USD|993000000|3174000000|3019000000|2181000000|157000000|724000000||838000000|7000000|-27000000|7000000|34000000|3174000000|-2000000||64000000|131000000|32000000||99000000|127000000|165000000|229000000|99000000|HSIC
2024-06-30|USD|1018000000|3104000000|2978000000|2118000000|159000000|781000000||860000000|6000000|-32000000|6000000|32000000|3136000000|-1000000||63000000|137000000|33000000|32000000|105000000|51000000|169000000|232000000|104000000|HSIC
2024-03-31|USD|1012000000|3142000000|3022000000|2160000000|150000000|791000000||867000000|5000000|-30000000|5000000|30000000|3172000000|2000000||61000000|125000000|32000000|30000000|98000000|60000000|155000000|216000000|93000000|HSIC
2023-12-31|USD|925000000|2988000000|2988000000|2092000000|39000000|807000000||918000000|5000000|-29000000|5000000|29000000|3017000000|-1000000||58000000|19000000|1000000|29000000|-3000000|59000000|48000000|106000000|18000000|HSIC
2023-09-30|USD|995000000|3137000000|2962000000|2167000000|200000000|725000000||795000000|6000000|-25000000|6000000|25000000|3162000000|-2000000||59000000|176000000|39000000|25000000|143000000|100000000|201000000|260000000|137000000|HSIC
2023-06-30|USD|975000000|3081000000|2899000000|2125000000|201000000|707000000||774000000|3000000|-19000000|3000000|19000000|3100000000|1000000||49000000|181000000|41000000|19000000|148000000|143000000|200000000|249000000|140000000|HSIC
2023-03-31|USD|966000000|3046000000|2885000000|2094000000|175000000|717000000||792000000|3000000|-14000000|3000000|14000000|3060000000|-1000000||44000000|160000000|39000000|14000000|128000000|141000000|174000000|218000000|121000000|HSIC
2022-12-31|USD|999000000|3354000000|128000000|2372000000|72000000|761000000||128000000|8000000|-17000000|4000000|21000000|3371000000|0||45000000|62000000|15000000|17000000|23000000|126000000|83000000|128000000|47000000|HSIC
2022-09-30|USD|914000000|3056000000|2855000000|2153000000|211000000|648000000||702000000|4000000|-11000000|-3000000|8000000|3067000000|1000000||45000000|196000000|46000000|11000000|162000000|79000000|204000000|249000000|150000000|HSIC
2022-06-30|USD|945000000|3021000000|2810000000|2085000000|220000000|680000000||725000000|3000000|-9000000|-1000000|8000000|3030000000|0||45000000|212000000|52000000|9000000|167000000|87000000|220000000|265000000|160000000|HSIC
2022-03-31|USD|973000000|3172000000|2935000000|2206000000|244000000|682000000||730000000|2000000|-7000000|2000000|7000000|3179000000|0||47000000|238000000|57000000|7000000|186000000|184000000|245000000|292000000|181000000|HSIC
2021-12-31|USD|980000000|3324772000|3270250000|2351000000|201000000|728000000||920279000|1702000|-8189000|-189000|8000000|3332961000|-1000000||47000000|191000000|44000000|8189000|147001000|114000000|199000000|246000000|147000000|HSIC
2021-09-30|USD|912000000|3179083000|2968067000|2266000000|211000000|657000000||701897000|1409000|-6550000|450000|7000000|3185633000|0||44000000|212000000|50000000|6550000|162286000|131000000|219000000|263000000|162000000|HSIC
2021-06-30|USD|891000000|2960847000|2757393000|2076000000|210000000|635000000||679921000|1357000|-6376000|624000|7000000|2967223000|1000000||45000000|203000000|47000000|6376000|155716000|185000000|210000000|255000000|156000000|HSIC
2021-03-31|USD|891000000|2918476000|2695637000|2034000000|230000000|614000000||658831000|1983000|-6485000|-485000|6000000|2924961000|309000||44000000|223000000|57000000|6485000|165997000|138000000|229000000|273000000|166000000|HSIC
2020-12-31|USD|859711000|3167297000|4380000|2304132000|181200000|513268000||4380000|2361000|-11968000|-377000|11591000|3167297000|-1790000||161852000|171874000|29035000|11968000|141921000|205798000|183465000|345317000|142839000|HSIC
2020-09-30|USD|754268000|2829035000|2652909000|2085878000|187671000|559605000||567062000|2294000|-11111000|2294000|11111000|2840146000|-1699000||434000|170702000|29005000|11111000|141726000|169616000|181813000|182247000|141697000|HSIC
2020-06-30|USD|454266000|1673913000|1692114000|1230133000|-7433000|445765000||462009000|1997000|-10486000|1997000|10486000|1684399000|-291000||282000|-11747000|-950000|10486000|-11382000|17600000|-1261000|-979000|-10797000|HSIC
2020-03-31|USD|746014000|2421059000|2255438000|1682857000|173865000|567362000||587149000|3190000|-7812000|3190000|7812000|2428871000|-220000||432000|168171000|37910000|7812000|130543000|69986000|175983000|176415000|130261000|HSIC
2019-12-31|USD|810598000|2855710000|-1059000|1858343000|196334000|615323000||-1059000|3389000|-9333000|3389000|9333000|2855710000|-907000||-676246000|372798000|42189000|9333000|330609000|357915000|382131000|-294115000|330609000|HSIC
2019-09-30|USD|761167000|2496394000|2611569000|1747600000|187198000|574771000||863969000|3943000|-12373000|3943000|12373000|2508767000|-177000||290000000|182521000|41964000|12373000|134916000|85075000|194894000|484894000|140557000|HSIC
2019-06-30|USD|767431000|2435042000|2285539000|1680396000|162288000|593218000||605143000|3654000|-12785000|3654000|12785000|2447827000|-1416000||260000|150412000|35880000|12785000|116753000|124466000|163197000|163457000|114532000|HSIC
2019-03-31|USD|751690000|2343967000|2187827000|1608578000|172441000|574608000||581033000|4771000|-16301000|4771000|16301000|2360268000|-419000||248000|149265000|39482000|16301000|118413000|115268000|165566000|165814000|109783000|HSIC
2018-12-31|USD|750931000|3375202000|2624271000|1721625000|158002000|558285000||590069000|5807000|-22320000|-873000|21447000|2472556000|-1485000||52471000|138555000|20778000|22320000|117777000|103851000|160002000|294048000|117777000|HSIC
2018-09-30|USD|722359000|3279678000|2557319000|1633206000|123269000|552051000||722634000|5163000|-21045000|-615000|20430000|3279678000|-586000||51511000|107403000|16633000|21045000|90770000|113221000|127833000|276877000|90770000|HSIC
2018-06-30|USD|718328000|3326676000|2608348000|1597704000|157108000|552723000||692112000|5108000|-17883000|-648000|17235000|3326676000|-437000||51493000|144515000|33879000|17883000|110636000|27708000|161750000|280339000|110636000|HSIC
2018-03-31|USD|719129000|3220439000|2501310000|1554321000|162240000|554214000||692691000|5158000|-17538000|-634000|16904000|3220439000|-750000||51493000|147676000|36142000|17538000|111534000|172397000|164580000|280339000|111534000|HSIC
