fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|-932000000|4722000000|5654000000||-1444000000|49000000||520000000|399000000|-35000000||35000000|3922000000|||88000000|1086000000|98000000||-972000000|1598000000|1121000000|1209000000|988000000|ACGL
2024-06-30|USD|-144000000|4229000000|4373000000|373000000|-568000000|41000000||432000000|364000000|-35000000||35000000|3571000000|||27000000|1366000000|97000000||-134000000|1280000000|1401000000|1428000000|1269000000|ACGL
2024-03-31|USD|-203000000|3941000000|4144000000|384000000|-633000000|53000000||444000000|327000000|-34000000|8000000|34000000|3464000000|||21000000|1221000000|101000000||-308000000|975000000|1255000000|1276000000|1120000000|ACGL
2023-12-31|USD|-3000000|3975000000|3978000000|383000000|-406000000|31000000||420000000|313000000|-34000000||34000000|3296000000|||24000000|1258000000|-1076000000|34000000|6208000000|3111000000|1292000000|1316000000|2334000000|ACGL
2023-09-30|USD|-584000000|3329000000|3913000000|334000000|-942000000|20000000||354000000|269000000|-34000000||34000000|3284000000|||24000000|795000000|72000000|34000000|-686000000|589000000|829000000|853000000|723000000|ACGL
2023-06-30|USD|-427000000|3162000000|3589000000|337000000|-783000000|21000000||359000000|242000000|-33000000||33000000|2977000000|||24000000|738000000|67000000|33000000|-539000000|649000000|771000000|795000000|671000000|ACGL
2023-03-31|USD|-361000000|3168000000|3529000000|342000000|-723000000|30000000||373000000|199000000|-32000000|4000000|32000000|2884000000|||23000000|779000000|64000000|32000000|-540000000|1064000000|811000000|834000000|715000000|ACGL
2022-12-31|USD|44810000|3072808000|3027075000|1208271000|-276862000|17820000||329993000|181547000|-31700000|-434000|31266000|2678928000|||25722000|920894000|60961000|31700000|4579510000|1105363000|952160000|977882000|859933000|ACGL
2022-09-30|USD|-1470620000|2386000000|3856869000|300851000|-1802941000|17710000||318637000|129000000|-33063000|-63000|33000000|2554858000|||26104000|2000000|-15000000|33063000|-1680911000|-617000000|35000000|61104000|17000000|ACGL
2022-06-30|USD|-458877000|2214000000|2673719000|304599000|-803134000|27620000||332480000|106000000|-32795000|205000|33000000|2430429000|||27207000|426000000|22000000|32795000|-661132000|-204000000|459000000|486207000|404000000|ACGL
2022-03-31|USD|-497893000|1942000000|2439725000|317110000|-856757000|32332000||349839000|80000000|-32708000|292000|33000000|2189689000|||27167000|208000000|12000000|32708000|-931244000|-389000000|241000000|268167000|196000000|ACGL
2021-12-31|USD|-87851000|2312986000|2400837000|-5593084000|-392137000|18150000||313379000|90454000|-32248000||32248000|2123244000|||33132000|657671000|34406000|32248000|847725000|509482000|689919000|723051000|623265000|ACGL
2021-09-30|USD|-697692000|2101204000|2798896000|250967000|-973327000|19672000||271675000|88195000|-33176000||33176000|1980151000|||20135000|424079000|4137000|33176000|297296000|239078000|457255000|477390000|419942000|ACGL
2021-06-30|USD|-114822000|2569996000|2684818000|260229000|-382926000|15951000||274956000|111613000|-35700000||35700000|2136704000|||15286000|726665000|51179000|35700000|694188000|699705000|762365000|777651000|675486000|ACGL
2021-03-31|USD|-486589000|2265794000|2752383000|275435000|-791065000|25384000||302735000|98856000|-38346000||38346000|2006334000|||14402000|477016000|38860000|38346000|400251000|155089000|515362000|529764000|438156000|ACGL
2020-12-31|USD|1811045000|2375938000|2562379000|-5139310000|1811045000|25335000||268478000|114458000|-38419000||38419000|1811045000|||19196000|577603000|34059000|38419000|1925503000|646082000|616022000|635218000|543544000|ACGL
2020-09-30|USD|-403644000|2312251000|2716814000|232401000|-654737000|17937000||252012000|128512000|-41343000||41343000|1752756000|||16715000|442746000|23707000|41343000|488682000|455907000|484089000|500804000|419039000|ACGL
