fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|3528000000|3729000000|201000000|139000000|727000000|||1161000000||-241000000||241000000|0|53000000|400000000|367000000|513000000|94000000|276000000|419000000|419000000|727000000|1235000000|419000000|FE
2024-06-30|USD|716000000|3280000000|2564000000|2564000000|423000000|||293000000||-256000000||256000000||||389000000|163000000|65000000||98000000|101000000|432000000|821000000|98000000|FE
2024-03-31|USD|3182000000|3287000000|105000000|105000000|612000000|||1018000000||-305000000||305000000||44000000|381000000|217000000|388000000|135000000|305000000|253000000|253000000|693000000|907000000|253000000|FE
2023-12-31|USD|1859000000|3146000000|1287000000|99000000|568000000|137000000||2081000000||-296000000||296000000|0|62000000|373000000|365000000|249000000|74000000|296000000|175000000|174000000|545000000|912000000|175000000|FE
2023-09-30|USD|3321000000|3487000000|166000000|166000000|666000000|||967000000||-289000000|220000000|289000000|0|24000000|366000000|226000000|429000000|29000000|289000000|421000000|399000000|718000000|1099000000|400000000|FE
2023-06-30|USD|2866000000|3006000000|140000000|140000000|481000000|59000000||885000000||-276000000|219000000|276000000|-36000000|43000000|361000000|370000000|309000000|74000000|312000000|254000000|235000000|585000000|988000000|235000000|FE
2023-03-31|USD|3098000000|3231000000|133000000|133000000|551000000|1142000000||856000000||-263000000|186000000|263000000|0|35000000|361000000|378000000|382000000|90000000|263000000|292000000|291000000|645000000|929000000|292000000|FE
2022-12-31|USD|1830000000|3177000000|1347000000|191000000|399000000|1268000000||2117000000||-251000000|58000000|251000000|-16000000|115000000|355000000|274000000|360000000|763000000|267000000|-370000000|-404000000|611000000|975000000|-403000000|FE
2022-09-30|USD|3266000000|3475000000|209000000|209000000|505000000|1406000000||1111000000||-248000000|225000000|248000000|1000000|111000000|332000000|517000000|439000000|105000000|247000000|334000000|333000000|687000000|1022000000|334000000|FE
2022-06-30|USD|2628000000|2818000000|190000000|190000000|447000000|1160000000||896000000||-265000000|248000000|265000000|2688000000|95000000|348000000|335000000|236000000|49000000|383000000|192000000|191000000|501000000|955000000|187000000|FE
2022-03-31|USD|2849000000|2989000000|140000000|140000000|559000000|1112000000||815000000||-313000000|-38000000|275000000|2970000000|94000000|340000000|359000000|371000000|83000000|313000000|288000000|287000000|646000000|1024000000|288000000|FE
2021-12-31|USD|1441000000|2660000000|1219000000|119000000|224000000|1131000000||1451000000||-286000000|-2000000|284000000|2646000000|107000000|330000000|439000000|476000000|49000000|286000000|430000000|423000000|760000000|1183000000|427000000|FE
2021-09-30|USD|2992000000|3124000000|132000000|132000000|631000000|1131000000||856000000||-283000000|263000000|283000000|3113000000|136000000|326000000|331000000|551000000|88000000|283000000|416000000|461000000|834000000|1098000000|463000000|FE
2021-06-30|USD|2510000000|2622000000|112000000|112000000|312000000|982000000||948000000||-287000000|266000000|287000000|2610000000|108000000|323000000|377000000|154000000|96000000|287000000|58000000|56000000|441000000|1027000000|58000000|FE
2021-03-31|USD|2608000000|2726000000|118000000|118000000|559000000|1025000000||648000000||-285000000|272000000|285000000|2852000000|135000000|323000000|454000000|422000000|87000000|285000000|335000000|333000000|707000000|1039000000|335000000|FE
2020-12-31|USD|1329000000|2537000000|1208000000|93000000|394000000|54000000||1219000000||-273000000|253000000|273000000|2596000000|127000000|320000000|395000000|246000000|4000000|273000000|212000000|239000000|519000000|864000000|242000000|FE
2020-09-30|USD|2921000000|3022000000|101000000|101000000|721000000|1209000000||937000000||-266000000|245000000|266000000|2983000000|100000000|316000000|202000000|570000000|116000000|266000000|460000000|452000000|836000000|821000000|454000000|FE
2020-06-30|USD|2445000000|2522000000|77000000|77000000|515000000|983000000||730000000||-263000000|245000000|263000000|2493000000|103000000|321000000|307000000|375000000|66000000|263000000|307000000|307000000|638000000|925000000|309000000|FE
2020-03-31|USD|2611000000|2709000000|98000000|98000000|532000000|423000000||768000000||-263000000|245000000|263000000|2629000000|100000000|317000000|295000000|14000000|-60000000|263000000|24000000|56000000|277000000|504000000|74000000|FE
