fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|353208000|549832000|196624000|81085000|64785000|45772000||288398000||-44192000||44192000|55028000|-949000||150852000|168401000|1755000|1468000|171074000|167065000|212593000|363445000|166646000|MAA
2024-09-30|USD|391676000|551126000|159450000|375548000|214961000|12728000||176715000||-42726000||42726000|0|-1678000||146722000|115865000|670000|1513000|118230000|115611000|158591000|305313000|115195000|MAA
2024-06-30|USD|388742000|546435000|157693000|368019000|213848000|12671000||174917000||-41265000||41265000|-23000|-19244000||145022000|102973000|1020000|-37306000|104662000|102441000|144238000|289260000|101953000|MAA
2024-03-31|USD|383557000|543622000|160065000|360817000|203497000|17045000||180062000||-40361000||40361000|-2000|23526000||143020000|145544000|1795000|40361000|143749000|144250000|185905000|328925000|143749000|MAA
2023-12-31|USD|359510000|542247000|182737000|332670000|159306000|41849000||200205000|2400000|-33979000|4600000|38579000|-1000|27219000||140888000|161624000|1148000|38579000|160476000|160956000|200203000|341091000|160476000|MAA
2023-09-30|USD|381816000|542042000|160226000|76563000|205292000|13524000||176599000|7100000|-36651000|53067000|36651000|-75000|-16493000||146702000|110523000|-209000|36651000|110732000|111002000|147174000|293876000|110732000|MAA
2023-06-30|USD|382292000|535146000|152854000|333305000|213347000|13882000||168946000|7500000|-36723000|25196000|36723000|-1000|16992000||138972000|148549000|2861000|36723000|145688000|145965000|185272000|324244000|145688000|MAA
2023-03-31|USD|374609000|529033000|154424000|321304000|202257000|15923000||172337000|-900000|-37281000|33652000|37281000|15000|3467000||138501000|136854000|944000|37281000|135910000|136171000|174135000|312636000|135910000|MAA
2022-12-31|USD|350586000|527965000|177379000|319411000|156173000|39142000||111614000|100000|-38084000|53613000|38084000|82799000|-23465000||138237000|193163000|-458000|38084000|193621000|193890000|231247000|369484000|193621000|MAA
2022-09-30|USD|371716000|520783000|149067000|328302000|206387000|12188000||165330000|-6800000|-38637000|45532000|38637000|-1000|-1718000||136879000|121055000|-1256000|38637000|122311000|122581000|159692000|296571000|122311000|MAA
2022-06-30|USD|345316000|495040000|149724000|315821000|179962000|15580000||33389000|-1800000|-38905000|77229000|38905000|131965000|-28325000||134144000|207650000|-3052000|38905000|210702000|210971000|246555000|380699000|210702000|MAA
2022-03-31|USD|326017000|476078000|150061000|303158000|159419000|16323000||166599000|-1500000|-39121000|35302000|39121000|-1000|10795000||133738000|109360000|-1442000|39121000|110802000|111074000|148481000|282219000|110802000|MAA
2021-12-31|USD|290059000|463575000|173516000|302593000|101333000|38021000||102813000||12692000|51800000|39108000|85913000|19345000||135495000|193431000|7790000|39108000|185641000|185893000|232539000|368034000|185641000|MAA
2021-09-30|USD|305294000|452575000|147281000|307449000|144182000|12670000||161425000||-39234000|17817000|39234000|-313000|10344000||134611000|87282000|2803000|39234000|84479000|84727000|126516000|261127000|84479000|MAA
2021-06-30|USD|291989000|436927000|144938000|300585000|133299000|13114000||23862000||-38867000|20737000|38867000|134828000|20126000||131824000|218523000|2045000|38867000|216478000|216705000|257390000|389214000|216478000|MAA
2021-03-31|USD|280523000|425005000|144482000|293971000|123102000|12979000||157421000||-39672000|53496000|39672000|0|-15913000||131503000|48192000|999000|39672000|47193000|47462000|87864000|219367000|47193000|MAA
2020-12-31|USD|258499000|423661000|165162000|289599000|80101000|35577000||178382000||-40952000|23115000|40952000|16000|18504000||129585000|84137000|795000|40952000|83342000|83610000|125089000|254674000|83342000|MAA
2020-09-30|USD|284160000|423199000|139039000|297493000|132430000|11360000||151710000||-41010000|39768000|41010000|20000|242000||127679000|60575000|665000|41010000|59910000|60179000|101585000|229264000|59910000|MAA
2020-06-30|USD|275279000|413026000|137747000|284661000|125802000|10557000||149475000||-42118000|26163000|42118000|2000|14643000||127190000|76262000|1200000|42118000|75062000|75331000|118380000|245570000|75062000|MAA
