fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-11-24|USD|1091700000|5240100000|4148400000|3309000000|1077900000|852000000||853200000||-124600000||124600000|5240100000||||990500000|194800000||802300000|848400000|1115100000|1077900000|795700000|GIS
2024-08-25|USD|721800000|4724500000|4002700000|3159300000|831500000|855100000||857300000||-123600000||123600000|4848100000|||139600000|737300000|157400000|123600000|583600000|523100000|860900000|985400000|579900000|GIS
2024-05-26|USD|1688300000|4836600000|3148300000|3025600000|779200000|798300000|257800000|103100000||-122700000||122700000|4713900000|||140500000|693500000|136000000|122700000|1585200000|335100000|816200000|938900000|557500000|GIS
2024-02-25|USD|1707400000|4977500000|4169900000|3391800000|910700000|790900000||796700000||-121700000||121700000|5099200000|||146400000|819400000|149300000|121700000|676300000|674800000|941100000|1076000000|670100000|GIS
2023-11-26|USD|1765900000|5021600000|4307500000|3373500000|811800000|830500000||954100000||-117800000||117800000|5139400000|||128600000|731500000|136000000|117800000|602300000|581600000|849300000|963900000|595500000|GIS
2023-08-27|USD|1770500000|4787700000|3957700000|3134200000|930000000|839300000||840500000||-117000000|117000000|117000000|4904700000|||137200000|846700000|173200000|117000000|680300000|662300000|963700000|1069600000|673500000|GIS
2023-05-28|USD|1728200000|5134600000|3406400000|3301800000|818200000|867900000|257600000|1167600000||-104600000|104600000|104600000|5030000000|23400000||219800000|755600000|140700000|104600000|1728200000|376500000|860200000|1038000000|614900000|GIS
2023-02-26|USD|1664800000|5041300000|4387800000|3461100000|730200000|946900000||934600000||-98300000|98300000|98300000|5139600000|12700000||137100000|661400000|108300000|98300000|557900000|592600000|759700000|705600000|553100000|GIS
2022-11-27|USD|1705100000|5129200000|4399200000|3515600000|799800000|894200000||905300000||-91500000|91500000|91500000|5220700000|25400000||161800000|753000000|147100000|91500000|608300000|526300000|844500000|961600000|605900000|GIS
2022-08-28|USD|1447700000|5060800000|4041200000|3269900000|1085600000|791400000||362100000||-87700000|87700000|87700000|5148500000|19800000||134300000|1036100000|216100000|87700000|823300000|792100000|1123800000|361300000|820000000|GIS
2022-05-29|USD|1769900000|4995700000|3225800000|3121300000|1016100000|809400000|243100000|996900000||-104500000|104500000|104500000|4891200000|||139700000|957300000|134500000|104500000|1769900000|975000000|1061800000|999800000|822800000|GIS
2022-02-27|USD|1403700000|4621300000|3865400000|3134000000|815300000|751400000||588400000||-86500000|86500000|86500000|4707800000|29900000||143700000|783500000|123200000|86500000|662600000|901700000|870000000|823100000|660300000|GIS
2021-11-28|USD|1631200000|4931300000|4196200000|3392800000|800100000|828800000||831100000||-92700000|92700000|92700000|5024000000|33000000||141100000|756900000|159700000|92700000|608400000|630800000|849600000|804700000|597200000|GIS
2021-08-29|USD|1597400000|4444000000|3666000000|2942500000|844300000|757400000||753100000||-95900000|95900000|95900000|4539900000|||145800000|795900000|168900000|95900000|638200000|658500000|891800000|981500000|627000000|GIS
