fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|1910200000|7613000000|5702800000|16600000|992100000|878100000||918100000||||46700000|120100000|77800000||24100000|1102900000|258000000||851900000|844900000|1149600000|1056200000|844900000|DHI
2024-09-30|USD|2554300000|10002600000|7448300000|8300000|-8300000|960300000||1016400000||||56100000|145900000|115700000||23600000|1662100000|378700000||-8300000|-8300000|1718200000|1617600000|1283400000|DHI
2024-06-30|USD|2642000000|9965700000|7323700000|14800000|1718400000|923600000||923600000||||54500000|162600000|80600000||22400000|1785800000|432200000||1366800000|1353600000|1840300000|1785100000|1353600000|DHI
2024-03-31|USD|2332900000|9107200000|6774300000|13600000|1452300000|880600000||880600000||||50500000|152700000|76200000||21100000|1516900000|344800000||1183700000|1172100000|1567400000|1510600000|1172100000|DHI
2023-12-31|USD|2006200000|7726000000|5719800000|6100000|1144800000|835000000||861400000||-42600000||42600000|128700000|76300000||20000000|1239200000|291800000|42600000|955700000|947400000|1281800000|1191200000|947400000|DHI
2023-09-30|USD|2823300000|10504000000|7680700000|5000000|-5000000|886200000||933300000||-49300000||49300000|146800000|81200000||21400000|2002500000|492800000|49300000|-5000000|-5000000|2051800000|1958500000|1509700000|DHI
2023-06-30|USD|2583800000|9725600000|7141800000|10800000|1731700000|852100000||852100000||-57400000||57400000|157900000|52200000||-39586|1767300000|432200000|57400000|1351700000|1335100000|1824700000|1755400000|1335100000|DHI
2023-03-31|USD|1976700000|7972900000|5996200000|23800000|1203100000|773600000||773600000||-50600000||50600000|154500000|42200000||122085|1237900000|295700000|50600000|949600000|942200000|1288500000|1229800000|942200000|DHI
2022-12-31|USD|1966500000|7257800000|5291300000|27500000|1210700000|737000000||755800000||-46200000||46200000|79200000|37700000||41584|1257600000|298900000|46200000|968300000|958700000|1303800000|1249300000|958700000|DHI
2022-09-30|USD|2878400000|9639400000|6761000000|39800000|1999000000|832100000||879400000||-48900000||48900000|64400000|19500000||54880|2049400000|417600000|48900000|1648200000|1631800000|2098300000|2067700000|1631800000|DHI
2022-06-30|USD|2908800000|8788100000|5879300000|10600000|2168200000|740600000||740600000||-40000000||40000000|195300000|15100000||27081|2171800000|524000000|40000000|1659300000|1647800000|2211800000|2189100000|1647800000|DHI
2022-03-31|USD|2569100000|7999000000|5429900000|15200000|1874000000|695100000||695100000||-36700000||36700000|168000000|9300000||86065|1877300000|441000000|36700000|1442300000|1436300000|1914000000|1874000000|1436300000|DHI
2021-12-31|USD|2147700000|7053400000|4905700000|4800000|1468900000|665900000||678800000||-36900000||36900000|134100000|15500000||60459|1493100000|351500000|36900000|1145800000|1141600000|1530000000|1501200000|1141600000|DHI
2021-09-30|USD|2406100000|8109300000|5703200000|11000000|1686900000|693000000||719200000||-36200000||36200000|166100000|13400000|23800000|71391|1720000000|381000000|36200000|1345500000|1339000000|1756200000|1730300000|1339000000|DHI
2021-06-30|USD|2072000000|7284600000|5212600000|5600000|1416300000|655700000||655700000||-37700000||37700000|117300000|17400000|14700000|54000|1414600000|299100000|55800000|1116500000|1115500000|1452300000|1451800000|1115500000|DHI
2021-03-31|USD|1796000000|6446900000|4650900000|3800000|1174500000|621500000||621500000||-37900000||37900000|178600000|5400000|17000000|55806|1175500000|246000000|37900000|933900000|929500000|1213400000|1193400000|929500000|DHI
2020-12-31|USD|1600900000|5933400000|4332500000|8300000|997600000|585900000||603300000||-40400000||40400000|138900000|5300000|17800000|55213|1030900000|239100000|40400000|795200000|791800000|1071300000|1021400000|791800000|DHI
2020-09-30|USD|1646900000|6400400000|4753500000|6000000|6400400000|597700000||621000000||-40000000||40000000|173500000|7000000|17800000|55131|1053900000|224900000|40000000|831200000|829000000|1093900000|1072100000|829000000|DHI
2020-06-30|USD|1305300000|5390000000|4084700000|5000000|777800000|527500000||527500000||-38000000||38000000|116700000|4600000|17100000|52750|780200000|149500000|38000000|632900000|630700000|818200000|796400000|630700000|DHI
2020-03-31|USD|1049200000|4500000000|3450800000|8900000|582400000|466800000||466800000||-37600000||37600000|73300000|10400000|17300000|51116|620000000|137300000|37600000|484000000|482700000|657600000|573700000|482700000|DHI
2019-12-31|USD|936500000|4020700000|3084200000|3800000|464100000|455800000||472400000||-37700000||37700000|73600000|11500000|17200000|47300|522100000|90800000|37700000|432500000|431300000|559800000|468600000|431300000|DHI
2019-09-30|USD|1157400000|5038900000|3881500000|7100000|5031800000|505500000||500900000||-35400000||35400000|101100000|8200000|17700000|46467|661500000|156200000|35400000|503900000|505300000|696900000|671400000|505300000|DHI
2019-06-30|USD|1074700000|4906300000|3831600000|3831600000|594700000|480000000||480000000||-38100000||38100000|85400000|9400000|16700000|44646|627900000|153100000|38100000|473600000|474800000|666000000|590400000|474800000|DHI
2019-03-31|USD|872000000|4128700000|3256700000|3270500000|427800000|444200000||444200000||-35000000||35000000|73100000|5700000|15900000|40963|459700000|108400000|35000000|354400000|351300000|494700000|415700000|351300000|DHI
2018-12-31|USD|767900000|3519000000|2751100000|2759100000|359300000|402800000||408600000||-31700000||31700000|59900000|8600000|15900000|40374|376200000|89000000|31700000|286700000|287200000|407900000|380000000|287200000|DHI
2018-09-30|USD|1046100000|4505200000|3459100000|3500000|4501700000|456900000||450400000||0||0|69000000|11500000||15800000|604900000|138800000|0|468900000|466200000|604900000|600700000|466100000|DHI
2018-06-30|USD|1038100000|4435300000|3397200000|3397200000|603200000|434900000||434900000||0||0|68000000|13000000||13500000|616300000|162500000|0|453700000|453800000|616300000|616700000|453800000|DHI
2018-03-31|USD|833100000|3794700000|2961600000|2991700000|432200000|400900000||400900000||0||0|68800000|11500000||16900000|445000000|94000000|0|350800000|351000000|445000000|448000000|351000000|DHI
2017-12-31|USD|752600000|3332700000|2580100000|2583800000|354300000|384200000||398300000||0||0|57000000|9400000||16200000|391700000|202400000|0|188800000|189300000|391700000|384600000|189300000|DHI
2017-09-30|USD|895200000|4159100000|3263900000|20300000|4159100000|416100000||-1047600000||-29900000||29900000|65200000|6500000||14300000|485500000|172300000|29900000|313200000|313300000|515400000|493300000|313200000|DHI
2017-06-30|USD|815300000|3776400000|2961100000|2966500000|3776400000|374500000||374500000||-32400000||32400000|65000000|3700000||13100000|444500000|155500000|32400000|289000000|289000000|476900000|453900000|289000000|DHI
2017-03-31|USD|701400000|3251300000|2549900000|2562100000|3251300000|355200000||355200000||-33500000||33500000|63500000|7700000||12900000|353900000|124700000|33500000|229200000|229200000|387400000|359100000|229200000|DHI
