fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|373381000|2601552000|2228171000|946945000|475581000|1179026000||1281226000||-350638000|126572000|150000000|2601552000||126962000|347611000|372503000|57378000|150000000|333533000|438074000|475581000|870114000|315125000|GPN
2024-06-30|USD|516923000|2568768000|2051845000|938484000|572623000|1057661000||1113361000||-123851000|35306000|154400000|2568768000||124024000|345940000|452594000|77834000|154400000|389275000|279911000|572623000|952934000|374760000|GPN
2024-03-31|USD|-130665000|2259387000|2390052000|922390000|452252000|1045545000||1467662000||-160800000|35928000|160800000|2420187000||117919000|343217000|332689000|19382000|160800000|323062000|274794000|452252000|836706000|313307000|GPN
2023-12-31|USD|-357423000|2270063000|2627486000|922284000|498716000|1015163000||1726151000||-166100000|38881000|166100000|2436163000||116132000|345709000|370569000|9272000|166100000|372433000|573310000|498716000|882378000|361297000|GPN
2023-09-30|USD|384896000|2302391000|1917495000|915531000|558196000|1001964000||1001964000||-173300000|137568000|173300000|2475691000||118272000|340351000|420766000|58936000|173300000|376605000|269293000|558196000|934417000|361830000|GPN
2023-06-30|USD|430441000|2385907000|1955466000|941952000|602741000|1013514000||907776000||-172300000|27944000|172300000|2558207000|45099000|117770000|344408000|446359000|172211000|172300000|284206000|306564000|602741000|963067000|274148000|GPN
2023-03-31|USD|-368696000|1928614000|2297310000|947753000|56735000|1043126000||1594390000||-119000000|11153000|119000000|2047614000|30391000|105983000|301267000|-42440000|-31399000|119000000|-4420000|-15889000|56735000|377827000|-11041000|GPN
2022-12-31|USD|793574000|2135434000|1341860000|927911000|407630000|919493000||426899000||-119600000|8544000|119600000|2255034000||100138000|317256000|296750000|47444000|119600000|258563000|447838000|407630000|733606000|249306000|GPN
2022-09-30|USD|226332000|2104038000|1877706000|931249000|386432000|918757000||995390000||-132400000|112007000|132400000|2236438000||99473000|306040000|304709000|14255000|132400000|300166000|57131000|386432000|743149000|290454000|GPN
2022-06-30|USD|-626958000|2031595000|2658553000|962299000|-529858000|863179000||1848465000||-97100000|2956000|97100000|2128695000|16771000|100210000|327366000|-620223000|52776000|97100000|-665051000|-796972000|-529858000|-195757000|-672999000|GPN
2022-03-31|USD|-42360000|2066954000|2109314000|957158000|375947000|823149000||1152156000||-89300000|1711000|89300000|2156254000|19190000|99665000|329007000|296951000|52218000|89300000|249636000|231710000|375947000|715258000|244733000|GPN
2021-12-31|USD|-9200000|2106681000|9200000|967997000|320976000|905008000||9200000||-87300000|3311000|87300000|2193981000|21403000|104112000|339494000|245887000|37434000|87300000|-18400000|217144000|320976000|672681000|208453000|GPN
2021-09-30|USD|317783000|2120037000|1802254000|944172000|400083000|858082000||858082000||-82300000|6320000|82300000|2202337000|37684000|98656000|319906000|346853000|50117000|82300000|305463000|226478000|400083000|749059000|296736000|GPN
2021-06-30|USD|283558000|2058437000|1774879000|936310000|362558000|838569000||838569000||-79000000|5455000|79000000|2137437000|45619000|97202000|324841000|324398000|60808000|79000000|266813000|303256000|362558000|728239000|263590000|GPN
2021-03-31|USD|-135142000|1908807000|2043949000|925246000|275259000|789502000||1118703000||-81200000|76966000|81200000|1990007000|26967000|96372000|329201000|217356000|20675000|81200000|198410000|186581000|275259000|627757000|196681000|GPN
2020-12-31|USD|1823893000|1930193000|106300000|922195000|251981000|756016000||106300000||-84100000|8275000|84100000|1930193000|35891000|91791000|329846000|200623000|17980000|84100000|251981000|344330000|251981000|614569000|182643000|GPN
