fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|950377000|4742593000|3792216000|3022229000|992482000|782421000||782421000||-98371000|2431000|100802000|4742593000|328716000|87697000|138000000|1165750000|217208000|100802000|948649000|503848000|992482000|1130482000|948542000|PH
2024-09-30|USD|801753000|4876049000|4074296000|3097719000|1057738000|848789000||980054000||-110274000|2817000|113091000|4876049000|30801000|88925000|140000000|875078000|176658000|113091000|698528000|1045997000|1057738000|1197738000|698420000|PH
2024-06-30|USD|1304298000|5584495000|4280197000|3322855000|1093148000|818347000|298000000|1216565000||-112266000|7000000|119266000|5191558000|48016000|91436000|138995000|985850000|200887000|119266000|785073000|755325000|1093148000|1232143000|784963000|PH
2024-03-31|USD|854637000|4950624000|4095987000|3279650000|1032768000|816337000||816337000||-123732000|3000000|123732000|5074356000|65406000|87082000|141000000|919883000|193309000|123732000|726734000|559416000|1032768000|1184615000|726574000|PH
2023-12-31|USD|783154000|4691918000|3908764000|3101962000|965544000|806802000||806802000||-129029000|2000000|129029000|4820947000|85011000|85751000|142000000|867959000|186108000|129029000|682057000|955582000|965544000|1138988000|681851000|PH
2023-09-30|USD|599918000|4726958000|4127040000|3097349000|977358000|873691000||1017764000||-134468000|134468000|134468000|4861426000|78455000|84867000|156000000|820190000|169363000|134468000|651072000|428752000|977358000|1110658000|650827000|PH
2023-06-30|USD|718092000|4942605000|4224513000|3262860000|1044455000|834940000|331000000|1224742000||-157176000|157176000|157176000|5099781000|-300298000|82767000|126713000|903073000|194117000|157176000|709078000|804712000|1044455000|1186962000|708956000|PH
2023-03-31|USD|700515000|4909672000|4209157000|3340764000|906972000|868393000||868393000||-151993000|105993000|151993000|5061665000|55866000|80194000|145000000|756310000|165421000|151993000|590960000|681930000|906972000|1053303000|590889000|PH
2022-12-31|USD|476102000|4527880000|4051778000|3236812000|665333000|814966000||814966000||-146931000|146931000|146931000|4674811000|40641000|87488000|142000000|516519000|121282000|146931000|395461000|759348000|665333000|805450000|395237000|PH
2022-09-30|USD|737717000|4455977000|3718260000|2795456000|787417000|835804000||545587000||-117794000|489794000|117794000|4573771000|19624000|66967000|87000000|503162000|115308000|117794000|388037000|87272000|787417000|707956000|387854000|PH
2022-06-30|USD|680145000|4184459000|3504314000|2768925000|805713000|650956000|265000000|715793000||-71270000|47270000|71270000|4255729000|-585634000|62369000|77450000|118093000|-10738000|71270000|128906000|116893000|805713000|266813000|128831000|PH
2022-03-31|USD|662693000|4023115000|3360422000|2709407000|774084000|640498000||432431000||-63272000|46272000|63272000|4086387000|-239221000|63832000|78000000|433918000|85901000|63272000|348088000|361850000|774084000|575190000|348017000|PH
2021-12-31|USD|617785000|3763220000|3145435000|2567595000|701181000|585858000||380710000||-61360000|61360000|61360000|3824580000|-119443000|65362000|79000000|490195000|102595000|61360000|387729000|447997000|701181000|630555000|387600000|PH
2021-09-30|USD|515297000|3716959000|3201662000|2504382000|694057000|626749000||487735000||-59350000|40350000|59350000|3776309000|-583000|65751000|80000000|571439000|120282000|59350000|451463000|412394000|694057000|710789000|451157000|PH
2021-06-30|USD|451653000|3897203000|3445550000|1987123000|735105000|1270153000|259000000|872672000||-60258000|2000000|60258000|3957461000|-94116000|65328000|81254000|657320000|151582000|60258000|505914000|1094356000|735105000|798832000|505738000|PH
