fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|2072981000|4370930000|2547216000|2303066000|1333884000|244150000|494947000|739097000|57611000|12312000|57611000|45299000|4370930000|14262000||96200000|1348146000|157128000|45299000|1191018000|1144736000|1333884000|1430084000|1191018000|LRCX
2024-09-30|USD|2002683000|4158290000|2502716000|2165293000|1264197000|243128000|495358000|738486000|68449000|23503000|68449000|44946000|4158290000|30081000||94295000|1294278000|177834000|44946000|1116444000|1159069000|1264197000|1358492000|1116444000|LRCX
2024-06-30|USD|1840098000|4009110000|2340751000|2031409000|1126560000|216477000|497829000|713538000|66027000|19588000|66027000|44238000|3870313000|27796000||88357000|1154356000|134074000|46439000|1020282000|1017642000|1126560000|1286951000|1020282000|LRCX
2024-03-31|USD|1800536000|3742061000|2224126000|1993022000|1057112000|215904000|512274000|743424000|71752000|-47153000|71752000|47153000|3789214000|36073000||89922000|1093185000|127359000|47153000|965826000|955732000|1140338000|1230260000|965826000|LRCX
2023-12-31|USD|1757455000|3711378000|2242447000|2000804000|1057212000|228843000|469712000|700243000|57595000|-46313000|57595000|46313000|3757691000|29839000||90941000|1087051000|132785000|46313000|954266000|957922000|1133364000|1224305000|954266000|LRCX
2023-09-30|USD|1654702000|3438000000|2134823000|1827360000|1023029000|207023000|422629000|631673000|56564000|-45331000|56564000|45331000|3483331000|2601000||90479000|1025630000|138232000|45331000|887398000|866754000|1070961000|1161440000|887398000|LRCX
2023-06-30|USD|1458129000|3162459000|2051751000|1749128000|854605000|199831000|401951000|603524000|55829000|-46532000|55829000|46532000|3208991000|9010000||89604000|863615000|61078000|46532000|802537000|806926000|910147000|999751000|802537000|LRCX
2023-03-31|USD|1605612000|3816833000|2471257000|2263957000|942253000|193500000|429451000|663359000|41974000|-47217000|41974000|47217000|3864050000|-3331000||91663000|938922000|124914000|47217000|814008000|817784000|986139000|1077802000|814008000|LRCX
2022-12-31|USD|2376349000|5220794000|3147222000|2901220000|1680162000|233802000|462385000|696187000|26125000|-46661000|26125000|46661000|5267455000|-28234000||85414000|1651928000|183421000|46661000|1468507000|1493401000|1698589000|1784003000|1468507000|LRCX
2022-09-30|USD|2336835000|5034890000|3018657000|2737286000|1697840000|205620000|433375000|638995000|15056000|-46052000|15056000|46052000|5080942000|-43095000||75751000|1654745000|228866000|46052000|1425879000|1402096000|1700797000|1776548000|1425879000|LRCX
