fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|1675000000|4928000000|3253000000|3253000000|548000000|1109000000||1556000000|11000000|-53000000|11000000|64000000||-16000000||217000000|518000000|71000000||30000000|241000000|582000000|765000000|447000000|KMB
2024-09-30|USD|1784000000|4952000000|3168000000|3168000000|1154000000|1097000000||97000000|18000000|-49000000|18000000|67000000||-15000000||191000000|1130000000|223000000||982000000|979000000|1197000000|1348000000|907000000|KMB
2024-06-30|USD|1810000000|5000000000|3190000000|3219000000|655000000|1066000000||83000000|9000000|-63000000|9000000|72000000||-15000000||188000000|631000000|87000000||625000000|566000000|703000000|837000000|544000000|KMB
2024-03-31|USD|1911000000|5149000000|3238000000|3238000000|853000000|1039000000||5000000|10000000|-67000000|10000000|67000000||-15000000||185000000|831000000|184000000|67000000|725000000|575000000|898000000|1033000000|647000000|KMB
2023-12-31|USD|1737000000|4939000000|3202000000|3233000000|670000000|993000000|312000000|1402000000|32000000|-70000000|32000000|70000000||-18000000||187000000|664000000|155000000|70000000|289000000|597000000|734000000|871000000|509000000|KMB
2023-09-30|USD|1838000000|5132000000|3294000000|3294000000|774000000|1029000000||-6000000|18000000|-74000000|18000000|74000000||-20000000||189000000|744000000|157000000|74000000|665000000|555000000|818000000|774000000|587000000|KMB
2023-06-30|USD|1731000000|5100000000|3369000000|3403000000|113000000|1015000000||658000000|9000000|-76000000|9000000|76000000||-42000000||122085|70000000|-32000000|76000000|162000000|125000000|146000000|927000000|102000000|KMB
2023-03-31|USD|1726000000|5195000000|3474000000|3469000000|787000000|924000000||13000000|7000000|-73000000|7000000|73000000||-16000000||41584|739000000|173000000|73000000|648000000|574000000|812000000|966000000|566000000|KMB
2022-12-31|USD|1627000000|4964000000|3337000000|3337000000|712000000|916000000|292000000|1209000000|7000000|-76000000|69000000|76000000||||54880|646000000|139000000|76000000|309000000|467000000|722000000|881000000|507000000|KMB
2022-09-30|USD|1543000000|5053000000|3510000000|3510000000|655000000|873000000||1000000|4000000|-73000000|4000000|73000000||-18000000||27081|594000000|127000000|73000000|543000000|228000000|667000000|829000000|467000000|KMB
2022-06-30|USD|1529000000|5100000000|3571000000|3534000000|621000000|906000000||7000000|1000000|-68000000|1000000|68000000||-27000000||86065|552000000|115000000|68000000|509000000|228000000|620000000|787000000|437000000|KMB
2022-03-31|USD|1520000000|5100000000|3580000000|3575000000|693000000|886000000||6000000|2000000|-65000000|2000000|65000000||-4000000||60459|637000000|114000000|65000000|600000000|582000000|702000000|879000000|523000000|KMB
2021-12-31|USD|1436000000|4900000000|3464000000|3529000000|521000000|911000000|269000000|1189000000|2000000|-64000000|2000000|64000000||||71391|450000000|93000000|64000000|169000000|422000000|514000000|702000000|357000000|KMB
2021-09-30|USD|1483000000|5000000000|3517000000|3527000000|657000000|819000000||19000000|1000000|-64000000|1000000|64000000||-10000000||54000|595000000|126000000|64000000|543000000|380000000|659000000|842000000|469000000|KMB
2021-06-30|USD|1480000000|4700000000|3220000000|3242000000|613000000|854000000||11000000|2000000|-65000000|2000000|65000000||-55000000||55806|517000000|113000000|65000000|475000000|515000000|582000000|749000000|404000000|KMB
2021-03-31|USD|1589000000|4700000000|3111000000|3154000000|770000000|815000000||7000000|1000000|-63000000|1000000|63000000||-6000000||55213|731000000|147000000|63000000|657000000|430000000|794000000|954000000|584000000|KMB
2020-12-31|USD|1664000000|4836000000|3172000000|3172000000|749000000|873000000|276000000|1250000000|2000000|-64000000|2000000|64000000||||55131|705000000|166000000|64000000|358000000|849000000|769000000|928000000|539000000|KMB
