fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|7646000000|22245000000|14599000000|1585000000|1985000000|||2861000000|155000000|-230000000||230000000|22245000000|||905000000|1910000000|371000000|230000000|1539000000|1642000000|1985000000|2890000000|1539000000|UPS
2024-06-30|USD|7783000000|21818000000|14035000000|1618000000|1944000000|||2836000000|137000000|-212000000||212000000|21818000000|||887000000|1869000000|460000000|212000000|1409000000|1383000000|1944000000|2831000000|1409000000|UPS
2024-03-31|USD|7256000000|21511000000|14255000000|1624000000|1613000000|||3033000000|118000000|-195000000||195000000|21706000000|||898000000|1536000000|423000000|195000000|1113000000|1090000000|1731000000|2629000000|1113000000|UPS
2023-12-31|USD|8802000000|24657000000|15855000000|1811000000|2477000000|||3557000000|-207000000|-207000000||207000000|24864000000|||867000000|2063000000|458000000|207000000|1605000000|-613000000|2270000000|3137000000|1605000000|UPS
2023-09-30|USD|6665000000|20862000000|14197000000|1613000000|1343000000|12728000000||3008000000|124000000|-199000000|199000000|199000000|21061000000|||837000000|1268000000|141000000|199000000|1127000000|1161000000|1467000000|2304000000|1127000000|UPS
2023-06-30|USD|8126000000|21864000000|13738000000|1548000000|2780000000|13044000000||2881000000|131000000|-191000000|191000000|191000000|22055000000|131000000||828000000|2720000000|639000000|191000000|2081000000|1988000000|2911000000|3739000000|2081000000|UPS
2023-03-31|USD|8608000000|22737000000|14129000000|1822000000|2541000000|12738000000||2886000000|169000000|-188000000|188000000|188000000|22925000000|169000000||834000000|2522000000|627000000|188000000|1895000000|1963000000|2710000000|3544000000|1895000000|UPS
2022-12-31|USD|10115000000|26923000000|16808000000|2051000000|3195000000|11616000000||4012000000|1454000000|-182000000|182000000|182000000|27105000000|1454000000||888000000|4467000000|1014000000|182000000|3453000000|5122000000|4649000000|5537000000|3453000000|UPS
2022-09-30|USD|9711000000|23984000000|14273000000|1957000000|3113000000|12572000000||2857000000|333000000|-177000000|177000000|177000000|24161000000|333000000||774000000|3269000000|685000000|177000000|2584000000|2617000000|3446000000|4220000000|2584000000|UPS
2022-06-30|USD|10317000000|24595000000|14278000000|2117000000|3535000000|13324000000||2821000000|333000000|-171000000|171000000|171000000|24766000000|333000000||762000000|3697000000|848000000|171000000|2849000000|2855000000|3868000000|4630000000|2849000000|UPS
2022-03-31|USD|10058000000|24204000000|14146000000|1711000000|3251000000|11616000000||2683000000|315000000|-174000000|174000000|174000000|24378000000|315000000||764000000|3392000000|730000000|174000000|2662000000|2683000000|3566000000|4330000000|2662000000|UPS
2021-12-31|USD|11792000000|27041000000|15249000000|1621000000|3891000000|12749000000||3345000000|244000000|-173000000|173000000|173000000|27735000000|244000000||754000000|3962000000|869000000|173000000|3093000000|2844000000|4135000000|4889000000|3093000000|UPS
2021-09-30|USD|9890000000|23184000000|13294000000|1334000000|2896000000|12151000000||2671000000|274000000|-177000000|177000000|177000000|23184000000|274000000||738000000|2993000000|664000000|177000000|2329000000|2364000000|3170000000|3908000000|2329000000|UPS
2021-06-30|USD|9924000000|23424000000|13500000000|1317000000|3258000000|12328000000||2633000000|345000000|-167000000|167000000|167000000|23424000000|345000000||739000000|3436000000|760000000|167000000|2676000000|4271000000|3603000000|4342000000|2676000000|UPS
2021-03-31|USD|9282000000|22908000000|13626000000|1273000000|2765000000|13286000000||2714000000|3616000000|-177000000|177000000|177000000|22908000000|3616000000||722000000|6204000000|1412000000|177000000|4792000000|7246000000|6381000000|7103000000|4792000000|UPS
