fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|1235000000|2006000000|771000000|771000000|974000000|211000000||242000000||-378000000||378000000|39000000|23000000|40000000|50000000|619000000|126000000|378000000|493000000|288000000|974000000|1024000000|493000000|TDG
2024-09-30|USD|1259000000|2186000000|927000000|927000000|943000000|265000000||423000000||-343000000||342000000|7923000000|4000000|41000000|51000000|606000000|138000000||468000000|572000000|943000000|994000000|468000000|TDG
2024-06-30|USD|1220000000|2046000000|826000000|826000000|934000000|248000000||286000000||-316000000||316000000|13000000|14000000|37000000|38000000|602000000|141000000||461000000|433000000|934000000|972000000|461000000|TDG
2024-03-31|USD|1152000000|1919000000|767000000|767000000|867000000|248000000||285000000||-326000000||326000000|9000000|6000000|35000000|37000000|518000000|115000000||403000000|345000000|867000000|904000000|403000000|TDG
2023-12-31|USD|1042000000|1789000000|747000000|747000000|787000000|220000000||255000000||-300000000||300000000|-14000000|1000000|36000000|35000000|488000000|106000000|300000000|382000000|420000000|787000000|822000000|382000000|TDG
2023-09-30|USD|1092000000|1852000000|760000000|760000000|856000000|202000000||340000000||-292000000|292000000|292000000|6592000000|1000000|36000000|34000000|551000000|136000000||415000000|347000000|856000000|890000000|415000000|TDG
2023-06-30|USD|1029000000|1744000000|715000000|715000000|783000000|209000000||246000000||-291000000|291000000|291000000|1000000|9000000|32000000|37000000|468000000|117000000||351000000|417000000|783000000|820000000|351000000|TDG
2023-03-31|USD|929000000|1592000000|663000000|663000000|695000000|199000000||234000000||-295000000|295000000|295000000|-4000000|2000000|32000000|35000000|397000000|93000000||304000000|316000000|695000000|729000000|304000000|TDG
2022-12-31|USD|793000000|1397000000|604000000|604000000|590000000|169000000||203000000||-286000000|286000000|286000000|-18000000|1000000|29000000|34000000|300000000|72000000||228000000|387000000|590000000|624000000|228000000|TDG
2022-09-30|USD|886000000|1510000000|624000000|624000000|641000000|211000000||339900000||-277000000|277000000|277000000|5448000000|-9000000|31000000|34000000|362000000|96000000||266000000|197000000|641000000|675000000|266000000|TDG
2022-06-30|USD|816000000|1398000000|582000000|582000000|599000000|184000000||217000000||-269000000|269000000|269000000|23000000|-18000000|27000000|33000000|311000000|73000000||238000000|113000000|599000000|632000000|238000000|TDG
2022-03-31|USD|736000000|1327000000|591000000|591000000|520000000|183000000||216000000||-266000000|266000000|266000000|4000000|6000000|29000000|33000000|260000000|61000000||199000000|326000000|520000000|553000000|199000000|TDG
2021-12-31|USD|661000000|1194000000|533000000|533000000|455000000|170000000||206000000||-264000000|264000000|264000000|1000000|2000000|29000000|36000000|193000000|30000000||162000000|211000000|455000000|491000000|163000000|TDG
2021-09-30|USD|725000000|1279000000|554000000|554000000|535000000|154000000|105600000|295600000||-261000000|261000000|261000000|4807000000|14000000|28000000|36000000|288000000|79000000||209000000|183000000|535000000|571000000|209000000|TDG
2021-06-30|USD|655000000|1218000000|563000000|563000000|447000000|172000000||140000000||-263000000|263000000|263000000|68000000|5000000|29000000|36000000|244000000|-73000000||317000000|329000000|447000000|483000000|317000000|TDG
2021-03-31|USD|592000000|1194000000|602000000|602000000|394000000|162000000||198000000||-268000000|268000000|268000000|0|28000000|29000000|36000000|129000000|25000000||104000000|147000000|394000000|430000000|104000000|TDG
2020-12-31|USD|541000000|1108000000|567000000|567000000|315000000|197000000||226000000||-267000000|267000000|267000000|-22000000|5000000|29000000|29000000|53000000|3000000||50000000|174000000|315000000|344000000|50000000|TDG
2020-09-30|USD|536000000|1173000000|637000000|637000000|312000000|183000000|130900000|381900000||-267000000|-266000000|1000000|5086000000|32000000|31000000|42000000|57000000|-25000000|1000000|101000000|171000000|312000000|100000000|82000000|TDG
2020-06-30|USD|491000000|1022000000|531000000|531000000|286000000|163000000||206000000||-262000000|-261000000|1000000|0|11000000|28000000|43000000|33000000|39000000|1000000|-5000000|7000000|286000000|77000000|-6000000|TDG
2020-03-31|USD|818000000|1443000000|625000000|625000000|592000000|180000000||227000000||-252000000|-251000000|1000000||0|26000000|47000000|333000000|14000000|1000000|323000000|68000000|592000000|381000000|319000000|TDG
2019-12-31|USD|801000000|1465000000|664000000|664000000|560000000|201000000||242000000||-248000000|-247000000|1000000||3000000|29000000|41000000|363000000|59000000|1000000|233000000|431000000|560000000|405000000|304000000|TDG
2019-09-30|USD|882000000|1541000000|659000000|659000000|614000000|213000000|116800000|353232000||-245000000|245052000|245297000||-2000000|34000000|49966000|397000000|50000000||315000000|144000000|614000000|663966000|347000000|TDG
2019-06-30|USD|713000000|1521000000|808000000|808000000|423000000|252000000||316446000||-241000000|241000000|241292000||1000000|25000000|41889000|200000000|55000000||128000000|126000000|423000000|464889000|145000000|TDG
2019-03-31|USD|650000000|1168000000|518000000|518000000|468000000|160000000||187429000||-202000000||201409000||0|17000000|23063000|265000000|63000000||200000000|126000000|468000000|491063000|202000000|TDG
2018-12-31|USD|564000000|993000000|429000000|429000000|422000000|122000000||142183000||-172000000||172000000||0|15000000|20000000|250000000|54000000||196000000|111000000|422000000|442000000|196000000|TDG
2018-09-30|USD|596756000|1049308000|452552000|452552000|454757000|123792000|73800000|215476000||-173224000||173232000||865000|15752000|18654000|280251000|51550000||230758000|256275000|454757000|473411000|228701000|TDG
2018-06-30|USD|569520000|980662000|411142000|411142000|437480000|112816000||132243000||-167577000||167577000||-203000|14521000|19224000|265396000|48150000||217391000|187010000|437480000|456704000|217246000|TDG
2018-03-31|USD|534074000|771804000|523979000|398996000|409091000|107526000||124983000||-161266000||161266000||638000|13342000|17457000|241625000|45347000||201840000|264540000|409091000|426548000|196278000|TDG
2017-12-31|USD|476650000|687027000|494938000|371310000|353010000|106528000||123628000||-160933000||160933000||1113000|13385000|17100000|193728000|-121047000||312011000|338175000|353010000|370110000|314775000|TDG
2017-09-30|USD|531239000|1369871000|547970000|392646000|410957000|101878000|73800000|229124000||-156603000||156603000||3871000|13356000|18426000|216774000|63316000||184147000|181011000|410957000|429383000|153458000|TDG
2017-06-30|USD|519696000|745514000|509322000|377959000|388333000|108104000||131363000||-152141000||152227000||345000|12848000|23259000|235068000|66015000||169832000|185192000|388333000|411592000|169053000|TDG
2017-03-31|USD|489437000|720886000|502180000|379291000|366548000|100857000||122889000||-147842000||147842000||3507000|12449000|22032000|215013000|59508000||155691000|165734000|366548000|388580000|155505000|TDG
2016-12-31|USD|444255000|668014000|496978000|369763000|317009000|101715000||127215000||-146004000||146004000||32084000|12284000|25500000|138921000|20050000||118871000|129594000|317009000|342509000|118871000|TDG
2016-09-30|USD|484319000|735456000|526222000|390904000|349001000|111347000|58600000|193918000||-139767000||139767000||31448000|12396000|23971000|209094000|54426000||154668000|142421000|349001000|372972000|154668000|TDG
2016-06-30|USD|443515000|676880000|467050000|354177000|330642000|94244000||112873000||-120812000||120812000||-15654000|10726000|18629000|194176000|33554000||160622000|132930000|330642000|349271000|160622000|TDG
2016-03-31|USD|425661000|685513000|484726000|371140000|312075000|95064000||113586000||-111288000||111288000|||10633000|18522000|200787000|59104000||141683000|127936000|312075000|330597000|141683000|TDG
2015-12-31|USD|374567000|589712000|425631000|327128000|276041000|82203000||98503000||-111983000||111983000||32084000|9700000|16300000|164058000|34617000||129441000|129349000|276041000|292341000|129441000|TDG
2015-09-30|USD|427600000|696630000|496715000|382192000|313077000|98270000|48300000|162823000||-113162000||113162000||36552000|10020000|16253000|199681000|58008000||141673000|104256000|313077000|329330000|141673000|TDG
2015-06-30|USD|359455000|584599000|427699000|331940000|263696000|81849000||95759000||-106796000||106796000||-18159000|9572000|13910000|138741000|39629000||99112000|124928000|263696000|277606000|99112000|TDG
2015-03-31|USD|341617000|519138000|362469000|277413000|256561000|74026000||85056000||-99892000||99892000|||7922000|11030000|156669000|45775000||110894000|72893000|256561000|267591000|110894000|TDG
2014-12-31|USD|321173000|487963000|346230000|265725000|240668000|67479000||80505000||-98935000||98935000|||8425000|13026000|141733000|46200000||95533000|74247000|240668000|253694000|95533000|TDG
2014-09-30|USD|348628000|545308000|383521000|293613000|258720000|76685000|42300000|132208000||-96933000||96933000||-132000|8585000|13223000|161655000|47400000||114255000|95929000|258720000|271943000|114255000|TDG
2014-06-30|USD|327528000|522969000|370602000|283054000|239980000|71146000||87548000||-87613000||87613000||-131490000|8328000|16402000|20877000|4700000||16177000|9963000|239980000|256382000|16177000|TDG
2014-03-31|USD|307582000|508472000|372267000|283179000|218494000|71488000||89088000||-82289000||82289000|||8226000|17600000|136205000|45850000||90355000|89529000|218494000|236094000|90355000|TDG
2013-12-31|USD|284136000|448469000|318696000|245186000|210626000|57127000||73510000||-80853000||80853000|||7404000|16383000|129773000|43650000||86123000|92834000|210626000|227009000|86123000|TDG
2013-09-30|USD|282719000|458491000|335955000|257018000|205773000|61071000|32100000|111037000||-81246000||81246000|||7368000|15875000|124527000|40500000||84027000|90733000|205773000|221648000|84027000|TDG
2013-06-30|USD|268986000|426167000|311912000|219650000|176724000|82773000||92262000||-62469000||62469000|||6532000|9489000|114255000|37600000||76655000|78972000|176724000|186213000|76655000|TDG
2013-03-31|USD|259310000|401515000|271497000|206299000|194112000|55463000||65198000||-64094000||64094000||-30281000|6539000|9735000|99737000|31800000||67937000|58612000|194112000|203847000|67937000|TDG
2012-12-31|USD|238547000|367542000|257572000|191871000|172846000|55161000||65701000||-62876000||62876000|||6868000|10540000|109970000|35800000||74170000|76008000|172846000|183386000|74170000|TDG
2012-09-30|USD|256820000|407454000|271188000|205786000|191418000|54288000|27900000|116053000||-55152000||55152000|||6305000|11114000|136266000|48400000||87866000|91586000|191418000|202532000|87866000|TDG
2012-06-30|USD|253302000|406267000|275796000|208358000|185864000|56097000||67438000||-55393000||55393000|||6233000|11341000|130471000|40025000||90446000|83949000|185864000|197205000|90446000|TDG
2012-03-31|USD|236040000|371169000|236903000|187429000|177227000|49474000||49474000||-52300000||52300000|||5840000|9339000|124927000|43375000||81552000|83896000|177227000|186566000|81552000|TDG
2011-12-31|USD|199555000|303412000|207236000|152918000|145266000|41850000||54318000||-49061000||49061000|||5314000|12468000|96205000|31100000||65105000|60764000|145266000|157734000|65105000|TDG
2011-09-30|USD|193016000|342953000|200592000|149937000|142390000|38471000|19300000|82929000||-48703000||48703000||-70767000|5417000|12184000|96732000|29337000||64313000|61557000|142390000|154574000|67395000|TDG
2011-06-30|USD|183149000|325209000|186054000|142060000|139155000|31549000||43994000||-49860000||49860000||-38000|5117000|12445000|87169000|30889000||58368000|59800000|139155000|151600000|56280000|TDG
2011-03-31|USD|157874000|304307000|179604000|146433000|113241000|33171000||33171000||-54137000||54137000||-1649000|5219000|11462000|76575000|20758000||36697000|57000000|113241000|124703000|55817000|TDG
2010-12-31|USD|127146000|233552000|141203000|106406000|92349000|30520000||106175000||-32556000||32554000|||4339000|4277000|-11142000|-3784000||-7153000|-5700000|92349000|96626000|-7358000|TDG
2010-09-30|USD|132371000|223117000|119837000|90746000|103280000|25514000|13900000|29091000||-27085000||27085000|||4054000|3577000|76195000|25560000||50635000|50254000|103280000|106857000|50635000|TDG
2010-06-30|USD|122433000|185960000|115093000|91749000|95277000|23344000||27156000||-28222000||28222000|||3773000|3812000|67055000|23050000||44005000|44005000|95277000|99089000|44005000|TDG
2010-03-31|USD|115203000|206077|90874|90874000|88059000|23594000||27144||-28414000||28414|||3783000|3550|59645000|21600000||38045000||88059000|91609|38045000|TDG
2009-12-31|USD|103059000|184278000|81219000|81219000|76453000|22466000||26606000||-28515000||28515000|||3476000|4140000|47938000|17180000||||76453000|80593000|30758000|TDG
2009-09-30|USD|108396000|197354000|88958000|88958000|82541000|22081000|12600000|25855000||-19550000||19550000|||3405000|7179000|62991000|21380000||||82541000|89720000|41611000|TDG
2009-06-30|USD|107851000|189875000|82024000|82024000|85197000|19349000||22654000||-21226000||21226000||||6741000|63971000|22583000||||85197000|91938000|41388000|TDG
