fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|1257107000|729368000|-527739000|317082000|118750000|244332000|49208000|421754000|9828000|-12953000|9828000|22781000|729368000|||87900000|100820000|6175000|22781000|88383000|-69545000|118750000|206650000|94645000|RVTY
2024-09-30|USD|57695000|684049000|626354000|299233000|98151000|237521000|49144000|376265000|22764000|-1619000|22764000|24383000|684049000|-1223000||89600000|101338000|6971000|24383000|93386000|204386000|98151000|187751000|94367000|RVTY
2024-06-30|USD|43256000|691685000|648429000|306179000|85724000|251650000|48132000|390382000|20512000|-4205000|20512000|24717000|691685000|||90600000|69416000|14056000|0|72606000|38780000|94133000|184733000|55360000|RVTY
2024-03-31|USD|3653000|650297000|646644000|294873000|44116000|260571000|50360000|402131000|20086000|-4311000|20086000|24397000|650297000|||91200000|31866000|5853000|0|28696000|-22649000|56263000|147463000|26013000|RVTY
2023-12-31|USD|1223043000|766710000|-456333000|402047000|77159000|256723000|49596000|491720000|18363000|-6219000|18363000|24582000|692479000|-4448000||89600000|46375000|-32188000|24319000|63567000|181111000|77159000|166759000|78563000|RVTY
2023-09-30|USD|5881000|645253000|639372000|298223000|69228000|250249000|53039000|394188000|23450000|-25486000|23450000|25486000|670739000|-2505000||90900000|27631000|18134000|25486000|32469000|-64771000|53117000|144017000|9497000|RVTY
2023-06-30|USD|16502000|683059000|666557000|306735000|78056000|267022000|57253000|417075000|25046000|-26007000|25046000|26007000|709066000|||92800000|48491000|12932000|26007000|58622000|34968000|74498000|167298000|35559000|RVTY
2023-03-31|USD|18259000|652115000|633856000|293499000|76119000|248557000|56690000|397047000|5272000|-17466000|5272000|22738000|652115000|||91800000|574070000|4595000|-3345000|24845000|712591000|596808000|688608000|569475000|RVTY
2022-12-31|USD|436329000|741214000|304885000|304884000|137466000|244325000|54536000|415181000|1565000|-20943000|1565000|22508000|741122000|-2086000||90100000|168608000|40950000||97497000|329943000|137466000|227566000|127658000|RVTY
2022-09-30|USD|407044000|711803000|304759000|304759000|110780000|242743000|53521000|387764000|667000|-25931000|667000|25931000|711803000|-870000||91500000|97981000|12634000|25931000|69508000|-105350000|123912000|215412000|85347000|RVTY
2022-06-30|USD|551717000|895642000|343925000|343926000|232494000|263186000|56036000|412922000|762000|-27128000|762000|27128000|895642000|-5254000||93700000|223955000|44743000|27128000|161601000|-33154000|251083000|344783000|179212000|RVTY
2022-03-31|USD|594740000|963163000|368423000|368423000|261956000|275260000|57524000|427984000|595000|-28388000|595000|28388000|963044000|311000||95200000|217796000|40834000|28507000|184070000|92935000|246184000|341384000|176962000|RVTY
2021-12-31|USD|643797000|1027910000|384113000|615201000|299894000|293882000|60584000|475124000|919000|||27721000|1027910000|-2562000||98000000|305799000|115615000|-74407000|184089000|108205000|299894000|397894000|190184000|RVTY
2021-09-30|USD|522860000|861315000|338455000|338454000|195554000|275869000|49421000|458490000|544000|-43531000||43531000|861316000|-1734000||63300000|155119000|27381000|43531000|107631000|139473000|198650000|261950000|127738000|RVTY
2021-06-30|USD|574143000|910747000|336604000|543277000|307999000|281819000|65824000|417843000|367000|-16750000||16750000|1228471000|-2466000||59600000|326019000|80089000|16750000|227857000|257665000|342769000|402369000|245930000|RVTY
2021-03-31|USD|693187000|1027836000|334649000|522543000|455010000|251410000|60216000|370226000|411000|-14126000||14126000|1307689000|3404000||54200000|480444000|101139000|14126000|369859000|307094000|494570000|548770000|379305000|RVTY
