fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|6159000000|7163000000|1004000000|5833000000|665000000|585000000||1651000000||-55000000||55000000|7218000000|182000000||66000000|780000000|-399000000||1191000000|855000000|665000000|731000000|1179000000|BKR
2024-09-30|USD|6275000000|6953000000|678000000|5366000000|930000000|612000000||678000000||-55000000||55000000|7008000000|134000000||66000000|1001000000|235000000||774000000|911000000|930000000|996000000|766000000|BKR
2024-06-30|USD|6388000000|7111000000|723000000|5649000000|833000000|643000000||723000000||-47000000||47000000|7158000000|38000000||66000000|822000000|243000000||581000000|453000000|833000000|899000000|579000000|BKR
2024-03-31|USD|5711000000|6404000000|693000000|5140000000|653000000|618000000||693000000||-41000000||41000000|6445000000|29000000||68000000|633000000|178000000||463000000|396000000|653000000|721000000|455000000|BKR
2023-12-31|USD|5476000000|6341000000|865000000|2000000|651000000|634000000|658000000|1560000000||-45000000||45000000|6386000000|-84000000||67000000|511000000|71000000||451000000|551000000|651000000|718000000|440000000|BKR
2023-09-30|USD|5998000000|6691000000|693000000|0|714000000|627000000||693000000||-49000000||49000000|6740000000|94000000||64000000|753000000|235000000||524000000|406000000|714000000|778000000|518000000|BKR
2023-06-30|USD|5382000000|6257000000|875000000|15000000|514000000|695000000||860000000||-58000000||58000000|6315000000|158000000||63000000|610000000|200000000||414000000|641000000|514000000|577000000|410000000|BKR
2023-03-31|USD|4860000000|5652000000|792000000|18000000|438000000|655000000||774000000||-64000000||64000000|5716000000|386000000||63000000|755000000|179000000||581000000|521000000|438000000|501000000|576000000|BKR
2022-12-31|USD|4658000000|5390000000|732000000|0|663000000|645000000|556000000|20319000000||-64000000||64000000|5454000000|-254000000||58000000|339000000|157000000||188000000|368000000|663000000|721000000|182000000|BKR
2022-09-30|USD|4400000000|5304000000|904000000|0|269000000|620000000||904000000||-65000000||65000000|5369000000|-60000000||54000000|136000000|153000000||-9000000|-363000000|269000000|323000000|-17000000|BKR
2022-06-30|USD|3946000000|4987000000|1041000000|4077000000|-25000000|624000000||1041000000||-60000000||60000000|5047000000|-570000000||55000000|-657000000|182000000||-837000000|-983000000|-25000000|30000000|-839000000|BKR
2022-03-31|USD|4034000000|4771000000|737000000|3865000000|279000000|621000000||737000000||-64000000||64000000|4835000000|-28000000||55000000|179000000|107000000||80000000|98000000|279000000|334000000|72000000|BKR
2021-12-31|USD|4717000000|5391000000|674000000|4315000000|574000000|634000000|492000000|19540000000||-94000000||95000000|5485000000|208000000||60000000|645000000|352000000||336000000|148000000|574000000|634000000|293000000|BKR
2021-09-30|USD|4346000000|5026000000|680000000|4083000000|378000000|607000000||680000000||-67000000|67000000|67000000|5093000000|-102000000||59000000|201000000|193000000||16000000|-103000000|378000000|437000000|8000000|BKR
2021-06-30|USD|4305000000|5077000000|772000000|4166000000|194000000|642000000||772000000||-65000000|92000000|65000000|5142000000|-63000000||65000000|75000000|143000000||-77000000|85000000|194000000|259000000|-68000000|BKR
2021-03-31|USD|3987000000|4708000000|721000000|3924000000|164000000|587000000||721000000||-74000000|74000000|74000000|4782000000|-626000000||69000000|-383000000|69000000||-605000000|-483000000|164000000|233000000|-452000000|BKR
2020-12-31|USD|4200000000|5290000000|1090000000|28000000|182000000|574000000|595000000|20639000000||-69000000|69000000|69000000|5359000000|1407000000||77000000|1221000000|569000000||951000000|776000000|182000000|259000000|652000000|BKR
2020-09-30|USD|4110000000|4983000000|873000000|42000000|-49000000|565000000||831000000||-66000000|66000000|66000000|5049000000|-149000000||75000000|-164000000|6000000||-270000000|-116000000|-49000000|26000000|-170000000|BKR
2020-06-30|USD|3946000000|4667000000|721000000|16000000|-52000000|590000000||705000000||-69000000|129000000|69000000|4736000000|-244000000||72000000|-216000000|-21000000||-355000000|-162000000|-52000000|20000000|-195000000|BKR
2020-03-31|USD|-11704000000|5366000000|17070000000|160000000|-16059000000|675000000||16910000000||-59000000|51000000|59000000|5425000000|25000000||84000000|-10222000000|5000000||-16098000000|-10395000000|-16059000000|-15975000000|-10227000000|BKR
2019-12-31|USD|1295000000|6347000000|159000000|5052000000|330000000|749000000|687000000|159000000||-63000000|62000000|63000000|6347000000|40000000||87000000|261000000|213000000||1136000000|107000000|330000000|417000000|48000000|BKR
2019-09-30|USD|1101000000|5823000000|835000000|4781000000|297000000|679000000||835000000||-59000000|60000000|59000000|5882000000|-14000000||85000000|164000000|107000000||117000000|-16000000|297000000|382000000|57000000|BKR
2019-06-30|USD|1062000000|5938000000|848000000|4932000000|271000000|701000000||848000000||-56000000|53000000|56000000|5994000000|-131000000||97000000|86000000|95000000||-11000000|-87000000|271000000|368000000|-9000000|BKR
2019-03-31|USD|976000000|5556000000|862000000|4639000000|176000000|704000000||862000000||-59000000||59000000|5615000000|21000000||96000000|99000000|67000000||71000000|117000000|176000000|272000000|32000000|BKR
2018-12-31|USD|1236000000|6264000000|59000000|17000000|382000000|755000000|700000000|59000000||-59000000||59000000|6264000000|151000000||103000000|303000000|172000000||1177000000|19000000|382000000|485000000|131000000|BKR
2018-09-30|USD|973000000|5610000000|798000000|12000000|282000000|608000000||786000000||-55000000||55000000|5665000000|6000000||112000000|123000000|110000000||38000000|-21000000|282000000|394000000|13000000|BKR
2018-06-30|USD|936000000|5485000000|5536000000|4627000000|78000000|662000000||909000000||-63000000||63000000|5548000000|43000000||101000000|43000000|62000000||-38000000|-221000000|78000000|179000000|-19000000|BKR
2018-03-31|USD|841000000|10752000000|5594000000|4619000000|-41000000|674000000||975000000||-46000000||59000000|5399000000|2000000||139000000|-16000000|-86000000||-19000000|188000000|-41000000|98000000|70000000|BKR
2017-12-31|USD|858000000|5763000000|119000000|5044000000|-111000000|787000000|158000000|119000000||-56000000||56000000|5799000000|18000000|311000000|150000000|-36000000|-67000000||756000000|-25000000|-111000000|39000000|31000000|BKR
2017-09-30|USD|952000000|5333000000|5453000000|4355000000|-193000000|795000000|162000000|1260000000||-41000000||42000000|5301000000|4000000|266000000|115000000|-20000000|114000000||-273000000|-32000000|-193000000|-78000000|-134000000|BKR
2017-06-30|USD|539000000|0|59000000|0|-66000000|461000000|0|0||-14000000||30000000|3015000000|50000000||86000000|-10000000|-10000000||483000000|0|-66000000|20000000|0|BKR
2017-03-31|USD|687000000|5373000000|4333000000|4333000000|86000000|492000000||728000000||-20000000||59000000||8000000||132000000|8000000|8000000|||0|86000000|444000000|0|BKR
2016-12-31|USD|833000000|3516000000|2545000000|2545000000|82000000|450000000|99000000|826000000||-28000000||||-15000000||111000000|41000000|41000000|||0|82000000|608000000|0|BKR
2016-09-30|USD|730000000|3024000000|2294000000|2294000000|176000000|475000000|87000000|644000000||-21000000||||6000000|67000000|277000000|70000000|70000000|||0|176000000|529000000|0|BKR
2016-06-30|USD|785000000|3322000000|2448000000|2448000000|328000000||166000000|981000000||||||||80000000|-121000000|20000000||||328000000|408000000|0|BKR
2016-03-31|USD|798000000|3407000000|2698000000|2698000000|184000000|||550000000||||||||82000000|120000000|42000000||||184000000|266000000|0|BKR
