fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|455300000|1345000000|889700000|889700000|244600000|207000000||335700000||-5500000||5500000||-400000||25500000|238700000|41000000|-30500000|197700000|174700000|244200000|269700000|197700000|LII
2024-09-30|USD|488400000|1498100000|1009700000|1009700000|303300000|184400000||184400000||-8900000||8900000||-400000||20400000|293900000|54900000|8900000|239000000|229100000|302800000|323200000|239000000|LII
2024-06-30|USD|488200000|1451100000|962900000|962900000|320100000|168500000||168500000||-12500000||12500000||-300000||25200000|307000000|61100000|12500000|245900000|243000000|319500000|344700000|245900000|LII
2024-03-31|USD|340000000|1047100000|707100000|707100000|166800000|170700000||196500000||-11800000||11800000||-800000||24000000|154200000|29900000|11800000|124300000|123300000|166000000|190000000|124300000|LII
2023-12-31|USD|354800000|1154800000|800000000|800000000|185300000|177900000|94000000|304900000||-11300000||11300000||-200000||24000000|173400000|28900000|11300000|144500000|164600000|184700000|208700000|144500000|LII
2023-09-30|USD|428500000|1366300000|937800000|937800000|186800000|178900000||242400000||-11200000|11200000|11200000||-100000||21500000|175200000|44800000|11200000|130400000|129200000|186400000|207900000|130400000|LII
2023-06-30|USD|457800000|1411400000|953600000|953600000|278800000|181300000||181300000||-15000000|15000000|15000000||0||20900000|263700000|46500000|15000000|217200000|220000000|278700000|299600000|217200000|LII
2023-03-31|USD|306600000|1049400000|742800000|742800000|139500000|167500000||189100000||-14200000|14200000|14200000||0||19600000|125100000|27100000|14200000|98000000|110000000|139300000|158900000|98000000|LII
2022-12-31|USD|285200000|1093800000|808600000|808600000|131600000|155000000|80300000|266400000||-12600000|12700000|12600000||0||21700000|119500000|25100000|12600000|94400000|136300000|132100000|153800000|94400000|LII
2022-09-30|USD|334200000|1244900000|910700000|910700000|185800000|147300000||147500000||-10500000|10500000|10500000||-700000||18400000|174600000|32700000|10500000|141900000|127300000|185100000|203500000|141900000|LII
2022-06-30|USD|397100000|1366300000|969200000|969200000|226900000|169600000||170100000||-8700000|8700000|8700000||-700000||19000000|217300000|40100000|8700000|177200000|139800000|226000000|245000000|177200000|LII
2022-03-31|USD|268200000|1013400000|745200000|745200000|111900000|155300000||176000000||-6800000|6800000|6800000||-600000||18800000|104400000|20800000|6800000|83600000|91200000|111200000|130000000|83600000|LII
2021-12-31|USD|253600000|964800000|711200000|711200000|97600000|151500000|76100000|240900000||-6200000|6200000|6200000||-1100000||19100000|90300000|6700000|6200000|83500000|96900000|96500000|115600000|83600000|LII
2021-09-30|USD|295200000|1059900000|764700000|764700000|162700000|134200000||134500000||-6500000|6500000|6500000||-1100000||17700000|154800000|28500000|6500000|126300000|118000000|161300000|179000000|126300000|LII
2021-06-30|USD|383200000|1239000000|855800000|855800000|216000000|167800000||169000000||-6400000|6400000|6400000||-900000||18200000|208700000|38700000|6400000|170000000|176100000|215100000|233300000|170000000|LII
2021-03-31|USD|256500000|930500000|674000000|674000000|114100000|145300000||164800000||-6000000|6000000|6000000||-1000000||17400000|106400000|22200000|6000000|84200000|82200000|112400000|129800000|84200000|LII
2020-12-31|USD|275300000|914000000|638700000|638700000|139000000|143200000|66800000|228900000||-6100000|6300000|6100000||-1100000||17200000|131000000|19300000|6100000|112200000|129400000|137100000|154300000|111700000|LII
2020-09-30|USD|323300000|1055000000|731700000|731700000|167100000|151800000||151900000||-6500000|6500000|6500000||-1100000||17500000|159200000|27500000|6500000|131700000|138500000|165700000|183200000|131700000|LII
2020-06-30|USD|275700000|941300000|665600000|665600000|136000000|129500000||139500000||-6900000|6900000|6900000||-1100000||18900000|127400000|27400000|6900000|100600000|111400000|134300000|153200000|100000000|LII
2020-03-31|USD|165700000|723800000|558100000|558100000|36400000|131100000||151800000||-8700000|8700000|8700000||-1200000||19000000|26900000|14000000|8700000|12500000|-16400000|35600000|54600000|12900000|LII
2019-12-31|USD|247800000|885000000|637200000|637100000|191600000|144300000|69900000|136800000||-11000000|11000000|11000000||-600000||18000000|141600000|27600000|11000000|113800000|137400000|152600000|170600000|114000000|LII
2019-09-30|USD|298300000|1032900000|734600000|734600000|156800000|143400000||141400000||-12500000|12500000|12500000||-600000||18200000|143700000|29000000|12500000|114700000|117100000|156200000|174400000|114700000|LII
2019-06-30|USD|332100000|1099100000|767000000|767000000|213800000|152400000||100300000||-13100000|13100000|13100000||-300000||16700000|139500000|28800000|13100000|111000000|161300000|152600000|169300000|110700000|LII
2019-03-31|USD|201600000|790300000|588700000|588700000|94700000|145800000||90100000||-10900000||10900000||-800000||18200000|82900000|13600000|10900000|69400000|77900000|93800000|112000000|69300000|LII
2018-12-31|USD|224500000|843600000|619100000|618900000|116600000|142100000|72200000|156500000||-9800000||9800000||-900000||16600000|105900000|30300000|9800000|75200000|62400000|115700000|132300000|75600000|LII
2018-09-30|USD|301900000|1030200000|728300000|728300000|145200000|149400000||149900000||-10300000||10300000||-1100000||16600000|133800000|25800000|10300000|108000000|113400000|144100000|160700000|108000000|LII
2018-06-30|USD|361600000|1175400000|813800000|813800000|195100000|161400000||193300000||-9800000||9800000||-800000||16200000|182900000|45300000|9800000|139200000|137900000|192700000|208900000|137600000|LII
2018-03-31|USD|223200000|834800000|611600000|611600000|53000000|155200000||184900000||-8400000||8400000||-600000||16600000|44000000|6100000|8400000|37900000|14000000|52400000|69000000|37900000|LII
2017-12-31|USD|259800000|891800000|632000000|632000000|103700000|158100000|73600000|253500000||-7300000||7300000|3300000|-100000||16500000|96200000|53100000|7300000|43200000|42800000|103500000|120000000|43100000|LII
2017-09-30|USD|313700000|1052300000|738600000|738600000|154600000|158700000||160600000||-7600000||7600000||0||16100000|146500000|43000000|7600000|104000000|112900000|154100000|170200000|103500000|LII
2017-06-30|USD|340800000|1102100000|761300000|761300000|175400000|168500000||168600000||-8200000||8200000||100000||16300000|166400000|50900000|8200000|116400000|125600000|174600000|190900000|115500000|LII
2017-03-31|USD|210900000|793400000|582500000|582500000|60800000|152400000||169300000||-7400000||7400000||0||15700000|53400000|9900000|7400000|43500000|62100000|60800000|76500000|43500000|LII
2016-12-31|USD|267600000|916800000|812000000|629600000|68100000|164800000|64599999|246500000||-7400000||7400000||100000||14700000|60500000|20100000|7400000|40700000|32400000|67900000|82600000|40400000|LII
2016-09-30|USD|310300000|1003000000|856800000|699700000|156900000|156500000||157100000||-7000000||7000000||0||14900000|149900000|48200000|7000000|101700000|101300000|156900000|171800000|101700000|LII
2016-06-30|USD|315000000|1012400000|864400000|704200000|160700000|159400000||160200000||-6800000||6800000||200000||14300000|153600000|42900000|6800000|111200000|114800000|160400000|174700000|110700000|LII
2016-03-31|USD|183600000|709400000|686000000|531600000|43700000|140400000||156400000||-5800000||5800000||0||14200000|37900000|13000000|5800000|24900000|38900000|43700000|57900000|24900000|LII
2015-12-31|USD|227600000|834100000|44500000|606500000|20500000|150500000|62300000|44500000||-5700000||5700000||100000||16200000|14700000|3500000|5700000|11400000|16400000|20400000|36600000|11200000|LII
2015-09-30|USD|273400000|949300000|825000000|681600000|127000000|143800000||143400000||-5700000||5700000||700000||16000000|122000000|41700000|5700000|80300000|49400000|127700000|143700000|80300000|LII
2015-06-30|USD|283400000|986100000|863800000|709100000|130900000|152900000||154700000||-6400000||6400000||0||15100000|124100000|42900000|6400000|81600000|81000000|130500000|145600000|81200000|LII
2015-03-31|USD|163000000|680100000|672000000|522800000|27000000|133400000||150100000||-5700000||5700000||0||15500000|21200000|7300000|5700000|14000000|-11300000|26900000|42400000|13900000|LII
2014-12-31|USD|225400000|812800000|600000|587400000|75100000|148200000|60700000|600000||-6200000||6200000||100000||15600000|67500000|22900000|6200000|46100000|-32000000|73700000|89300000|44600000|LII
2014-09-30|USD|247100000|894400000|793200000|651300000|106600000|140900000||141900000||-4000000||4000000||0||15200000|102500000|35100000|4000000|67500000|41400000|106500000|121700000|67400000|LII
2014-06-30|USD|262600000|957000000|847200000|698100000|119100000|148900000||152800000||-3700000||3700000||0||15000000|114700000|40800000|3700000|74600000|84100000|118400000|133400000|73900000|LII
2014-03-31|USD|168100000|692100000|678000000|527300000|33900000|135600000||153900000||-3300000||3300000||0||15000000|30600000|10700000|3300000|19900000|19900000|33900000|48900000|19900000|LII
2013-12-31|USD|207700000|749500000|1800000|541800000|54900000|146100000|53700000|1800000||-3700000||3700000||-300000||15800000|52100000|16900000|3700000|34000000|68000000|55800000|71600000|35200000|LII
2013-09-30|USD|237400000|864200000|767800000|630600000|103800000|136900000||141000000||-3800000||3800000||0||14600000|98500000|34200000|3800000|65800000|73500000|102300000|116900000|64300000|LII
2013-06-30|USD|254000000|909500000|812800000|659100000|102400000|151300000||157300000||-3600000||3600000||200000||14400000|99000000|34700000|3600000|64300000|32800000|102600000|117000000|64300000|LII
2013-03-31|USD|162000000|665000000|656600000|506400000|27900000|135600000||162500000||-3400000||3400000||-100000||14100000|16600000|8600000|3400000|15800000|-41300000|20000000|34100000|8000000|LII
2012-12-31|USD|168400000|684900000|659200000|516500000|39500000|127200000|49500000|190600000||-3700000||3700000||-200000||14300000|31000000|9100000|3700000|26500000|9900000|34700000|49000000|21900000|LII
2012-09-30|USD|204900000|805300000|731100000|604800000|80900000|125900000||132800000||-4400000||4400000||0||13700000|56200000|26800000|4400000|49700000|58900000|60600000|74300000|29400000|LII
2012-06-30|USD|208100000|929500000|858400000|632300000|79800000|130700000||182100000||-4300000||4300000||-100000||13500000|70600000|25900000|4300000|49500000|19700000|74900000|88400000|44700000|LII
2012-03-31|USD|140900000|679500000|704700000|473500000|18900000|123200000||196700000||-4700000||4700000||0||13900000|-1200000|4900000|4700000|9300000|16300000|3500000|17400000|-6100000|LII
2011-12-31|USD|153400000|755800000|16200000|495100000|46700000|104000000|50300000|16200000||-4300000||4300000||-200000||14300000|30100000|13400000|4300000|28800000|8400000|34400000|48700000|16700000|LII
