fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-11-30|USD|12324000000|21967000000|9643000000|1778000000|1052000000|36000000||3358000000||-102000000|||21967000000|-19000000||1063000000|981000000|240000000||741000000|558000000|1052000000|2441000000|741000000|FDX
2024-08-31|USD|11891000000|21579000000|9688000000|1904000000|1080000000|48000000||3345000000||-84000000|||21579000000|11000000||1078000000|1056000000|262000000||794000000|821000000|1080000000|2286000000|794000000|FDX
2024-05-31|USD|11678000000|21364000000|9686000000|1950000000|1555000000|454000000||3979000000||-96000000||96000000|22109000000|-33000000||1104000000|2028000000|554000000||1474000000|1450000000|1555000000|3579000000|1474000000|FDX
2024-02-29|USD|12107000000|21738000000|9631000000|1944000000|1243000000|34000000||3322000000||-91000000||91000000|21738000000|-9000000||1072000000|1183000000|304000000||879000000|838000000|1243000000|2469000000|879000000|FDX
2023-11-30|USD|12151000000|22165000000|10014000000|2182000000|1276000000|40000000||3309000000||-97000000||97000000|22165000000|-18000000||1040000000|1202000000|302000000||900000000|962000000|1276000000|2502000000|900000000|FDX
2023-08-31|USD|11954000000|21681000000|9727000000|1925000000|1485000000|56000000||3282000000||-91000000|91000000|91000000|21681000000|-10000000||1071000000|1423000000|345000000||1078000000|1049000000|1485000000|2766000000|1078000000|FDX
2023-05-31|USD|-70000000|21236000000|70000000|1926000000|1503000000|475000000||70000000||-105000000|105000000|167000000|21930000000|-20000000||1533000000|2128000000|590000000||-140000000|1519000000|1503000000|3036000000|1538000000|FDX
2023-02-28|USD|12281000000|22169000000|9888000000|2139000000|1042000000|34000000||3555000000||-122000000|122000000|765000000|22169000000|0||1031000000|1022000000|251000000||771000000|848000000|1042000000|1288000000|771000000|FDX
2022-11-30|USD|12608000000|22814000000|10206000000|2475000000|1176000000|40000000||3649000000||-127000000|127000000|189000000|22814000000|-91000000||1118000000|1059000000|271000000||788000000|717000000|1176000000|2294000000|788000000|FDX
2022-08-31|USD|12758000000|23242000000|10484000000|2726000000|1191000000|68000000||3723000000||-142000000|142000000|113000000|23242000000|4000000||1100000000|1154000000|279000000||875000000|664000000|1191000000|2291000000|875000000|FDX
2022-05-31|USD|11356000000|23705000000|12349000000|2602000000|1924000000|509000000||4543000000||-158000000|158000000|342000000|24394000000|24000000||1018000000|684000000|126000000||558000000|342000000|1924000000|2044000000|558000000|FDX
2022-02-28|USD|13585000000|23641000000|10056000000|2023000000|1326000000|39000000||3574000000||-163000000|163000000|165000000|23641000000|1000000||986000000|1375000000|263000000||1112000000|1202000000|1326000000|2526000000|1112000000|FDX
2021-11-30|USD|13308000000|23474000000|10166000000|1984000000|1597000000|43000000||3395000000||-155000000|155000000|155000000|23474000000|-15000000||995000000|1380000000|336000000||1044000000|948000000|1597000000|2680000000|1044000000|FDX
2021-08-31|USD|12565000000|22003000000|9438000000|1878000000|1398000000|69000000||3273000000||-160000000|160000000|160000000|22003000000|3000000||971000000|1457000000|345000000||1112000000|963000000|1398000000|2655000000|1112000000|FDX
2021-05-31|USD|-393000000|21379000000|9169000000|1821000000|1797000000|2794000000||4345000000||-186000000|186000000|793000000|-393000000|-35000000||975000000|2613000000|745000000|393000000|-393000000|1900000000|1797000000|2402000000|1868000000|FDX
2021-02-28|USD|12124000000|21510000000|9386000000|1578000000|1005000000|9963000000||3297000000||-187000000|187000000|187000000|21510000000|29000000||956000000|1049000000|157000000||892000000|1026000000|1005000000|1981000000|892000000|FDX
2020-11-30|USD|11830000000|20563000000|8733000000|1440000000|1465000000|10309000000||3014000000||-184000000|184000000|184000000|20563000000|-25000000||936000000|1406000000|180000000||1226000000|1348000000|1465000000|2401000000|1226000000|FDX
2020-08-31|USD|11299000000|19321000000|8022000000|1371000000|1590000000|8594000000||2847000000||-184000000|184000000|184000000|19321000000|-1000000||926000000|1606000000|361000000||1245000000|1372000000|1590000000|2516000000|1245000000|FDX
2020-05-31|USD|17295000000|17358000000|63000000|1184000000|475000000|8947000000||63000000||-664000000|174000000|664000000|17358000000|6000000||72000000|-319000000|15000000|664000000|424000000|-594000000|475000000|417000000|-334000000|FDX
