fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-11-30|USD|2784089000|17689545000|14905456000|11866716000|2948477000|2874352000||3038740000|76027000|45985000|76027000|30042000|-4256000|-39217000|133099000|164388000|2917949000|639055000||2316190000|1784242000|2947991000|3112379000|2278894000|ACN
2024-08-31|USD|5337456000|16405819000|11068363000|11068363000|2353668000|2877841000||4303657000|51317000|28482000|51317000|22835000|54728000|-49589000|141561000|169439000|2298196000|613895000||1718666000|1884803000|2321031000|2490470000|1684301000|ACN
2024-05-31|USD|2494181000|16466828000|13972647000|10968377000|2630865000|2790166000||3004270000|53690000|-11334000|53690000|11334000|-57232000|-18851000|138132000|136684000|2605205000|673022000|11334000|1981348000|1834079000|2616539000|2753223000|1932183000|ACN
2024-02-29|USD|1918576000|15799514000|13880938000|10921045000|2046427000|2716633000||2959893000|65269000|-10305000|65269000|10305000|-26056000|-5652000|134997000|127851000|2061396000|386537000|10305000|1709202000|1644934000|2071701000|2199552000|1674859000|ACN
2023-11-30|USD|2450237000|16224303000|13774066000|10776362000|2564887000|2743390000||2997704000|101980000|-14495000|101980000|14495000|-20280000|-35719000|133245000|114650000|2580116000|606672000|14495000|2009981000|2089330000|2594611000|2709261000|1973444000|ACN
2023-08-31|USD|5181629000|15985200000|10803571000|10803571000|1912920000|2796826000|1298657000|4680020000|103627000|-17403000|103627000|17403000|-41235000|-40017000|173815000|112654000|1923878000|550915000|17403000|1408212000|1530785000|1941281000|2053935000|1372963000|ACN
2023-05-31|USD|2255323000|16564585000|14309262000|11035515000|2359288000|2822909000||3273747000|81818000|-11208000|81818000|11208000|-72091000|201783000|165053000|103965000|2593342000|583346000|11208000|2048335000|2053343000|2604550000|2708515000|2009996000|ACN
2023-02-28|USD|1819233000|15814158000|13994925000|10979392000|1944581000|2645795000||3015533000|50259000|-11634000|38625000|11634000|7431000|-36300000|137742000|125348000|1919871000|396223000|11634000|1550683000|1635050000|1931505000|2056853000|1523648000|ACN
2022-11-30|USD|2481862000|15747802000|13265940000|10561660000|2593100000|2593042000||2704280000|44705000|-7280000|44705000|7280000|-29691000|-28907000|144049000|111238000|2570268000|605318000|7280000|1996300000|2099620000|2577548000|2688786000|1964950000|ACN
2022-08-31|USD|4946057000|15423656000|10477599000|10477599000|2268189000|2677868000|1123296000|3913636000|23087000|-12871000|23087000|12871000|-100813000|-33444000|152811000|112472000|2217704000|552576000|12871000|1692385000|1428932000|2230575000|2343047000|1665128000|ACN
2022-05-31|USD|2490833000|16158803000|13667970000|10844069000|2603118000|2711616000||2823901000|8727000|-12050000|8727000|12050000|-31285000|-8877000|150272000|112285000|2461383000|675308000|12050000|1819316000|1507414000|2473433000|2585718000|1786075000|ACN
2022-02-28|USD|1944392000|15046693000|13102301000|10522734000|2061580000|2462379000||2579567000|7269000|-11216000|7269000|11216000|-13048000|-7183000|149872000|117188000|2027863000|392921000|11216000|1657529000|1666693000|2039079000|2156267000|1634942000|ACN
2021-11-30|USD|2329670000|14965153000|12635483000|10048364000|2434294000|2482495000||2587119000|6050000|-11183000|5133000|11183000|-23479000|-23029000|138793000|104624000|2377426000|586402000|11183000|1819730000|1503285000|2388609000|2493233000|1791024000|ACN
2021-08-31|USD|4466216000|13419284000|8953068000|8953068000|1958689000|2507527000||3707657000|9722000|-12977000|3255000|12977000|4000000|-37629000|134141000|81810000|1896630000|480382000|12977000|1437423000|1257508000|1909607000|1991417000|1416248000|ACN
2021-05-31|USD|2024676000|13263795000|11239119000|8859411000|2118656000|2285728000||2379708000|4551000|-28739000|4551000|28739000|-13165000|-467000|124502000|93980000|2073855000|524429000|28739000|1569572000|1699107000|2102594000|2196574000|1549426000|ACN
