fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|1502000000|4625000000|3123000000|33000000|451000000|1039000000||1051000000||1048000000|6652000000|5604000000|3600000000|||12000000|1518000000|336000000||-2985000000|2215000000|451000000|463000000|1182000000|BK
2024-06-30|USD|1527000000|4597000000|3070000000|33000000|480000000|1034000000||1047000000||1030000000|6392000000|5362000000|3567000000|||13000000|1525000000|357000000||-2947000000|1144000000|480000000|493000000|1168000000|BK
2024-03-31|USD|1297000000|4500000000|3203000000|29000000|301000000|984000000||996000000||1040000000|6096000000|5056000000|3487000000|||12000000|1322000000|297000000|5056000000|-3172000000|1042000000|6378000000|6390000000|1025000000|BK
2023-12-31|USD|267000000|4346000000|4079000000||-862000000|1115000000||1129000000||1101000000|5963000000|4862000000|3257000000|||14000000|234000000|73000000|4862000000|-4886000000|1120000000|5096000000|5110000000|208000000|BK
2023-09-30|USD|1279000000|4371000000|3092000000|29000000|268000000|996000000||1011000000||1016000000|5519000000|4503000000|3404000000|||15000000|1279000000|285000000|4503000000|-3062000000|837000000|5782000000|5797000000|1040000000|BK
2023-06-30|USD|1333000000|4449000000|3116000000|30000000|323000000|996000000||1010000000||1100000000|5224000000|4124000000|3404000000|||14000000|1337000000|315000000|4124000000|-3058000000|1013000000|5461000000|5475000000|1072000000|BK
2023-03-31|USD|1209000000|4336000000|3127000000|28000000|233000000|962000000||976000000||1128000000|3942000000|2814000000|3287000000|||14000000|1236000000|306000000|2814000000|-3127000000|1405000000|4050000000|4064000000|982000000|BK
2022-12-31|USD|665000000|3937000000|3233000000||-386000000|1035000000||1051000000||1056000000|3197000000|2141000000|2862000000|||16000000|685000000|142000000|2141000000|-3741000000|1204000000|2826000000|2842000000|543000000|BK
2022-09-30|USD|660000000|4309000000|3649000000|562000000|-979000000|942000000||1639000000||926000000|1984000000|1058000000|3353000000|||17000000|630000000|242000000|1058000000|-4900000000|-932000000|1688000000|1705000000|388000000|BK
2022-06-30|USD|1048000000|4207000000|3159000000|26000000|79000000|952000000||969000000||824000000|1159000000|335000000|3430000000|||17000000|1100000000|231000000|335000000|-3264000000|-557000000|1435000000|1452000000|869000000|BK
2022-03-31|USD|916000000|3924000000|3008000000|23000000|-22000000|921000000||938000000||698000000|778000000|80000000|3228000000|||17000000|926000000|153000000|80000000|-3181000000|-895000000|1006000000|1023000000|773000000|BK
2021-12-31|USD|1082000000|3572000000|2950000000||117000000|946000000||965000000||677000000|729000000|52000000|3338000000|||19000000|1059000000|196000000|52000000|4000000|653000000|1111000000|1130000000|863000000|BK
2021-09-30|USD|1336000000|4209000000|2873000000|29000000|440000000|877000000||896000000||641000000|693000000|52000000|3394000000|||19000000|1166000000|219000000|52000000|-2693000000|614000000|1218000000|1237000000|947000000|BK
2021-06-30|USD|1445000000|4137000000|2692000000|32000000|553000000|872000000||892000000||645000000|685000000|40000000|3315000000|||20000000|1263000000|241000000|40000000|-2466000000|1171000000|1303000000|1323000000|1022000000|BK
2021-03-31|USD|1245000000|4013000000|2768000000|29000000|374000000|847000000||871000000||655000000|738000000|83000000|3266000000|||24000000|1148000000|221000000|83000000|-2698000000|93000000|1231000000|1255000000|927000000|BK
2020-12-31|USD|937000000|4207000000|2940000000||-28000000|939000000||965000000|41000000|680000000|776000000|96000000|3163000000|41000000||26000000|898000000|148000000|96000000|-34000000|1124000000|994000000|1020000000|750000000|BK
2020-09-30|USD|1121000000|3811000000|2690000000|30000000|247000000|848000000||874000000|27000000|703000000|820000000|117000000|3144000000|27000000||26000000|1150000000|213000000|117000000|-2620000000|1521000000|1267000000|1293000000|937000000|BK
2020-06-30|USD|984000000|3813000000|2829000000|29000000|119000000|839000000||865000000|54000000|780000000|943000000|163000000|3230000000|54000000||26000000|1166000000|216000000|163000000|-2729000000|1834000000|1329000000|1355000000|950000000|BK
2020-03-31|USD|1096000000|3977000000|2881000000|30000000|237000000|833000000||859000000|-38000000|814000000|1570000000|756000000|3294000000|-38000000||26000000|1245000000|265000000|756000000|-2778000000|796000000|2001000000|2027000000|980000000|BK
2019-12-31|USD|1813000000|4776000000|2956000000||876000000|909000000||937000000|17000000|815000000|1721000000|906000000|3946000000|17000000||28000000|1813000000|373000000|906000000|-2444000000|1695000000|2719000000|2747000000|1440000000|BK
2019-09-30|USD|1308000000|3882000000|2574000000|33000000|394000000|810000000||914000000|3000000|730000000|1942000000|1212000000|3128000000|3000000||32000000|1284000000|246000000|1212000000|-2439000000|833000000|2496000000|2528000000|1038000000|BK
2019-06-30|USD|1291000000|3930000000|2639000000|33000000|422000000|835000000||869000000|10000000|802000000|1965000000|1163000000|3112000000|10000000||32000000|1281000000|264000000|1163000000|-2479000000|1319000000|2444000000|2476000000|1017000000|BK
2019-03-31|USD|1160000000|3866000000|2706000000|31000000|337000000|790000000||823000000|26000000|841000000|1920000000|1079000000|3032000000|26000000||29000000|1183000000|237000000|1079000000|-2573000000|1217000000|2262000000|2291000000|946000000|BK
2018-12-31|USD|1044000000|2818000000|2987000000|979000000|63000000|943000000||981000000|-24000000|885000000|1864000000|979000000|3146000000|-24000000||35000000|1031000000|150000000|979000000|-3098000000|693000000|2010000000|2045000000|881000000|BK
2018-09-30|USD|1710000000|4445000000|2735000000|33000000|-529000000|2189000000||2239000000|10000000|891000000|1634000000|743000000|3168000000|10000000||48000000|1331000000|220000000|743000000|-3477000000|923000000|2074000000|2122000000|1111000000|BK
2018-06-30|USD|1777000000|4521000000|2744000000|34000000|-502000000|2227000000||2279000000|12000000|916000000|1553000000|637000000|3210000000|12000000||48000000|1389000000|286000000|637000000|-3523000000|651000000|2026000000|2074000000|1103000000|BK
2018-03-31|USD|1874000000|4608000000|2734000000|35000000|-407000000|2230000000||2281000000|-11000000|919000000|1381000000|462000000|3270000000|-11000000||49000000|1453000000|282000000|462000000|-3439000000|1187000000|1915000000|1964000000|1171000000|BK
2017-12-31|USD|1117000000|2610000000|3000000000|362000000|-1351000000|2416000000||2468000000|17000000|851000000|1219000000|368000000|2860000000|-1000000||52000000|722000000|-453000000|368000000|-3888000000|1599000000|1090000000|1142000000|1175000000|BK
2017-09-30|USD|1747000000|4395000000|2648000000|69000000|-444000000|2139000000||2191000000|10000000|839000000|1151000000|312000000|3167000000|28000000||52000000|1366000000|348000000|312000000|-3437000000|1330000000|1678000000|1730000000|1018000000|BK
2017-06-30|USD|1699000000|4347000000|2648000000|68000000|-465000000|2111000000||2164000000|10000000|826000000|1052000000|226000000|3120000000|10000000||53000000|1307000000|332000000|226000000|-3443000000|1406000000|1533000000|1586000000|975000000|BK
2017-03-31|USD|1554000000|4191000000|2637000000|64000000|-635000000|2137000000||2189000000|33000000|792000000|960000000|168000000|3018000000|33000000||52000000|1191000000|269000000|168000000|-3514000000|1163000000|1359000000|1411000000|922000000|BK
2016-12-31|USD|1495000000|4133000000|2638000000|104000000|-686000000|2121000000||2181000000|5000000|831000000|928000000|97000000|2954000000|5000000||60000000|1150000000|280000000|97000000|-3594000000|-110000000|1247000000|1307000000|870000000|BK
2016-09-30|USD|1668000000|4292000000|2624000000|68000000|-503000000|2110000000||2171000000|17000000|774000000|874000000|100000000|3150000000|17000000||61000000|1311000000|324000000|100000000|-3454000000|754000000|1411000000|1472000000|987000000|BK
2016-06-30|USD|3772000000|3772000000|2611000000|64000000|3772000000|2079000000||2138000000|10000000|767000000|890000000|123000000|2999000000|10000000||59000000|1163000000|290000000|123000000|873000000|711000000|1286000000|1345000000|873000000|BK
2016-03-31|USD|3680000000|3737000000|57000000|29000000|3623000000|2090000000||57000000|-6000000|766000000|883000000|117000000|2970000000|-6000000||57000000|1100000000|283000000|117000000|817000000|1027000000|1217000000|1274000000|817000000|BK
2015-12-31|USD|3721000000|3721000000|2694000000|237000000|3721000000|2621000000||9294000000|16000000|760000000|834000000|74000000|2961000000|-53000000||64000000|868000000|175000000|74000000|693000000|448000000|942000000|1006000000|693000000|BK
2015-09-30|USD|1116000000|3795000000|2679000000|29000000|1116000000|2103000000||2169000000|-22000000|759000000|838000000|79000000|3053000000|-22000000||66000000|1115000000|282000000|79000000|833000000|703000000|1194000000|1260000000|833000000|BK
2015-06-30|USD|1123000000|3849000000|2726000000|30000000|1123000000|2112000000||-2092000000||779000000|847000000|68000000|3070000000|40000000||65000000|1129000000|276000000|68000000|853000000|810000000|1197000000|1262000000|853000000|BK
2015-03-31|USD|1061000000|3761000000|2700000000|30000000|-1162000000|2157000000||2223000000||728000000|807000000|79000000|3033000000|121000000||66000000|1059000000|280000000|79000000|779000000|231000000|1138000000|1204000000|779000000|BK
2014-12-31|USD|141000000|3665000000|3524000000|91000000|-2125000000|2193000000||2266000000||712000000|802000000|90000000|2953000000|42000000||73000000|140000000|-93000000|90000000|233000000|-485000000|230000000|303000000|233000000|BK
2014-09-30|USD|1620000000|4588000000|2968000000|36000000|-624000000|2169000000||2244000000||721000000|809000000|88000000|3867000000|39000000||75000000|1639000000|556000000|88000000|1083000000|569000000|1727000000|1802000000|1083000000|BK
2014-06-30|USD|782000000|3728000000|2946000000|22000000|-1420000000|1661000000||2294000000||719000000|811000000|92000000|3009000000|46000000||75000000|794000000|217000000|92000000|577000000|864000000|886000000|961000000|577000000|BK
2014-03-31|USD|888000000|3627000000|2739000000|25000000|-1380000000|1727000000||2352000000||728000000|812000000|84000000|2899000000|36000000||75000000|906000000|232000000|84000000|674000000|877000000|990000000|1065000000|674000000|BK
2013-12-31|USD|717000000|3594000000|2877000000|91000000|-1633000000|1770000000||2435000000||761000000|846000000|85000000|2833000000|36000000||82000000|711000000|172000000|85000000|539000000|986000000|796000000|878000000|539000000|BK
2013-09-30|USD|980000000|3775000000|2779000000|26000000|-1276000000|1726000000||2339000000||772000000|855000000|83000000|3003000000|32000000||81000000|994000000|19000000|83000000|975000000|1287000000|1077000000|1158000000|975000000|BK
2013-06-30|USD|1148000000|3986000000|2822000000|30000000|-1177000000|1756000000||2404000000||757000000|836000000|79000000|3229000000|65000000||93000000|1182000000|339000000|79000000|843000000|107000000|1261000000|1354000000|843000000|BK
2013-03-31|USD|769000000|3613000000|2828000000|22000000|-1455000000|1680000000||2320000000||719000000|815000000|96000000|2894000000|50000000||86000000|809000000|1062000000|96000000|-253000000|-525000000|905000000|991000000|-253000000|BK
2012-12-31|USD|781000000|3606000000|2825000000|57000000|-1489000000|1696000000||2388000000||725000000|843000000|118000000|2881000000|42000000||96000000|842000000|207000000|118000000|627000000|463000000|960000000|1056000000|635000000|BK
2012-09-30|USD|945000000|3650000000|2705000000|27000000|-1214000000|1623000000||2287000000||749000000|877000000|128000000|2901000000|47000000||95000000|950000000|225000000|128000000|725000000|1534000000|1078000000|1173000000|725000000|BK
2012-06-30|USD|541000000|3588000000|3047000000|16000000|-1619000000|1613000000||2301000000||734000000|875000000|141000000|2854000000|57000000||97000000|559000000|93000000|141000000|466000000|415000000|700000000|797000000|466000000|BK
2012-03-31|USD|879000000|3635000000|2756000000|24000000|-1291000000|1628000000||2317000000||765000000|912000000|147000000|2870000000|43000000||96000000|873000000|254000000|147000000|619000000|1017000000|1020000000|1116000000|619000000|BK
2011-12-31|USD|740000000|3568000000|2828000000|168000000|-1433000000|1586000000||2318000000||780000000|925000000|145000000|2788000000|-5000000||106000000|716000000|211000000|145000000|505000000|-118000000|861000000|967000000|505000000|BK
2011-09-30|USD|910000000|3681000000|2771000000|26000000|-1285000000|1627000000||2348000000||775000000|928000000|153000000|2906000000|32000000||106000000|932000000|281000000|153000000|651000000|398000000|1085000000|1191000000|651000000|BK
2011-06-30|USD|1013000000|3829000000|2816000000|27000000|-1214000000|1657000000||2422000000||731000000|887000000|156000000|3098000000|63000000||108000000|1747000000|277000000|195000000|735000000|987000000|1903000000|2011000000|1470000000|BK
2011-03-31|USD|905000000|3602000000|2697000000|26000000|-1241000000|1602000000||2315000000||698000000|848000000|150000000|2904000000|110000000||108000000|1529000000|279000000|169000000|625000000|977000000|1679000000|1787000000|1250000000|BK
2010-12-31|USD|934000000|3737000000|2803000000|150000000|-1281000000|1622000000||2408000000||720000000|913000000|193000000|3017000000|124000000||115000000|944000000|265000000|193000000|690000000|756000000|1137000000|1252000000|679000000|BK
2010-09-30|USD|824000000|3435000000|2611000000|24000000|-1249000000|1515000000||2230000000||718000000|859000000|141000000|2717000000|37000000||111000000|842000000|220000000|157000000|625000000|1162000000|983000000|1094000000|622000000|BK
2010-06-30|USD|993000000|3309000000|2332000000|30000000|-882000000|1393000000||2015000000||722000000|862000000|140000000|2587000000|65000000||98000000|962000000|304000000|140000000|668000000|749000000|1102000000|1200000000|658000000|BK
2010-03-31|USD|-1730000000|3335000000|2460000000|26000000|-3578000000|1366000000||1966000000||765000000|883000000|118000000|2570000000|||97000000|817000000|258000000|118000000|601000000|756000000|935000000|1032000000|559000000|BK
2009-12-31|USD|-1923000000|3301000000|2582000000|195000000|-3983000000|1395000000||2190000000||724000000|854000000|130000000|2577000000|||107000000|1105000000|-41000000|130000000|712000000|680000000|1235000000|1342000000|1146000000|BK
2009-09-30|USD|-3729000000|-1604000000|2318000000|260000000|-5532000000|1297000000||1916000000||716000000|829000000|113000000|-2223000000|||104000000|-3985000000|-1527000000|113000000|-2439000000|703000000|-3872000000|-3768000000|-2458000000|BK
2009-06-30|USD|763000000|2957000000|2383000000|18000000|-1025000000|1295000000||1933000000||700000000|845000000|145000000|2257000000|||108000000|188000000|12000000|145000000|503000000|176000000|333000000|441000000|176000000|BK
2009-03-31|USD|2912000000|2930000000|18000000|18000000|322000000|1413000000||2590000000||775000000|979000000|204000000|2136000000|||152000000|483000000|161000000||410000000|481000000|687000000|865000000|322000000|BK
2008-12-31|USD|2763000000|2763000000|532000000|532000000|481000000|1154000000||-2282000000||1047000000|1525000000|478000000|1817000000|||116000000|-64000000|-137000000||83000000||414000000|597000000|73000000|BK
2008-09-30|USD|3618000000|3626000000|8000000|8000000|305000000|1218000000||36000000||681000000|1312000000|631000000|2926000000|||223000000|261000000|-42000000||303000000||892000000|1121000000|303000000|BK
2008-06-30|USD|3379000000|3397000000|18000000|18000000|302000000|1391000000||34000000||388000000|1065000000|677000000|2989000000|||243000000|621000000|312000000||||1298000000|1545000000|309000000|BK
