fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|797000000|2573000000|2253000000|1786000000|334000000|333000000|51000000|463000000||-53000000||53000000|2573000000|2000000||128000000|283000000|71000000||213000000|-27000000|334000000|462000000|212000000|WAB
2024-09-30|USD|880000000|2657000000|2190000000|1783000000|433000000|318000000|50000000|447000000||-52000000||52000000|2657000000|-1000000||134000000|375000000|92000000||286000000|396000000|433000000|567000000|283000000|WAB
2024-06-30|USD|874000000|2643000000|2161000000|1770000000|430000000|316000000|57000000|444000000||-49000000||49000000|2643000000|2000000||118000000|383000000|94000000||291000000|236000000|430000000|548000000|289000000|WAB
2024-03-31|USD|815000000|2444000000|2094000000|1682000000|412000000|281000000|48000000|403000000||-47000000||47000000|2491000000|-1000000||123000000|358000000|86000000||277000000|195000000|412000000|535000000|272000000|WAB
2023-12-31|USD|764000000|2457000000|2237000000|1762000000|308000000|296000000|61000000|456000000||-55000000||55000000|2512000000|34000000||160000000|278000000|63000000||217000000|338000000|308000000|468000000|215000000|WAB
2023-09-30|USD|792000000|2487000000|2140000000|1758000000|370000000|295000000|53000000|422000000||-60000000|60000000|60000000|2547000000|-1000000||125000000|318000000|78000000||242000000|151000000|370000000|495000000|240000000|WAB
2023-06-30|USD|723000000|2344000000|2050000000|1684000000|312000000|285000000|53000000|411000000||-55000000|53000000|55000000|2399000000|-1000000||123000000|257000000|66000000||193000000|198000000|312000000|435000000|191000000|WAB
2023-03-31|USD|665000000|2145000000|1915000000|1529000000|276000000|263000000|51000000|389000000||-48000000|45000000|48000000|2193000000|0||123000000|229000000|60000000||173000000|199000000|276000000|399000000|169000000|WAB
2022-12-31|USD|652000000|2268000000|2046000000|1654000000|247000000|272000000|60000000|405000000||-51000000|51000000|51000000|2319000000|-1000000||120000000|209000000|51000000||159000000|305000000|247000000|367000000|158000000|WAB
2022-09-30|USD|648000000|2027000000|1766000000|1433000000|261000000|260000000|54000000|387000000||-48000000|48000000|48000000|2075000000|2000000||119000000|214000000|54000000||163000000|-7000000|261000000|380000000|160000000|WAB
