fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|119792000|832169000|712377000|435997000|150627000|245545000||285066000||-5027000||5027000|832169000|-250000||30535000|145326000|39651000|5027000|105699000|83178000|150627000|181162000|105675000|ROL
2024-09-30|USD|172596000|916270000|743674000|449556000|191796000|274918000||294118000||-7150000||7150000|916270000|582000||27664000|185213000|48300000|7150000|136928000|146972000|191796000|219460000|136913000|ROL
2024-06-30|USD|163077000|891920000|728843000|437996000|182377000|271547000||290847000||-7775000||7775000|891920000|412000||27711000|175014000|45617000|7775000|129397000|130673000|182377000|210088000|129397000|ROL
2024-03-31|USD|97389000|740624000|643235000|392868000|132424000|223057000||257692000||-7725000||7725000|748349000|-61000||27310000|124638000|30244000|7725000|94394000|88677000|132424000|159734000|94394000|ROL
2023-12-31|USD|119822000|761278000|641456000|396448000|139073000|218565000||238225000||-8258000||8258000|769536000|15860000||26143000|146703000|37900000|8258000|108775000|117234000|139073000|165216000|108803000|ROL
2023-09-30|USD|160273000|834880000|674607000|413201000|177124000|244906000||261406000||-5547000|5547000|5547000|840427000|493000||24668000|172077000|44300000|5547000|127770000|121642000|177124000|201792000|127777000|ROL
2023-06-30|USD|132004000|815965000|683961000|410630000|154789000|255331000||273331000||-4785000|4785000|4785000|820750000|1019000||26439000|151023000|40880000|4785000|110143000|112395000|154789000|181228000|110143000|ROL
2023-03-31|USD|89273000|657550000|568277000|349344000|112240000|196431000||218115000||-465000|465000|465000|658015000|4714000||22502000|116489000|28255000|465000|88234000|88493000|112240000|134742000|88234000|ROL
2022-12-31|USD|105762000|661046000|555284000|345955000|119917000|190357000||211080000||-344000|344000|344000|661390000|2997000||23033000|122588000|38318000||88213000|96274000|119917000|142950000|84270000|ROL
2022-09-30|USD|126937000|728858000|601921000|372440000|145404000|213581000||229481000||-846000|846000|846000|729704000|1980000||22561000|146543000|37600000||107617000|96526000|145404000|167965000|108943000|ROL
2022-06-30|USD|116477000|713169000|596692000|361105000|134677000|219987000||235587000||-880000|880000|880000|714049000|1911000||22605000|135720000|34100000||100299000|84345000|134677000|157282000|101620000|ROL
2022-03-31|USD|66255000|590112000|523857000|320225000|93390000|178785000||206610000||-568000|568000|568000|590680000|1279000||23127000|94101000|20335000||72445000|76303000|93390000|116517000|73766000|ROL
2021-12-31|USD|-36231000|567249000|603480000|391934000|99037000|187538000||215906000||504000|504000|504000|566745000|2081000||16039000|101635000|30420000||65337000|72269000|99037000|115076000|71215000|ROL
2021-09-30|USD|150689000|650424000|499735000|305474000|126847000|194261000||193814000||-222000|222000|222000|650646000|447000||23617000|127053000|33200000||93853000|87278000|126847000|150464000|93853000|ROL
2021-06-30|USD|154873000|638204000|483331000|297862000|133554000|183482000||182591000||-506000|506000|506000|891000|891000||23306000|133939000|35085000||98854000|99119000|133554000|156860000|98854000|ROL
2021-03-31|USD|85512000|535554000|450042000|261552000|88198000|162208000||220750000||-606000|606000|606000|32260000|32260000||23596000|119852000|27209000||92643000|92385000|88198000|111794000|92643000|ROL
2020-12-31|USD|-228373000|536292000|764665000|266344000|685142000|160088000||235990000||-591000|591000|591000|-1625898000|-970000||13405000|94894000|26343000||62619000|80807000|685142000|698547000|68551000|ROL
2020-09-30|USD|140218000|583698000|443480000|275474000|-27788000|168006000||169361000||-866000|866000|866000|582343000|-1355000||22404000|108902000|29323000||79579000|85589000|-27788000|-5384000|79579000|ROL
2020-06-30|USD|126454000|553329000|426875000|255622000|-44799000|171253000||170802000||-1460000|1460000|1460000|553780000|451000||21925000|103520000|28162000||75358000|84906000|-44799000|-22874000|75358000|ROL
2020-03-31|USD|55003000|487901000|432898000|251152000|-126744000|157862000||181472000||-2165000|2165000|2165000|488176000|275000||21597000|55400000|12132000||43268000|25666000|-126744000|-105147000|43268000|ROL
2019-12-31|USD|251701000|505985000|254284000|254284000|494595000|154795000||481848000||-2466000|2466000|2466000|175000|175000||22606000|72009000|21244000||251701000|56402000|494595000|517201000|50765000|ROL
2019-09-30|USD|287748000|556466000|268718000|268718000|-46588000|167168000||167195000||-2826000|2826000|102676000|-27000|||21690000|46139000|2078000||44061000|85823000|-46588000|-24898000|44061000|ROL
2019-06-30|USD|270624000|523957000|253333000|253333000|-53148000|161886000||161634000||-1899000|1899000|1395000|252000|252000||20132000|86959000|22664000||64295000|64523000|-53148000|-33016000|64295000|ROL
2019-03-31|USD|211811000|429069000|217258000|217258000|-102297000|139530000||157714000||274000|274000|636000|429159000|181000||16683000|56053000|11827000||44226000|46568000|-102297000|-85614000|44226000|ROL
2018-12-31|USD|223389000|444623000|221234000|221235000|223389000|135760000||240735000||290000||1433000|445723000|197000||16643000|243893000|20504000||223389000|34527000|223389000|87433000|223389000|ROL
2018-09-30|USD|251452000|487739000|236287000|236287000|-38243000|145072000||144758000||63000||691000|487811000|314000||16867000|89890000|23262000||66628000|66017000|-38243000|106066000|66628000|ROL
2018-06-30|USD|249689000|480461000|230772000|230772000|-36636000|143379000||143071000||-75000||541000|480661000|308000||16366000|90177000|24635000||65542000|60424000|-36636000|106002000|65542000|ROL
2018-03-31|USD|202599000|408742000|206143000|206143000|357580000|126487000||127363000||-58000||54000|408889000|56000||16916000|59194000|10669000||48525000|45573000|357580000|374496000|48525000|ROL
2017-12-31|USD|207194000|414713000|207519000|207519000|207194000|123680000||211636000||-83000||1004000|590000|62000||14950000|242003000|34809000||207194000|47380000|207194000|83451000|207194000|ROL
2017-09-30|USD|231661000|450442000|218781000|218781000|-38293000|134932000||134866000||79000||211000|-235000|66000||14313000|82561000|31131000||51430000|55515000|-38293000|96663000|51430000|ROL
2017-06-30|USD|229075000|433555000|204480000|204480000|-30247000|129667000||129579000||190000||365000|-266000|88000||13547000|86139000|32450000||53689000|56071000|-30247000|99320000|53689000|ROL
2017-03-31|USD|186084000|375247000|189163000|189163000|-44156000|115154000||115189000||73000||125000|30000|26000||13771000|57258000|16988000||40270000|44277000|-44156000|70904000|40270000|ROL
2016-12-31|USD|192619000|385970000|396300000|192995000|192619000|126321000||205295000||4000||890000|1289000|57000||13829000|207142000|14523000||192619000|34688000|192619000|66241000|192619000|ROL
2016-09-30|USD|218386000|424106000|331015000|205608000|-32264000|125407000||125355000||18000||122000|94000|52000||13083000|79966000|30315000||49651000|46694000|-32264000|92927000|49651000|ROL
2016-06-30|USD|215190000|411195000|322488000|195943000|-37259000|126545000||125966000||88000||1246000|-26000|579000||12350000|76962000|29179000||47783000|45270000|-37259000|88066000|47783000|ROL
2016-03-31|USD|174934000|352206000|290057000|177802000|-50627000|112255000||112776000||50000||228000|-580000|89000||11640000|51178000|19250000||31928000|41820000|-50627000|62590000|31928000|ROL
2015-12-31|USD|180265000|362500000|368140000|182235000|180265000|117601000||187638000||26000||1459000||449000||11340000|200315000|20050000||180265000|40999000|180265000|62215000|180265000|ROL
2015-09-30|USD|204257000|399767000|317433000|195489000|-38355000|121944000||120689000||21000||2531000||1255000||11156000|72433000|27387000||45046000|36327000|-38355000|81058000|45046000|ROL
2015-06-30|USD|201941000|392216000|308831000|190209000|-35043000|118622000||118428000||66000||454000||194000||11245000|72334000|27261000||45073000|46001000|-35043000|83125000|45073000|ROL
2015-03-31|USD|162866000|330956000|273618000|168043000|-49684000|105575000||107022000||47000||157000||55000||10781000|46612000|16331000||30281000|23132000|-49684000|57236000|30281000|ROL
2014-12-31|USD|168972000|343951000|313800000|174979000|168972000|111357000||142100000||116000||498000||618000||11250000|185590000|16618000||168972000|-1351000|168972000|57561000|168972000|ROL
2014-09-30|USD|196060000|384846000|307489000|188810000|-41322000|118765000||118679000||-24000||24000||||11437000|65920000|24799000||41121000|34432000|-41322000|77381000|41121000|ROL
2014-06-30|USD|186715000|369443000|293164000|182642000|-34243000|110752000||110522000||86000||86000||||10608000|65671000|24811000||40860000|43566000|-34243000|76193000|40860000|ROL
