fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|521177000|734307000|213130000|193041000|496960000|20089000||31444000||-55769000||55769000|1716000|-1573000|212122000|212122000|373301000|782000|0|372519000|372715000|496960000|641192000|372519000|AVB
2024-06-30|USD|526860000|726041000|199181000|179595000|496432000|19586000||31705000||-57078000||57078000|1830000|-1417000|206923000|206923000|253872000|-62000||254007000|258364000|496432000|445873000|253934000|AVB
2024-03-31|USD|513677000|712859000|199182000|175916000|491941000|20331000||34677000||-54766000||54766000|1795000|-4245000|212269000|212269000|173427000|-22000|54766000|173557000|180934000|491941000|436832000|173449000|AVB
2023-12-31|USD|514561000|704705000|190144000|171467000|485332000|18109000|23212000|33449000||-49471000||49471000|2010000|-10267000|210694000|210694000|244407000|2438000|49471000|242066000|231611000|485332000|426067000|241969000|AVB
2023-09-30|USD|498506000|697635000|199129000|175191000|467062000|20439000|18959000|37064000||-48115000|1930000|48115000|1784000|-18959000|200982000|200982000|176403000|4372000|48265000|171790000|187887000|472377000|406787000|172031000|AVB
2023-06-30|USD|503239000|690860000|187621000|169848000|465673000|17773000|1261000|30765000||-51585000|4970000|51585000|2712000|-1261000|200546000|200546000|367706000|-217000|51585000|367807000|377103000|471020000|432399000|367923000|AVB
2023-03-31|USD|484223000|674708000|190485000|164832000|462367000|20602000|2992000|42495000||-56821000|4845000|56821000|1066000|-2992000|204743000|204743000|150462000|3560000|56821000|146775000|146916000|465039000|411989000|146902000|AVB
2022-12-31|USD|491572000|669671000|178099000|156873000|483451000|21226000|6700000|34162000||-57461000|6820000|57461000|3279000|-6700000|207232000|207232000|247976000|6683000|57461000|241164000|239682000|483451000|419912000|241293000|AVB
2022-09-30|USD|484757000|665288000|180531000|165580000|442997000|14951000||25543000||-57290000|43777000|57290000|-247000|-6514000|206658000|206658000|500398000|5651000|58936000|494632000|503948000|442997000|447269000|494747000|AVB
2022-06-30|USD|466341000|644559000|178218000|156389000|435685000|21829000|2364000|28847000||-58797000|2480000|58797000|904000|-2364000|199302000|199302000|138532000|-159000|58797000|138566000|147463000|435685000|398466000|138691000|AVB
2022-03-31|USD|444428000|613927000|169499000|151312000|409713000|18187000|987000|31750000||-56526000|317000|56526000|752000|-987000|201786000|201786000|264515000|2471000|56526000|262076000|273212000|409713000|373786000|262044000|AVB
2021-12-31|USD|443604000|601197000|157593000|140476000|402513000|17115000||26802000||-55711000|5626000|55711000|685000|-1331000|197036000|197036000|339508000|4299000|55730000|335298000|336027000|402513000|379295000|335209000|AVB
2021-09-30|USD|411630000|580774000|169144000|148704000|371913000|18500000||27483000||-55987000|6867000|55987000|-17195000|-417000|193791000|193791000|81093000|2179000|73877000|78847000|88329000|371913000|348875000|78914000|AVB
2021-06-30|USD|399257000|561743000|162486000|141622000|359770000|19687000||35897000||-56104000|26559000|56104000|808000|-1653000|184472000|184472000|447963000|10000|56104000|447977000|449497000|359770000|357439000|447953000|AVB
2021-03-31|USD|392689000|551135000|158446000|140050000|354898000|18396000||36614000||-52613000|467000|52613000|999000|170000|183297000|183297000|141468000|-755000|52491000|142234000|144590000|354898000|324026000|142223000|AVB
2020-12-31|USD|397765000|555802000|158037000|142922000|314681000|15115000||38732000||-51589000|348000|51589000|869000|-8110000|177823000|177823000|338950000|-2178000|51589000|341114000|343495000|314681000|328851000|341128000|AVB
2020-09-30|USD|408137000|567404000|159267000|143909000|363712000|15358000||33984000||-53249000|5083000|53249000|1122000|-567000|175348000|175348000|147676000|-27000|53144000|147717000|151403000|363712000|345659000|147703000|AVB
2020-06-30|USD|428546000|576405000|147859000|131090000|388128000|16769000||36712000||-53399000|512000|53399000|658000|-388000|176249000|176249000|169695000|-1133000|53667000|170869000|171668000|388128000|363241000|170828000|AVB
2020-03-31|USD|450895000|602267000|150756000|131993000|415513000|18763000||18720000||-55914000|1175000|55914000|-8163000|-3334000|177911000|177911000|168062000|91000|65084000|168006000|152317000|415513000|386487000|167971000|AVB
2019-12-31|USD|593566000|593566000|137767000|125320000|351772000|13888000||430977000||-54190000|7872000|54190000|23224000|-2429000|171365000|171364000|169496000|1825000|54190000|593566000|181229000|351772000|398443000|167671000|AVB
2019-09-30|USD|440291000|587613000|147322000|133445000|406585000|13877000||427812000||-51493000|1643000|51493000|1138000|-175000|165463000|165463000|290861000|11184000|51586000|279709000|267779000|406585000|378668000|279677000|AVB
2019-06-30|USD|425374000|577263000|151889000|132924000|400095000|18965000||429719000||-50010000|863000|50010000|885000|-2711000|162693000|162693000|168281000|0|50239000|168305000|167004000|400095000|363384000|168281000|AVB
2019-03-31|USD|551401000|566184000|14783000|123455000|394917000|13688000||409796000||-47892000|1060000|47892000|565904000|-622000|162057000|162057000|170360000|-6000|48172000|170418000|164603000|394917000|366640000|170366000|AVB
2018-12-31|USD|578522000|578522000|16753000|-394332000|357815000|14352000||437837000|-2811000|-55179000||55179000|590102000|-1053000|158914000|158914000|385487000|-247000|69954000|578522000|380831000|357815000|377200000|385734000|AVB
