fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|952903000|1480710000|527807000|164133000|767769000|43309000||401458000||-226424000||226424000||||320365000|541345000|2605000|226424000|599849000|436560000|767769000|1088134000|475995000|SPG
2024-06-30|USD|942767000|1458266000|515499000|155816000|754101000|49667000||401228000||-221338000||221338000||||310016000|532763000|4961000|221338000|574977000|493190000|754101000|1064117000|494299000|SPG
2024-03-31|USD|946166000|1442590000|496424000|151842000|735180000|37213000||385635000||-230623000||230623000||||307369000|919326000|47603000|230623000|700838000|739528000|735180000|1042549000|732536000|SPG
2023-12-31|USD|1527438000|1527438000|523380000|152213000|792139000|50911000||426642000||-224923000||224923000||||320256000|762800000|41622000|224923000|792139000|716513000|792139000|1112395000|859496000|SPG
2023-09-30|USD|898609000|1410948000|512339000|159201000|694234000|37879000||394378000||-212210000|35287000|212210000||||315259000|723980000|43218000|212210000|789714000|629954000|694234000|1009493000|594973000|SPG
2023-06-30|USD|864999000|1369601000|504602000|141265000|657925000|43803000||408568000||-218086000|85577000|218086000||90455000||319534000|567992000|10487000|218086000|748380000|472065000|657925000|977459000|487177000|SPG
2023-03-31|USD|876602000|1350849000|474247000|133922000|662723000|33266000||386225000||-199429000|156921000|199429000||21900000||307059000|505802000|-13453000|199429000|684623000|456680000|662723000|969782000|452661000|SPG
2022-12-31|USD|1399898000|1399898000|519347000|156808000|684205000|45358000||408103000||-200900000|136119000|200900000||213634000||317181000|825092000|52344000|200900000|684205000|670295000|684205000|1001386000|772748000|SPG
2022-09-30|USD|836649000|1315786000|479137000|142497000|652196000|34886000||367450000||-187878000|39355000|187878000||163086000||301754000|630103000|8256000|187878000|815282000|547218000|652196000|953950000|539872000|SPG
2022-06-30|USD|819687000|1279842000|460155000|132458000|626761000|29424000||361118000||-187316000|15060000|187316000||190073000||298273000|593826000|24346000|187316000|816834000|499777000|626761000|925034000|497577000|SPG
