fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|2275000000|4755000000|1108000000|3044000000|801000000|1130000000|344000000|1474000000|10000000|-111000000||111000000|5335000000|54000000|65000000|75000000|817000000|96000000|121000000|721000000|114000000|801000000|876000000|721000000|GEHC
2024-09-30|USD|2026000000|4863000000|1031000000|2838000000|676000000|1034000000|316000000|1350000000|5000000|-125000000|5000000|130000000|4863000000|9000000|66000000|77000000|638000000|168000000|130000000|470000000|544000000|676000000|753000000|470000000|GEHC
2024-06-30|USD|2002000000|4839000000|1076000000|2844000000|608000000|1067000000|327000000|1395000000|0|-131000000||131000000|4839000000|1000000|69000000|81000000|571000000|143000000|131000000|435000000|370000000|608000000|689000000|428000000|GEHC
2024-03-31|USD|1902000000|4650000000|1056000000|2749000000|540000000|1038000000|324000000|1362000000|-16000000|-138000000||138000000|4650000000|-8000000|68000000|80000000|498000000|124000000|122000000|388000000|278000000|540000000|620000000|374000000|GEHC
2023-12-31|USD|2156000000|4606000000|1206000000|3050000000|689000000|1152000000|315000000|1467000000|7000000|-124000000|7000000|131000000|5222000000|1000000|60000000|84000000|596000000|193000000|131000000|403000000|-8000000|689000000|773000000|403000000|GEHC
2023-09-30|USD|1935000000|4822000000|994000000|2887000000|617000000|996000000|322000000|1318000000|6000000|-138000000|6000000|138000000|4822000000|63000000|64000000|89000000|625000000|250000000|138000000|379000000|25000000|617000000|706000000|375000000|GEHC
2023-06-30|USD|1940000000|4817000000|1061000000|2877000000|570000000|1072000000|298000000|1370000000|0|-137000000||137000000|4817000000|14000000|63000000|93000000|555000000|137000000|137000000|418000000|413000000|570000000|663000000|418000000|GEHC
2023-03-31|USD|1891000000|4707000000|1056000000|2816000000|559000000|1062000000|270000000|1332000000|13000000|-123000000|13000000|136000000|4707000000|8000000|61000000|96000000|535000000|163000000|136000000|372000000|325000000|559000000|655000000|372000000|GEHC
2022-12-31|USD|1932000000|4938000000|3006000000|3006000000|777000000|884000000|271000000|1155000000|-1000000|-59000000||59000000||-1000000|59000000|157000000|705000000|151000000|59000000|548000000|616000000|777000000|777000000|554000000|GEHC
2022-09-30|USD|1773000000|4576000000|2803000000|2803000000|605000000|908000000|260000000|1168000000|4000000|2000000|4000000|2000000||18000000|57000000|160000000|616000000|129000000|2000000|487000000|194000000|605000000|780000000|487000000|GEHC
2022-06-30|USD|1796000000|4484000000|2688000000|2688000000|631000000|908000000|257000000|1165000000|-10000000|-22000000||22000000||19000000|56000000|157000000|639000000|153000000|12000000|473000000|7000000|661000000|818000000|485000000|GEHC
2022-03-31|USD|1678000000|4343000000|2665000000|2665000000|509000000|931000000|238000000|1169000000|-2000000|-6000000||6000000||26000000|56000000|189000000|533000000|131000000|4000000|402000000|255000000|509000000|698000000|389000000|GEHC
