fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|3047000000|4029000000|4787000000|957000000|-580000000|2585000000||3627000000|23000000|-67000000|23000000|90000000|4029000000|||203000000|-650000000|-60000000|90000000|-590000000|-874000000|-580000000|-377000000|-590000000|EL
2024-09-30|USD|2433000000|3379000000|3536000000|928000000|-121000000|2298000000||2554000000|35000000|-57000000|35000000|92000000|3379000000|||204000000|-180000000|-24000000|92000000|-156000000|-73000000|-121000000|83000000|-156000000|EL
2024-06-30|USD|2778000000|3803000000|4308000000|1093000000|-233000000|2444000000|360000000|3011000000|41000000|-91000000|41000000|91000000|3894000000|||218000000|-258000000|7000000|91000000|-286000000|-337000000|-233000000|51000000|-265000000|EL
2024-03-31|USD|2833000000|3869000000|3611000000|1107000000|531000000|2284000000||2302000000|45000000|-94000000|45000000|94000000|3963000000|||202000000|481000000|151000000|94000000|335000000|172000000|531000000|777000000|330000000|EL
2023-12-31|USD|3125000000|4194000000|3906000000|1154000000|574000000|2544000000||2551000000|40000000|-98000000|40000000|98000000|4292000000|||200000000|508000000|195000000|98000000|324000000|520000000|574000000|806000000|313000000|EL
2023-09-30|USD|2448000000|3438000000|3619000000|1070000000|98000000|2349000000||2350000000|41000000|-95000000|41000000|95000000|3533000000|||198000000|41000000|10000000|95000000|36000000|-98000000|98000000|334000000|31000000|EL
2023-06-30|USD|2446000000|3503000000|3831000000|1163000000|-5000000|2420000000|344000000|2451000000|53000000|-99000000|53000000|99000000|3602000000|53000000||203000000|-48000000|-16000000|99000000|-32000000|-92000000|-5000000|254000000|-32000000|EL
2023-03-31|USD|2592000000|3718000000|3641000000|1159000000|297000000|2281000000||2295000000|37000000|-58000000|37000000|58000000|3776000000|37000000||183000000|280000000|125000000|58000000|155000000|110000000|297000000|521000000|155000000|EL
2022-12-31|USD|3401000000|4588000000|4240000000|1219000000|556000000|2630000000||2845000000|26000000|-52000000|26000000|52000000|4640000000|26000000||175000000|532000000|135000000|52000000|397000000|643000000|556000000|759000000|397000000|EL
2022-09-30|USD|2907000000|3896000000|3445000000|1023000000|661000000|2244000000||2246000000|15000000|-46000000|31000000|46000000|3942000000|15000000||172000000|633000000|143000000|46000000|490000000|173000000|661000000|851000000|490000000|EL
