fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|2277000000|4522000000|3994000000|1793000000|63000000|1297000000||2248000000||-247000000||247000000|4054000000|32000000|112000000|73000000|-154000000|-10000000|11000000|-144000000|-434000000|63000000|136000000|-144000000|KDP
2024-09-30|USD|2140000000|3786000000|3062000000|1751000000|902000000|1245000000||1311000000||-106000000||106000000|3891000000|6000000|103000000|66000000|802000000|186000000|8000000|616000000|553000000|902000000|968000000|616000000|KDP
2024-06-30|USD|2172000000|3718000000|3109000000|1750000000|861000000|1295000000||1359000000||-204000000||204000000|3922000000|15000000|106000000|64000000|672000000|157000000|7000000|515000000|335000000|861000000|925000000|515000000|KDP
2024-03-31|USD|1940000000|3267000000|2817000000|1528000000|765000000|1176000000||1276000000||-178000000|-171000000|7000000|3459000000|7000000|101000000|99000000|594000000|140000000|7000000|454000000|396000000|765000000|700000000|454000000|KDP
2023-12-31|USD|2184000000|3791000000|3095000000|1683000000|943000000|1258000000|66000000|1464000000||-64000000|414000000|478000000|3874000000|20000000|103000000|100000000|899000000|206000000|478000000|693000000|837000000|943000000|1477000000|693000000|KDP
2023-09-30|USD|2111000000|3568000000|2968000000|1694000000|896000000|1217000000||1274000000||-237000000|-231000000|6000000|3805000000|5000000|98000000|55000000|664000000|146000000|6000000|518000000|392000000|896000000|725000000|518000000|KDP
2023-06-30|USD|2041000000|3617000000|3072000000|1748000000|769000000|1272000000||1324000000||-172000000|-166000000|6000000|3789000000|16000000|94000000|52000000|613000000|110000000|6000000|503000000|645000000|769000000|671000000|503000000|KDP
2023-03-31|USD|1744000000|3327000000|2885000000|1609000000|584000000|1165000000||1261000000||-23000000|-17000000|6000000|3360000000|20000000|107000000|101000000|581000000|114000000|6000000|467000000|493000000|584000000|688000000|467000000|KDP
2022-12-31|USD|1996000000|3694000000|3335000000|1807000000|673000000|1227000000|65000000|1531000000||-123000000|553000000|676000000|3841000000|8000000|98000000|100000000|558000000|105000000|676000000|453000000|591000000|673000000|1334000000|453000000|KDP
2022-09-30|USD|1901000000|3416000000|3280000000|1721000000|394000000|1196000000||1559000000||-207000000|-201000000|6000000|3622000000|-4000000|96000000|52000000|184000000|4000000|6000000|179000000|-35000000|394000000|242000000|180000000|KDP
2022-06-30|USD|1776000000|3210000000|3035000000|1778000000|572000000|1204000000||1257000000||-175000000|-170000000|5000000|3385000000|-9000000|99000000|53000000|213000000|-5000000|174000000|218000000|208000000|572000000|271000000|218000000|KDP
2022-03-31|USD|1650000000|2929000000|2552000000|1428000000|966000000|1018000000||737000000||-188000000|-182000000|6000000|3129000000|-9000000|106000000|94000000|765000000|180000000|54000000|585000000|826000000|966000000|865000000|585000000|KDP
2021-12-31|USD|1772000000|3938000000|3063000000|1619000000|725000000|1113000000|66000000|1424000000||-137000000|351000000|488000000|3977000000|-4000000|106000000|97000000|1109000000|266000000|506000000|845000000|811000000|725000000|1694000000|843000000|KDP
2021-09-30|USD|1835000000|3134000000|2504000000|1415000000|795000000|1040000000||1089000000||-116000000|-111000000|5000000|3250000000|-1000000|98000000|49000000|679000000|149000000|5000000|529000000|407000000|795000000|733000000|530000000|KDP
2021-06-30|USD|1770000000|3016000000|2460000000|1370000000|734000000|1039000000||1090000000||-125000000|-121000000|4000000|3140000000|4000000|104000000|51000000|613000000|165000000|4000000|448000000|412000000|734000000|668000000|448000000|KDP
2021-03-31|USD|1600000000|2649000000|2368000000|1302000000|640000000|961000000||1047000000||-140000000|-137000000|3000000|2808000000|3000000|102000000|86000000|398000000|73000000|108000000|325000000|412000000|640000000|487000000|325000000|KDP
2020-12-31|USD|1768000000|2975000000|2420000000|1353000000|700000000|1000000000|69000000|1067000000||-146000000|448000000|594000000|3121000000|4000000|90000000|86000000|558000000|130000000|146000000|428000000|722000000|700000000|1238000000|428000000|KDP
2020-09-30|USD|1704000000|2872000000|2349000000|1316000000|753000000|949000000||1033000000||-148000000|-145000000|3000000|3020000000|-5000000|89000000|46000000|584000000|141000000|3000000|443000000|554000000|753000000|633000000|443000000|KDP
