fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|3086000000|3941000000|855000000|1868000000|1218000000|184000000||855000000||-403000000||392000000|3780000000|335000000||549000000|1137000000|183000000|403000000|967000000|987000000|1218000000|1767000000|954000000|D
2024-06-30|USD|2628000000|3486000000|858000000|1824000000|805000000|170000000||857000000||-469000000||469000000|3450000000|250000000||621000000|667000000|95000000|469000000|491000000|629000000|805000000|1426000000|572000000|D
2024-03-31|USD|2779000000|3632000000|853000000|1947000000|833000000|202000000||955000000||-574000000||574000000|3535000000|435000000||621000000|808000000|134000000|574000000|560000000|436000000|833000000|1454000000|674000000|D
2023-12-31|USD|3534000000|3534000000|1436000000|1806000000|712000000|211000000||1432000000||-608000000||338000000|3212000000|346000000||696000000|416000000|143000000|608000000|293000000|294000000|712000000|1408000000|273000000|D
2023-09-30|USD|2985000000|3810000000|825000000|1950000000|1029000000|162000000||825000000||-192000000|192000000|192000000|3757000000|56000000||667000000|345000000|195000000|192000000|698000000|158000000|1035000000|1698000000|157000000|D
2023-06-30|USD|2866000000|3166000000|928000000|1181000000|594000000|222000000||906000000||-430000000|430000000|430000000|3708000000|314000000||607000000|720000000|98000000|395000000|415000000|582000000|722000000|1428000000|583000000|D
2023-03-31|USD|4257000000|3883000000|995000000|1794000000|1079000000|275000000||994000000||-586000000|278000000|586000000|4755000000|276000000||622000000|1218000000|176000000|479000000|700000000|988000000|1445000000|2165000000|981000000|D
2022-12-31|USD|1683000000|3807000000|3230000000|4133000000|253000000|240000000||2622000000||-416000000|92000000|416000000|4872000000|305000000||998000000|-35000000|7000000|293000000|724000000|-240000000|420000000|1418000000|344000000|D
2022-09-30|USD|3428000000|3961000000|958000000|2362000000|998000000|231000000||931000000||-329000000|444000000|329000000|4684000000|61000000||630000000|848000000|70000000|360000000|626000000|800000000|995000000|1625000000|735000000|D
2022-06-30|USD|2666000000|3596000000|930000000|1933000000|-318000000|235000000||1566000000||-47000000|670000000|47000000|3152000000|-287000000||695000000|-570000000|-117000000|47000000|-452000000|-413000000|-318000000|377000000|-453000000|D
2022-03-31|USD|3328000000|4279000000|951000000|2362000000|976000000|253000000||951000000||-174000000|301000000|174000000|4548000000|46000000||698000000|947000000|236000000|174000000|692000000|733000000|976000000|1674000000|711000000|D
2021-12-31|USD|2761000000|3880000000|1119000000|1054000000|937000000|249000000||434000000||-376000000|119000000|376000000|3726000000|425000000||645000000|1566000000|225000000|376000000|819000000|1499000000|937000000|1582000000|1341000000|D
2021-09-30|USD|2554000000|3176000000|622000000|789000000|841000000|223000000|20000000|622000000||-407000000|364000000|407000000|3445000000|133000000||621000000|689000000|35000000|407000000|589000000|678000000|841000000|1462000000|654000000|D
