fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|363581000|451934000|88353000|88353000|104874000|258707000|63047000|342295000||-789000||789000|451934000|4229000||20541000|108314000|35036000|800000|73278000|73403000|109103000|129644000|73278000|PAYC
2024-06-30|USD|353628000|437512000|83884000|83884000|95140000|258488000|62371000|340040000||-782000||782000|437512000|4787000||19181000|99145000|31175000|800000|67970000|68160000|99927000|119108000|67970000|PAYC
2024-03-31|USD|420458000|499089000|78631000|78631000|285814000|135436000|50509000|203462000||-782000||782000|499871000|5009000||17507000|290041000|42854000|800000|247187000|247731000|290823000|308330000|247187000|PAYC
2023-12-31|USD|359584000|434273000|74689000|74689000|106723000|253183000|55300000|325236000||-266000||266000|434539000|5455000||16697000|111912000|30155000|1100000|81757000|82899000|112178000|128875000|81757000|PAYC
2023-09-30|USD|337140000|406081000|68941000|68941000|96901000|240461000|51864000|307933000||-222000||222000|406303000|5362000||15608000|102041000|26822000|1300000|75219000|76031000|102263000|117871000|75219000|PAYC
2023-06-30|USD|333109000|400537000|67428000|67428000|87266000|246445000|49118000|310490000||-602000||602000|401139000|6183000||14927000|92847000|28331000|1500000|64516000|64376000|93449000|108376000|64516000|PAYC
2023-03-31|USD|385581000|450813000|65232000|65232000|160432000|225973000|42669000|282754000||-837000||837000|451650000|6004000||14125000|165599000|46303000|1400000|119296000|120146000|166436000|180561000|119296000|PAYC
2022-12-31|USD|310738000|369809000|59071000|59071000|105834000|205703000|39569000|258508000||-949000||949000|370758000|9104000||13386000|113989000|34038000|1300000|79951000|80061000|114938000|128324000|79951000|PAYC
2022-09-30|USD|278045000|333149000|55104000|55104000|74265000|204798000|40366000|257789000||-1018000||1018000|334167000|2041000||12625000|75288000|23135000|1200000|52153000|49940000|76306000|88931000|52153000|PAYC
2022-06-30|USD|266488000|316570000|50082000|50082000|72313000|194529000|36803000|243422000||-354000||354000|316924000|878000||12090000|72837000|15482000|600000|57355000|56874000|73191000|85281000|57355000|PAYC
2022-03-31|USD|305909000|354393000|48484000|48484000|126267000|178768000|31605000|222036000||-215000||215000|354608000|1412000||11663000|127464000|35534000|300000|91930000|90811000|127679000|139342000|91930000|PAYC
2021-12-31|USD|238511000|285034000|46523000|46523000|68626000|169837000|34414000|214559000||-309000||309000|285343000|1376000||10308000|70002000|21315000|300000|48687000|48687000|68626000|80619000|48687000|PAYC
2021-09-30|USD|213114000|255794000|42680000|42680000|43305000|170209000|31077000|210693000||-400000||400000|256194000|244000||9407000|43549000|13170000|400000|30379000|30379000|43305000|53356000|30379000|PAYC
2021-06-30|USD|205436000|241846000|36410000|36410000|47090000|158646000|28224000|195250000||-300000||300000|242146000|146000||8380000|47236000|-5042000|300000|52278000|52278000|47090000|55916000|52278000|PAYC
