fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|1091500000|1378700000|717200000|262900000|350600000|421400000|253400000|718500000||24300000|24300000||1354400000|27900000||34500000|3111500000|40700000||363500000|3038500000|350600000|437300000|3070800000|EW
2024-06-30|USD|1100600000|1401400000|736100000|285300000|369100000|450800000|272600000|731500000||15500000|15500000||1385900000|2000000||39600000|386500000|20200000||367700000|379400000|369100000|416800000|366300000|EW
2024-03-31|USD|1212600000|1614700000|875300000|385600000|387500000|489700000|285200000|783800000||16500000|||1598200000|5400000||38500000|410300000|58400000||327600000|361400000|387500000|476200000|351900000|EW
2023-12-31|USD|1177200000|1494200000|841800000|356900000|400100000|480000000|270000000|562500000||-50400000||27800000|1544600000|4800000||36800000|421900000|52000000||369700000|377200000|400100000|458500000|369900000|EW
2023-09-30|USD|992800000|1496000000|790000000|250600000|365900000|381900000|242800000|712100000||15100000|15100000||1480900000|6600000||36900000|440500000|52700000||336100000|390300000|418400000|422800000|384900000|EW
2023-06-30|USD|1038600000|1539300000|811700000|256900000|263500000|410400000|243700000|886900000||9100000|9100000|9100000|1530200000|2500000||122085|340100000|20900000||255800000|307000000|327200000|569200000|307100000|EW
2023-03-31|USD|1130100000|1468200000|765800000|329500000|388400000|436300000|261200000|741000000||8600000|8600000|10200000|1459600000|1600000||41584|398600000|58100000||302200000|340000000|388400000|476800000|340500000|EW
2022-12-31|USD|1090400000|1319500000|673500000|257900000|447800000|411000000|232200000|653900000||-27600000|7900000|7900000|1347100000|3600000||54880|459300000|60900000||398400000|399500000|447800000|446600000|398400000|EW
2022-09-30|USD|1065200000|1325900000|631100000|253800000|402400000|377300000|233600000|608500000||6900000|6900000|6900000|1319000000|-2000000||27081|407300000|63800000||343500000|311900000|402400000|506200000|343500000|EW
2022-06-30|USD|1104500000|1374800000|678400000|269400000|459500000|409000000|250800000|665900000||900000|3700000|900000|1373900000|4300000||86065|464700000|58300000||406400000|368600000|459500000|429900000|406400000|EW
2022-03-31|USD|1041900000|1341800000|669600000|299300000|438800000|370300000|228600000|606000000||600000|600000|600000|1341200000|-3300000||60459|436100000|62500000||373600000|344700000|438800000|447200000|373600000|EW
2021-12-31|USD|1020200000|1317800000|741500000|309500000|374400000|424000000|232800000|671600000||-16900000|500000|500000|1334700000|1400000||71391|376300000|41000000||335300000|333000000|374400000|352400000|335300000|EW
2021-09-30|USD|998500000|1309400000|676100000|311700000|390300000|364400000|238000000|607100000||-800000|800000|800000|1310200000|1400000||54000|390900000|50800000||340100000|344300000|390300000|401900000|340100000|EW
2021-06-30|USD|1041700000|1375000000|708800000|334300000|542100000|374500000|225300000|602200000||-1000000|3100000|1000000|1376000000|4400000||55806|545500000|56000000||489500000|502300000|542100000|341700000|489500000|EW
2021-03-31|USD|923200000|1216900000|624200000|293400000|383500000|330800000|207000000|544200000||300000|300000|300000|1216600000|5500000||55213|389300000|51100000||338200000|326900000|383500000|387300000|338200000|EW
2020-12-31|USD|895400000|1191700000|640600000|296300000|351400000|338500000|195700000|544200000||-22900000|500000|15800000|1191700000|4200000||55131|942000000|46600000||895400000|306300000|351400000|371000000|895400000|EW
2020-09-30|USD|859900000|1141700000|588200000|281000000|357800000|307200000|195500000|511100000||800000|6100000|800000|1140900000|5700000||52750|364300000|39100000||325200000|313400000|357800000|356600000|325200000|EW
2020-06-30|USD|686800000|926800000|513100000|238200000|-169700000|274900000|182100000|836900000||1800000|1800000|1800000|925000000|-300000||51116|-168200000|-46300000||-121900000|-116000000|-169700000|629300000|-121900000|EW
2020-03-31|USD|863600000|1133200000|572900000|265100000|358100000|307800000|187400000|507700000||4500000|4500000|4500000|1128700000|1900000||47300|364500000|53900000||310600000|314600000|358100000|378700000|310600000|EW
2019-12-31|USD|887900000|1174100000|638200000|286200000|310800000|347200000|193900000|559600000||-27900000|4300000|27900000|1174100000|400000||46467|923200000|35300000||887900000|280000000|310800000|382800000|887900000|EW
2019-09-30|USD|801600000|1096800000|598600000|292400000|294300000|306200000|195500000|509600000||2800000|10700000|2800000|1094000000|4600000||44646|301700000|27000000||274700000|257100000|294300000|305500000|274700000|EW
2019-06-30|USD|782900000|1089300000|612500000|304000000|267500000|308500000|191900000|507400000||2400000|2400000|2400000|1086900000|1400000||40963|271300000|29000000||242300000|245300000|267500000|297500000|242300000|EW
2019-03-31|USD|761200000|995000000|512100000|231800000|274200000|280300000|171400000|456300000||2000000|2000000|2000000|993000000|1800000||40374|278000000|28300000||249700000|247000000|274200000|344800000|249700000|EW
2018-12-31|USD|743000000|977700000|525200000|234700000|-5300000|288100000|163100000|-180000000||-30200000||1800000|977700000|1700000||19900000|914200000|-8800000||923000000|7500000|-5300000|588900000|923000000|EW
2018-09-30|USD|681700000|906100000|494400000|224900000|248900000|269500000|161800000|439200000||-500000||500000|906600000|300000||19200000|248700000|22800000||225900000|237700000|248900000|251900000|225900000|EW
2018-06-30|USD|697500000|943700000|521100000|246200000|252100000|274900000|154100000|434500000||0||0|943700000|-1100000||19200000|251000000|-31700000|0|282700000|253200000|252100000|284900000|282700000|EW
2018-03-31|USD|661200000|895600000|489600000|233600000|252500000|256000000|143200000|404900000||800000|1600000|800000|894800000|3100000||19100000|263500000|56900000|800000|206600000|225800000|252500000|264400000|206600000|EW
2017-12-31|USD|653200000|888500000|509800000|235300000|336100000|272800000|146600000|-112500000||-19300000||19300000|888500000|5300000||21200000|979900000|326700000|19300000|653200000|7200000|336100000|156100000|653200000|EW
2017-09-30|USD|608200000|821400000|457900000|213300000|214000000|244600000|142900000|401200000||-100000||100000|821500000|-1600000||20700000|211800000|41700000|100000|170100000|185200000|214000000|227900000|170100000|EW
2017-06-30|USD|630700000|840400000|454900000|211100000|241000000|243800000|134400000|385900000||-1400000||1400000|841800000|-2800000||18900000|205600000|19500000|1400000|186100000|209800000|241000000|294500000|186100000|EW
2017-03-31|USD|667900000|881100000|445200000|215600000|298300000|229600000|128700000|368500000||-2400000||2400000|883500000|-2300000||21100000|293600000|63400000|2400000|230200000|247100000|298300000|320900000|230200000|EW
2016-12-31|USD|554500000|767700000|454400000|213200000|138900000|233600000|114900000|356100000||-12300000||12300000||700000||19100000|596400000|41900000|12300000|554500000|131300000|608700000|210800000|554500000|EW
2016-09-30|USD|538000000|739400000|431000000|201400000|195300000|229600000|113000000|342700000||-2100000||2100000||-1500000||18200000|185200000|43800000|2100000|141400000|148900000|187300000|201800000|141400000|EW
2016-06-30|USD|556800000|759300000|431300000|202500000|215100000|228800000|112500000|341700000||-2400000||2400000||-100000||18000000|169000000|42400000|2400000|126600000|120500000|171400000|258700000|126600000|EW
2016-03-31|USD|517000000|697300000|393000000|180300000|201900000|212700000|101800000|315100000||-2400000||2400000||-4000000||15900000|183300000|40300000|2400000|143000000|153000000|185700000|214100000|143000000|EW
2015-12-31|USD|495200000|671100000|405300000|175900000|495200000|222300000|98000000|327600000||||2600000||-1800000||14500000|521500000|26300000||495200000|127300000|495200000|178000000|495200000|EW
2015-09-30|USD|468800000|615500000|358700000|146700000|155800000|212000000|101000000|313000000||||2500000||-200000||18500000|150700000|32600000||118100000|95500000|155800000|158200000|118100000|EW
2015-06-30|USD|458200000|616800000|372500000|158600000|146800000|213900000|97500000|311400000||||1800000||-1800000||16800000|142200000|29500000||112700000|114000000|146800000|147800000|112700000|EW
2015-03-31|USD|454300000|588800000|338500000|136000000|165400000|202500000|86400000|288900000||||2400000|-1500000|-200000||16000000|162500000|39100000||123400000|76400000|165400000|165700000|123400000|EW
2014-12-31|USD|457600000|618000000|389600000|160400000|457600000|223100000|84000000|305500000||||1700000||1300000||2100000|481300000|23700000||457600000|78900000|457600000|459700000|457600000|EW
2014-09-30|USD|439300000|607400000|392500000|168100000|124300000|222200000|87600000|312000000||||2500000||-2500000||2200000|120600000|26000000||94600000|65100000|124300000|126500000|94600000|EW
2014-06-30|USD|423900000|575100000|418700000|151200000|67300000|215500000|89100000|356600000||||3100000||-400000||2000000|813200000|266200000||547000000|538300000|67300000|69300000|547000000|EW
2014-03-31|USD|376500000|522400000|352700000|145900000|80300000|197200000|85800000|296200000||||3500000|5900000|300000||2100000|77300000|17000000||60300000|55500000|80300000|82400000|60300000|EW
2013-12-31|USD|392200000|536000000|5900000|143800000|384600000|186600000|78600000|5900000||||4000000||5000000||4100000|409800000|25200000||384600000|90400000|384600000|388700000|384600000|EW
2013-09-30|USD|367400000|495600000|314200000|128200000|97300000|177800000|84100000|268600000||||1000000||-400000||4000000|99900000|23000000||76900000|81900000|97300000|101300000|76900000|EW
2013-06-30|USD|393600000|517200000|318300000|123600000|105600000|186600000|80500000|286600000||||400000||-100000||3900000|121300000|27200000||94100000|97300000|105600000|109500000|94100000|EW
2013-03-31|USD|375700000|496700000|227500000|121000000|178200000|182400000|79800000|196300000||||1400000||-1200000||3700000|193600000|46700000||146900000|129800000|178200000|181900000|146900000|EW
2012-12-31|USD|384700000|510500000|315900000|122200000|384700000|170000000|74900000|280200000||||1200000||4100000||3200000|414600000|29900000||384700000|88600000|384700000|387900000|384700000|EW
2012-09-30|USD|336200000|447900000|283000000|111700000|80200000|167800000|73800000|256000000||||900000||-1500000||3500000|93400000|24200000||69200000|83100000|80200000|83700000|69200000|EW
2012-06-30|USD|352200000|482000000|330600000|129800000|66200000|182400000|74000000|286000000||||1200000||1000000||3300000|89900000|22100000||67800000|41400000|66200000|69500000|67800000|EW
2012-03-31|USD|331900000|459600000|307800000|127300000|73600000|177200000|68600000|258300000||||1100000||-500000||3300000|86300000|20500000||65800000|78000000|73600000|76900000|65800000|EW
2011-12-31|USD|310600000|430200000|303900000|119600000|310600000|163400000|60700000|257100000||||900000||3100000||3300000|316100000|5500000||310600000|48800000|310600000|313900000|310600000|EW
2011-09-30|USD|287100000|414100000|293500000|125600000|47000000|165500000|61700000|240100000||||1000000||-2300000||2400000|57600000|6000000||51600000|37900000|47000000|49400000|51600000|EW
2011-06-30|USD|303400000|431200000|299200000|127800000|59300000|163200000|64900000|244100000||||700000||1200000||4200000|72800000|14700000||58100000|64100000|59300000|63500000|58100000|EW
2011-03-31|USD|287700000|404500000|271300000|116800000|66500000|150300000|59000000|221200000||||500000||6200000||4200000|84600000|20700000||63000000|90500000|66500000|70700000|63900000|EW
2010-12-31|USD|278900000|392400000|283000000|113500000|278900000|142400000|55900000|257100000||||500000||||4200000|70100000|5300000||278900000|46900000|278900000|283100000|64800000|EW
2010-09-30|USD|253100000|348900000|232700000|95800000|63500000|133000000|52700000|189600000||||700000||3100000||4200000|66200000|18200000||48000000|76800000|63500000|67700000|48000000|EW
2010-06-30|USD|264800000|365200000|249300000|100400000|65300000|140600000|50600000|199500000||||500000||1600000||4100000|66400000|8900000||57500000|29400000|65300000|69400000|57500000|EW
