fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-08-02|USD|5311000000|25026000000|19715000000|537000000|1342000000|3189000000|780000000|3969000000|38000000|-345000000|42000000|387000000|-11000000|4000000||164000000|994000000|148000000|387000000|841000000|787000000|1342000000|1506000000|846000000|DELL
2024-05-03|USD|4806000000|22244000000|17438000000|618000000|920000000|3123000000|763000000|3886000000|54000000|-343000000|54000000|343000000|-92000000|-16000000||200000000|552000000|-408000000|343000000|955000000|955000000|895000000|1095000000|960000000|DELL
2024-02-02|USD|5316000000|22318000000|17002000000|290000000|1491000000|3109000000|716000000|3825000000|92000000|-373000000|92000000|373000000|53000000|-1000000||187000000|1290000000|130000000|305000000|1160000000|1183000000|1663000000|1850000000|1160000000|DELL
2023-11-03|USD|5148000000|22251000000|17103000000|176000000|1486000000|2970000000|692000000|3662000000|88000000|-371000000|88000000|371000000|-142000000|-1000000||205000000|1182000000|176000000|371000000|1006000000|940000000|1553000000|1758000000|1006000000|DELL
2023-08-04|USD|5387000000|22934000000|17547000000|192000000|1165000000|3517000000|705000000|4222000000|66000000|-352000000|451000000|352000000|-81000000|-71000000||209000000|721000000|259000000|352000000|462000000|573000000|1073000000|1282000000|462000000|DELL
2023-05-05|USD|5018000000|20922000000|15904000000|196000000|1069000000|3261000000|688000000|3949000000|59000000|-405000000|393000000|405000000|4000000|29000000||200000000|710000000|127000000|405000000|578000000|716000000|1115000000|1314000000|583000000|DELL
2023-02-03|USD|5756000000|25039000000|19283000000|195000000|1189000000|3772000000|795000000|4567000000|48000000|-387000000|266000000|387000000|8000000|14000000||300000000|931000000|317000000|387000000|614000000|533000000|1318000000|1618000000|614000000|DELL
2022-10-28|USD|5707000000|24721000000|19014000000|164000000|1762000000|3268000000|677000000|3945000000|21000000|-272000000|1308000000|272000000|45000000|-29000000||200000000|458000000|213000000|272000000|245000000|30000000|730000000|930000000|245000000|DELL
2022-07-29|USD|5439000000|26425000000|20986000000|164000000|1270000000|3543000000|626000000|4169000000|16000000|-298000000|603000000|298000000|-139000000|-32000000||244000000|640000000|129000000|298000000|511000000|230000000|938000000|1182000000|511000000|DELL
2022-04-29|USD|5784000000|26116000000|20332000000|204000000|1550000000|3553000000|681000000|4234000000|15000000|-265000000|15000000|265000000|-303000000|-12000000||243000000|1216000000|144000000|265000000|1072000000|1079000000|1481000000|1724000000|1072000000|DELL
2022-01-28|USD|5618000000|27992000000|22374000000|116000000|1609000000|3398000000|611000000|4009000000|10000000|-67000000|220000000|287000000|-267000000|67000000||-500000000|-17000000|-19000000|67000000|-29000000|-43000000|270000000|-230000000|2000000|DELL
2021-10-29|USD|5534000000|26424000000|20890000000|162000000|1046000000|3838000000|650000000|4488000000|11000000|-482000000|-76000000|406000000|-114000000|-56000000||700000000|4707000000|864000000|482000000|3888000000|3796000000|5113000000|5813000000|3843000000|DELL
2021-07-30|USD|5475000000|24191000000|18716000000|142000000|1017000000|3761000000|697000000|4458000000|10000000|-483000000|-67000000|416000000|-201000000|15000000||700000000|927000000|96000000|483000000|880000000|778000000|1343000000|2043000000|831000000|DELL
2021-04-30|USD|5264000000|22590000000|17326000000|163000000|987000000|3658000000|619000000|4277000000|11000000|-510000000|-77000000|433000000|-72000000|-6000000||700000000|927000000|40000000|510000000|938000000|907000000|1360000000|2060000000|887000000|DELL
2021-01-29|USD|5524000000|24150000000|19688000000|143000000|718000000|-419000000|-1429000000|-1848000000|7000000|-534000000|-337000000|197000000|21000000|141000000||900000000|1452000000|225000000|534000000|695000000|1466000000|1649000000|2549000000|1227000000|DELL
2020-10-30|USD|5024000000|21589000000|16221000000|102000000|1129000000|4772000000|1360000000|6132000000|11000000|-566000000|11000000|566000000|-157000000|32000000||800000000|1353000000|521000000|566000000|881000000|939000000|1919000000|2719000000|832000000|DELL
2020-07-31|USD|4877000000|20853000000|15577000000|174000000|1136000000|4761000000|1259000000|6020000000|12000000|-617000000|12000000|617000000|157000000|-39000000||800000000|449000000|-599000000|617000000|1099000000|1178000000|1066000000|1866000000|1048000000|DELL
2020-05-01|USD|4715000000|20078000000|15044000000|159000000|702000000|4886000000|1265000000|6151000000|24000000|-672000000|24000000|672000000|-86000000|87000000||900000000|97000000|-46000000|672000000|182000000|62000000|769000000|1669000000|143000000|DELL
2020-01-31|USD|7684000000|24032000000|17303000000|107000000|461000000|142000000|-1213000000|-1071000000|33000000|-630000000|-341000000|289000000|-118200000|57000000||1100000000|5044000000|4636000000|596200000|7684000000|331000000|5333000000|6433000000|408000000|DELL
2019-11-01|USD|7126000000|22844000000|15718000000|215000000|836000000|5028000000|1262000000|6290000000|41000000|-654000000||654000000|-29000000|-39000000||1100000000|106000000|-393000000|654000000|7126000000|432000000|760000000|1860000000|499000000|DELL
2019-08-02|USD|7326000000|23370000000|16044000000|179000000|519000000|5578000000|1229000000|6807000000||-692000000||630000000|-8000000|-630000000||1100000000|-927000000|-4343000000||3416000000|3376000000|519000000|1619000000|3416000000|DELL
2019-05-03|USD|6797000000|21908000000|15111000000|81000000|550000000|5071000000|1176000000|6247000000||-699000000||693000000|32300000|-693000000||1200000000|-179000000|-472000000|-32300000|293000000|235000000|550000000|1750000000|293000000|DELL
