fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|578877000|725516000|146639000|146639000|113140000|348182000|117555000|465737000|52120000|52120000|52120000||725516000|-8110000|6100000|8087000|151334000|7809000||149341000|153385000|113140000|121227000|143525000|PLTR
2024-06-30|USD|549572000|678134000|128562000|128562000|105339000|335452000|108781000|444233000|46593000|46593000|46593000||678134000|-11173000|6000000|8055999|139326000|5200000||135559000|134911000|105339000|113395000|134126000|PLTR
2024-03-31|USD|518082000|634338000|116256000|116256000|80881000|327161000|110040000|437201000|43352000|43352000|43352000||634338000|-13507000|6000000|8438000|110230000|4700000||106026000|99009000|80881000|89319000|105530000|PLTR
2023-12-31|USD|499711000|608350000|108639000|108639000|65794000|324634000|109283000|433917000|44545000|-136000|44545000|136000|608350000|-3956000|5500000|7972000|102691000|9300000|136000|96947000|101397000|102827000|73766000|93391000|PLTR
2023-09-30|USD|450237000|558159000|107922000|107922000|39983000|304546000|105708000|410254000|36864000|-742000|36864000|742000|558159000|3122000|6300000|8663000|78035000|6530000|742000|73439000|69509000|78777000|89374000|71505000|PLTR
2023-06-30|USD|426418000|533317000|106899000|106899000|10074000|316811000|99533000|416344000|30310000|-1317000|30310000|1317000|533317000|-10341000|6000000|8399000|30298000|2200000|1317000|27872000|27236000|31615000|18473000|28127000|PLTR
2023-03-31|USD|417541000|525186000|107645000|107645000|4115000|323326000|90100000|413426000|20853000|-1275000|20853000|1275000|525186000|-4136000|5900000|8320000|18483000|1700000|1275000|19151000|18102000|19758000|12435000|16802000|PLTR
2022-12-31|USD|404313000|508624000|104311000|104311000|-17826000|340095000|82044000|422139000|12750000|-1712000|12750000|1712000|463424000|44637000|5600000|7373000|35245000|4367000|1712000|33482000|35380000|36957000|-10453000|30878000|PLTR
2022-09-30|USD|370269000|477880000|107611000|107611000|-62191000|331597000|100863000|432460000|5540000|-1082000|5540000|1082000|436580000|-65046000|5500000|5942000|-122779000|1096000|1082000|-123875000|-127036000|-121697000|-56249000|-123875000|PLTR
2022-06-30|USD|370786000|473010000|102224000|102224000|-41745000|324360000|88171000|412531000|1472000|-670000|1472000|670000|473010000|-135798000|4500000|4895000|-176741000|2588000|670000|-179341000|-181959000|-176071000|-171176000|-179329000|PLTR
2022-03-31|USD|351954000|446357000|94403000|94403000|-39439000|302792000|88601000|391393000|547000|-594000|547000|594000|446357000|-59870000|3900000|4312000|-99356000|2023000|594000|-101379000|-103074000|-98762000|-35127000|-101379000|PLTR
2021-12-31|USD|345304000|432867000|87563000|87563000|-58943000|320071000|84176000|404247000|480000|-601000|480000|601000|432867000|-64118000|3500000|3840000|-123182000|33006000|601000|-156188000|-156842000|-122581000|-55103000|-156188000|PLTR
2021-09-30|USD|305342000|392146000|86804000|86804000|-91941000|302967000|94316000|397283000|379000|-609000|379000|609000|392146000|-8528000|3100000|3058000|-100737000|1400000|609000|-102137000|-103897000|-100128000|-88883000|-102137000|PLTR
2021-06-30|USD|284716000|375642000|90926000|90926000|-146148000|320340000|110524000|430864000|372000|-590000|372000|590000|375642000|2125000|3100000|4762000|-144280000|-5700000|590000|-138580000|-139380000|-143690000|-141386000|-138580000|PLTR
2021-03-31|USD|267123000|341234000|74111000|74111000|-114014000|282666000|98471000|381137000|376000|-1840000|376000|1840000|341234000|-4894000|3200000|3237000|-120372000|3102000|1840000|-123474000|-119864000|-118532000|-110777000|-123474000|PLTR
2020-12-31|USD|251588000|322091000|70503000|70503000|-156572000|314030000|94130000|408160000|368000|-1814000|368000|1814000|322091000|2893000|4600000|3563000|-155936000|-7593000|1814000|-148343000|-152256000|-154122000|-153009000|-148343000|PLTR
2020-09-30|USD|140026000|289366000|149340000|149340000|-847777000|673888000|313915000|987803000|494000|-2085000|494000|2085000|289366000|-3293000|2500000|2515000|-861862000|-8543000|2085000|-853319000|-853051000|-859777000|-845262000|-853319000|PLTR
2020-06-30|USD|183479000|251889000|68410000|68410000|-99145000|93291000|86815000|282624000||-5095000|551000|5646000||-1589000|3200000|4122000|-109512000|943000||-110455000|-109878000|-103866000|-95023000|-110455000|PLTR
2020-03-31|USD|165033000|229327000|64294000|64294000|-70185000|70765000|65800000|235218000||-1327000|3267000|4594000||6100000|3700000|3671000|-51717000|2557000||-54274000|-53248000|-47123000|-66514000|-54274000|PLTR
2019-12-31|USD|153456000|229358000|75902000|75902000|-147451000|112207000|75835000|300907000||-529000|2137000|2666000||-4714000|2700000|2805000|-155437000|3890000||-159327000|-160322000|-152771000|-144646000|-159327000|PLTR
2019-09-30|USD|125468000|190541000|65073000|65073000|-144140000|74062000|75880000|269608000||3217000|3390000|173000||2305000|3100000|3061000|-137834000|2026000||-139860000|-144993000|-137661000|-141079000|-139860000|PLTR
