fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|236078000|1095408000|859330000|626733000|84538000|80803000||246195000|4998000|-89962000|4998000|107152000|1095408000|-14176000||244597000|-6837000|-10000|94960000|-2521000|-4955000|84538000|337026000|-6827000|PNW
2024-09-30|USD|855192000|1768801000|913609000|860832000|546986000|52777000||52922000|6368000|-91656000|6368000|109925000|1768801000|2761000||246041000|469193000|74227000|98024000|399272000|395446000|546986000|805215000|394966000|PNW
2024-06-30|USD|588154000|1308994000|720840000|662189000|313747000|58651000||60792000|5396000|-92459000|5396000|108891000|1308994000|2853000||239133000|236226000|32421000|97855000|208111000|203093000|313747000|565757000|203805000|PNW
2024-03-31|USD|324390000|951712000|627322000|568158000|66792000|59164000||63953000|7560000|-86633000|7560000|86633000|951712000|23040000||226413000|20753000|3891000|86633000|107801000|17424000|66792000|304773000|16862000|PNW
2023-12-31|USD|237527000|991574000|754047000|579477000|74380000|73064000||183075000|5296000|-86594000|5296000|86594000|991574000|-3898000||217912000|2764000|2787000|86594000|90877000|-2733000|74380000|302427000|-23000|PNW
2023-09-30|USD|766632000|1637759000|871127000|817958000|516263000|53169000||53519000|9515000|-87817000|9515000|87817000|1637759000|8969000||219572000|455259000|57045000|87817000|490337000|399371000|516263000|749425000|398214000|PNW
2023-06-30|USD|461206000|1121703000|660497000|602855000|183280000|57642000||58330000|6406000|-81515000|6406000|81515000|1121703000|1593000||207880000|122560000|15897000|81515000|192484000|106608000|183280000|403661000|106663000|PNW
2023-03-31|USD|301407000|944955000|643548000|586410000|50717000|57138000||61270000|6026000|-75397000|6026000|75397000|944955000|1946000||203717000|-2114000|1183000|75397000|76406000|-3398000|50717000|254434000|-3297000|PNW
2022-12-31|USD|209515000|1009314000|799799000|645020000|36751000|70779000||159447000|2208000|-68909000|2208000|68909000|1009314000|-35323000||212627000|-32742000|-8750000|68909000|49223000|-2127000|36751000|249378000|-23992000|PNW
2022-09-30|USD|669436000|1469871000|800435000|746960000|417573000|53475000||53675000|1785000|-63493000|53510000|63493000|1469871000|-4526000||228913000|379054000|52728000|63493000|394125000|327840000|417573000|646486000|326326000|PNW
2022-06-30|USD|468867000|1061669000|592802000|538684000|223095000|54118000||54503000|1691000|-62230000|1691000|62230000|1061669000|-2902000||224418000|191000000|26688000|62230000|230848000|163206000|223095000|447513000|164312000|PNW
2022-03-31|USD|273659000|783531000|509872000|451874000|54492000|57998000||61984000|1642000|-60907000|1642000|60907000|783531000|-1718000||203639000|21117000|4161000|60907000|82169000|18109000|54492000|280903000|16956000|PNW
2021-12-31|USD|243526000|798857000|555331000|427819000|50017000|76053000||133459000|1490000|-59946000|47157000|59946000|798857000|-1796000||170782000|23597000|-3987000|59946000|91836000|32389000|50017000|247443000|27584000|PNW
2021-09-30|USD|659671000|1308254000|648583000|590975000|429373000|57608000||55520000|1602000|-58794000|1602000|58794000|1308254000|5901000||163523000|411661000|71863000|58794000|402898000|340710000|429373000|626932000|339798000|PNW
2021-06-30|USD|512169000|1000249000|488080000|428585000|278386000|59495000||63588000|1687000|-57578000|1687000|57578000|1000249000|7023000||174127000|262257000|46560000|57578000|277014000|216631000|278386000|488142000|215697000|PNW
2021-03-31|USD|280945000|696475000|415530000|356047000|47534000|59483000||66990000|1948000|-56944000|1948000|56944000|696475000|8576000||176409000|31291000|-4350000|56944000|97458000|36925000|47534000|260653000|35641000|PNW
2020-12-31|USD|228174000|740961000|512787000|368466000|30848000|74321000||151652000|3222000|-59038000|3222000|59038000|740961000|-29535000||155121000|-39304000|-19913000|59038000|214453000|-24696000|30848000|170604000|-19391000|PNW
2020-09-30|USD|693656000|1254501000|560845000|505867000|455008000|54978000||56655000|2956000|-56834000|46025000|56834000|1254501000|8043000||172569000|423606000|77234000|56834000|351245000|346756000|455008000|650029000|346372000|PNW
2020-06-30|USD|481958000|929590000|447632000|390864000|261874000|56768000||57460000|2755000|-57941000|2755000|57941000|929590000|12634000||170005000|234646000|41061000|57941000|198459000|191289000|261874000|455829000|193585000|PNW
2020-03-31|USD|262562000|661930000|399368000|342600000|40422000|56768000||60712000|3277000|-55158000|3277000|55158000|661930000|7785000||173168000|9784000|-20209000|55158000|34866000|31510000|40422000|235226000|29993000|PNW
2019-12-31|USD|670391000|670391000|954084000|815494000|11997000|72590000||142574000|2682000|-55769000|2682000|55769000|670391000|11586000||145398000|-19683000|-88537000|55769000|100534000|53423000|11997000|174730000|68854000|PNW
2019-09-30|USD|792116000|1190787000|398671000|344862000|403290000|53809000||54603000|2694000|-53995000|2694000|53995000|1190787000|9451000||168616000|365542000|53266000|53995000|317149000|313374000|403290000|587825000|312276000|PNW
2019-06-30|USD|572189000|869501000|297312000|242222000|196589000|55090000||55773000|2699000|-52971000|2699000|52971000|869501000|8535000||164384000|161225000|17080000|52971000|149019000|143010000|196589000|376373000|144145000|PNW
2019-03-31|USD|454852000|740530000|285678000|230588000|60084000|55090000||55517000|2302000|-53988000|41488000|53988000|740530000|2811000||167801000|20336000|2418000|53988000|22791000|19125000|60084000|236048000|17918000|PNW
2018-12-31|USD|756376000|756376000|374250000|231983000|66884000|74267000||143267000|2391000|-55977000||55977000|756376000|1452000||146122000|37744000|6795000|55977000|60089000|33442000|66884000|226935000|30949000|PNW
2018-09-30|USD|826723000|1268034000|441311000|389936000|433307000|51375000||52275000|1957000|-55692000||55692000|1268034000|1895000||164311000|399345000|84333000|55692000|319885000|316562000|433307000|611962000|315012000|PNW
2018-06-30|USD|663429000|974123000|310694000|257087000|242162000|53607000||61041000|2408000|-54417000||54417000|974123000|2827000||161984000|210777000|44039000|54417000|171612000|162455000|242162000|419153000|166738000|PNW
2018-03-31|USD|937694000|692714000|395535000|197110000|31334000|53600000||53763000|1891000|-52199000||52199000|692714000|756000||163566000|1956000|-1265000|52199000|8094000|4434000|31334000|208691000|3221000|PNW
2017-12-31|USD|759659000|759659000|512719000|203826000|85547000|90053000||163234000|1715000|-50585000||50585000||-7093000||146840000|47277000|20775000|50585000|69835000|18744000|85547000|230357000|26502000|PNW
2017-09-30|USD|644128000|1183322000|489550000|310469000|459548000|45169000||48554000|917000|-49644000||49644000||-3902000||154422000|420391000|144319000|49644000|280945000|277581000|459548000|616714000|276072000|PNW
2017-06-30|USD|469885000|944587000|424639000|254611000|297257000|44289000||45995000|387000|-50063000||50063000||-3338000||143424000|256410000|88967000|50063000|172317000|166680000|297257000|444542000|167443000|PNW
2017-03-31|USD|246478000|677728000|383858000|212395000|67411000|43836000||44224000|477000|-47392000||47392000||-3200000||147861000|27523000|4211000|47392000|28185000|24271000|67411000|218468000|23312000|PNW
2016-12-31|USD|739199000|879236000|499706000|-119720000|122816000|75597000||134997000|514000|-45713000||45713000||-2736000||122852000|85428000|27309000|45713000|95507000|51570000|122816000|242932000|58119000|PNW
2016-09-30|USD|622118000|1119950000|497832000|456548000|451258000|41284000||41548000|65000|-46972000||46972000||-5134000||140560000|404473000|141446000|46972000|267900000|264600000|451258000|587134000|263027000|PNW
2016-06-30|USD|427808000|867846000|440038000|397921000|231748000|42117000||43446000|184000|-47548000||47548000||-2645000||141532000|187050000|65742000|47548000|126182000|121359000|231748000|371161000|121308000|PNW
2016-03-31|USD|248388000|631650000|383262000|340761000|50162000|42501000||43049000|117000|-45517000||45517000||-3921000||140759000|6367000|1914000|45517000|9326000|5431000|50162000|187518000|4453000|PNW
2015-12-31|USD|734430000|734430000|495169000|357846000|109834000|78323000||139731000|71000|-44692000||44692000||-5318000||59000000|68825000|22847000|44692000|86987000|60359000|109834000|172517000|45978000|PNW
2015-09-30|USD|620609000|1153322000|532713000|489472000|445111000|43241000||44114000|127000|-45824000||45824000||-5399000||2000000|396671000|139555000|45824000|261978000|258726000|445111000|444495000|257116000|PNW
2015-06-30|USD|397394000|846642000|449248000|404216000|231973000|43032000||45494000|184000|-44006000||44006000||-2434000||2000000|190273000|67371000|44006000|127507000|123684000|231973000|236279000|122902000|PNW
2015-03-31|USD|237634000|627036000|389402000|344186000|67684000|43216000||46405000|110000|-44183000||44183000||-4051000||2000000|24069000|7947000|44183000|20727000|17881000|67684000|70252000|16122000|PNW
2014-12-31|USD|726450000|726450000|511200000|363604000|60184000|92596000||148159000|161000|-44186000||44186000||-10267000||55000000|14542000|5007000|44186000|-16566000|-329000|60184000|113728000|9535000|PNW
2014-09-30|USD|599649000|1128520000|528871000|486021000|421775000|40850000||43453000|103000|-44147000||44147000||-1827000||2000000|378714000|134753000|44147000|248086000|255776000|421775000|424861000|243961000|PNW
2014-06-30|USD|906264000|906264000|442008000|396004000|254113000|44004000||46925000|495000|-47961000||47961000||2273000||2000000|215924000|74540000|47961000|141384000|133143000|254113000|265885000|141384000|PNW
2014-03-31|USD|237649000|637052000|399403000|351558000|75170000|45845000||97980000|251000|-49199000||49199000||-2317000||2000000|22171000|6405000|49199000|24691000|18917000|75170000|73370000|15766000|PNW
2013-12-31|USD|699762000|699762000|447867000|334791000|83900000|58076000||161801000|338000|-46516000||46516000||-2286000||55000000|41981000|9167000|46516000|24260000|35542000|83900000|143497000|32814000|PNW
2013-09-30|USD|601443000|1105040000|503597000|458341000|415688000|43256000||97827000|116000|-47352000||47352000||-7275000||2000000|358075000|131912000|47352000|226163000|241285000|415688000|407427000|226163000|PNW
2013-06-30|USD|441930000|868620000|426690000|383876000|259812000|40814000||92505000|467000|-47671000||47671000||-1765000||2000000|339457000|77043000|47671000|131207000|134681000|259812000|389128000|262414000|PNW
2013-03-31|USD|265492000|641922000|376430000|334409000|86923000|40021000||89558000|76000|-45488000||45488000||-2994000||2000000|61357000|12469000|45488000|24444000|30521000|86923000|108845000|48888000|PNW
2012-12-31|USD|693122000|693122000|456184000|314132000|101289000|90052000||191424000|221000|-47864000||47864000||-7160000||52000000|53062000|18157000|47864000|26865000|28098000|101289000|152926000|34905000|PNW
2012-09-30|USD|619729000|1061483000|441754000|403247000|447970000|36507000||87941000|307000|-48412000||48412000||-5276000||2000000|636762000|147116000|48412000|244834000|275666000|447970000|687174000|489646000|PNW
2012-06-30|USD|422582000|829200000|406618000|365329000|254489000|41289000||92075000|107000|-49553000||49553000||-2492000||121256000|321379000|76689000|49553000|123164000|139804000|254489000|375852000|244690000|PNW
2012-03-31|USD|208682000|567575000|358893000|316418000|48007000|42475000||99359000|605000|-53816000||53816000||-3308000||118487000|-21159000|-4645000|53816000|-7483000|-23871000|48007000|167099000|-16514000|PNW
2011-12-31|USD|667892000|667892000|402422000|323016000|78715000|79406000||136286000|486000|-54757000||54757000||-2049000||123677000|26919000|7375000|54757000|12109000|-18055000|78715000|202878000|19544000|PNW
2011-09-30|USD|591718000|1070187000|478469000|444246000|435017000|34223000||90638000|429000|-55095000||55095000||-2611000||124407000|642134000|131416000|55095000|245838000|276490000|435017000|559853000|510718000|PNW
2011-06-30|USD|355251000|746072000|390821000|350666000|196992000|40155000||97835000|543000|-56284000||56284000||-2629000||122402000|137503000|50818000|56284000|86001000|93331000|193787000|319937000|86685000|PNW
2011-03-31|USD|246129000|602361000|356232000|318608000|35784000|37624000||104841000|391000|-57501000||57501000||-9000||123298000|-21140000|-6005000|57501000|-15838000|-4689000|36361000|160830000|-15135000|PNW
2010-12-31|USD|257710000|624370000|366660000|332262000|56251000|34398000||117052000|658000|-58012000||58012000||1426000||122045000|2337000|-5013000|55660000|5155000|-20830000|60349000|183568000|7350000|PNW
2010-09-30|USD|589131000|1084757000|495626000|458098000|400274000|37528000||110221000|833000|-54328000|-72000|54256000||493000||120798000|356267000|122347000|54328000|224434000|233920000|410523000|528771000|233920000|PNW
2010-06-30|USD|376456000|762957000|386501000|354817000|201384000|31684000||105037000|635000|-57637000|42000|57679000||-4727000||115842000|165985000|51188000|57637000|88536000|114797000|223664000|316179000|114797000|PNW
2010-03-31|USD|404161000|633591000|229430000|229430000|57668000|||351415000||||57658000||||101536000|-13186000|-7172000||6855000||44472000|154282000|-6014000|PNW
2009-12-31|USD|404368000|687846000|283478000|283478000|52873000|||367734000||||58258000||||110628000|-29202000|957000||-12573000||29056000|151438000|-30159000|PNW
2009-09-30|USD|734671000|1143077000|408406000|408406000|367407000|||353167000||||58950000||||113593000|296430000|109778000||198375000||355380000|495097000|186652000|PNW
2009-06-30|USD|524663000|840055000|315392000|315392000|171894000|||366928000||||56659000||||100063000|109347000|41000000||76379000||166006000|257798000|68347000|PNW
