fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|-62000000|4752000000|4814000000||-157900000|||4752000000|||||2367000000||||1115300000|209900000||-730200000|265600000|-157900000||905400000|PFG
2024-09-30|USD|-559500000|3011600000|3571100000||-559500000|||3011600000|||||585400000|||-1969500000|-320400000|-100400000||-381700000|606800000|-559500000|-284000000|-220000000|PFG
2024-06-30|USD|131100000|4310800000|4179700000||131100000|||1765100000|||||2071600000|||10400000|440200000|87100000||28800000|197400000|131100000|-3300000|353100000|PFG
2024-03-31|USD|-115400000|4053300000|4168700000||-115400000|||1327200000|||||1702200000|||9500000|627600000|95100000||-211400000|621700000|-115400000|636600000|532500000|PFG
2023-12-31|USD|-2863000000|2690800000|5553800000||-3065900000|||3798000000||||5600000|478200000|||11000000|-1139700000|-268000000||-3148700000|623900000|-3065900000|-1096200000|-871700000|PFG
2023-09-30|USD|1156500000|4598700000|3442200000||1156500000|||1286100000|||||2484600000|||10000000|1601000000|354800000||981000000|650500000|1156500000|1604900000|1246200000|PFG
2023-06-30|USD|-134000000|3557300000|3691300000||-134000000|||1252700000|||||1493800000|||122085|448700000|59900000||-266700000|344900000|-134000000|453600000|388800000|PFG
2023-03-31|USD|-752000000|2819000000|3571000000||-752000000|||1242900000||||5600000|773300000|||41584|-218100000|-78000000||-740000000|537600000|-752000000|-212500000|-140100000|PFG
2022-12-31|USD|-1010700000|3106300000|4132700000||-1267800000|||3854400000||||25000000|1126000000|||54880|45700000|7200000||-1261300000|-3491500000|-1267800000|275800000|38500000|PFG
2022-09-30|USD|1110800000|4625300000|3490100000||1110800000|||1111500000|||||2751200000|||27081|1644500000|328800000||706400000|40700000|1110800000|1734200000|1315700000|PFG
2022-06-30|USD|3862100000|6664500000|2796600000||3862100000|||1458500000|||||4413700000|||86065|3955400000|836700000||2811700000|359800000|3862100000|3881900000|3118700000|PFG
2022-03-31|USD|145500000|3095500000|2964500000||145500000|||-2686500000||||4500000|869100000|||60459|373900000|35200000||-12300000|-1039100000|145500000|423500000|338700000|PFG
2021-12-31|USD|-708300000|4091100000|4799400000||-917300000|3663300000||-3663300000||||33400000|1557700000|||71391|575600000|103800000||-1092000000|463500000|-917300000|575600000|471800000|PFG
2021-09-30|USD|-142900000|3423700000|3566600000||-142900000|1196500000||1196500000|||||1042100000|||54000|423700000|63800000||-358700000|175300000|-142900000|423700000|359900000|PFG
2021-06-30|USD|-107600000|3539400000|3647000000||-107600000|1265100000||1265100000|||||1218100000|||55806|422800000|61000000||-209700000|1211800000|-107600000|422800000|361800000|PFG
2021-03-31|USD|444900000|3208500000|2763600000|-1374700000|444900000|1201700000||1201700000|||||942900000|151400000||55213|614700000|97600000||498700000|-912200000|444900000|614700000|517100000|PFG
2020-12-31|USD|3765100000|3765100000|4569400000|-1981700000|3765100000|1161800000||-3484700000|||||1506900000|133100000||55131|572700000|100100000||3765100000|1108600000|3765100000|572700000|472600000|PFG
2020-09-30|USD|-400200000|3310700000|3710900000|-1839800000|-400200000|1165900000||1165900000|||||1190600000|65500000||52750|275200000|39200000||-373900000|532400000|-400200000|275200000|236000000|PFG
2020-06-30|USD|-121100000|3114600000|3235700000|-1601300000|-121100000|983300000||983300000|||||990500000|-27400000||51116|480800000|82500000||-231000000|2448200000|-121100000|480800000|398300000|PFG
2020-03-31|USD|-1207900000|4551300000|5759200000|-2858700000|-1207900000|1335500000||1335500000|||||2537800000|131400000||47300|332100000|43200000||-1119700000|-1348200000|-1207900000|332100000|288900000|PFG
2019-12-31|USD|4047200000|4047200000|5378300000|2453300000|4047200000|1222600000||156000000||-200000|200000|200000|1793300000|||156000000|356900000|56000000|200000|4047200000|31700000|357100000|513100000|300900000|PFG
2019-09-30|USD|-1255900000|4458400000|5714300000|2870400000|-1259700000|1242300000||3800000||-300000|300000|300000|2275900000|||3800000|338200000|61100000|300000|-1363200000|936500000|338500000|342300000|277100000|PFG
2019-06-30|USD|-952900000|3972600000|4925500000|2476000000|-956400000|1046300000||3500000||-200000|200000|200000|1953200000|||3500000|444500000|58200000|200000|-1018600000|1452900000|444700000|448200000|386300000|PFG
2019-03-31|USD|-676000000|3743900000|4419900000|-2195100000|-676000000|992700000||3500000||-300000||300000|1742000000|84500000||3500000|503800000|73900000|300000|-665400000|1576100000|504100000|507600000|429900000|PFG
2018-12-31|USD|3770600000|3770600000|5340000000|-2440100000|3770600000|1056600000||4136700000||||36800000|1953200000|-112200000||53200000|247700000|11200000||3770600000|19000000|3770600000|300900000|236500000|PFG
2018-09-30|USD|-966600000|4348100000|5314700000|-2642100000|-966600000|1105000000||1105000000||||36800000|2208200000|-5500000||50700000|565400000|109100000||-1081200000|248200000|-966600000|616100000|456300000|PFG
2018-06-30|USD|-191100000|3234900000|3426000000|-1699200000|-191100000|990100000||990100000||||36700000|2244700000|67400000||50600000|512500000|55900000||-179600000|-212000000|-191100000|563100000|456600000|PFG
2018-03-31|USD|31100000|2883600000|2852500000|-1411100000|31100000|985000000||985000000||||39500000|2015900000|-25100000||50600000|451600000|54500000||-48500000|-339900000|31100000|502200000|397100000|PFG
2017-12-31|USD|3237700000|3237700000|3868800000|-1801900000|3237700000|1089100000||3893800000||||37100000|2390800000|-39900000||50900000|313700000|-528100000||3237700000|960300000|3237700000|364600000|841800000|PFG
2017-09-30|USD|-412900000|4627800000|5040700000|-2504600000|-412900000|932800000||932800000||||37100000|3080500000|676600000||49300000|1154800000|344600000||-80900000|973300000|-412900000|1204100000|810200000|PFG
2017-06-30|USD|-564500000|3178300000|3742800000|-1858800000|-564500000|928700000||928700000||||37100000|2312100000|-95900000||47400000|360300000|50800000||-711200000|648500000|-564500000|407700000|309500000|PFG
2017-03-31|USD|-353000000|3049400000|3402400000|-1657300000|-353000000|943200000||943200000||||37000000|2173100000|-16600000||48100000|409300000|60400000||-430000000|569000000|-353000000|457400000|348900000|PFG
2016-12-31|USD|3513800000|3513800000|4454900000|-2112600000|3513800000|985600000||3732600000||||40100000|2688400000|-43400000||47000000|361100000|43100000||3513800000|-449000000|3513800000|408100000|318000000|PFG
2016-09-30|USD|-193200000|2818000000|3011200000|-1482200000|-193200000|919600000||919600000||||41300000|1906500000|44200000||46400000|351500000|43300000||-192300000|419300000|-193200000|397900000|308200000|PFG
2016-06-30|USD|-332300000|3025700000|3358000000|-1659900000|-332300000|927900000||927900000||||41600000|2160900000|33700000||47400000|395200000|72900000||-371500000|659100000|-332300000|442600000|322300000|PFG
2016-03-31|USD|-421100000|3036600000|3457700000|-1658500000|-421100000|899500000||899500000||||41800000|2343200000|136600000||45800000|438600000|70600000||-355100000|903700000|-421100000|484400000|368000000|PFG
2015-12-31|USD|2807000000|2807000000|3344800000|-1537200000|2807000000|920800000||3672400000||||111400000|2012500000|-41100000||43700000|304300000|50700000||2807000000|-104500000|2807000000|348000000|253600000|PFG
2015-09-30|USD|-538000000|3240900000|3778900000|-5200000|-538000000|961400000||961400000||||41300000|2503600000|38400000||53800000|368700000|68300000||-567900000|103000000|-538000000|476000000|300400000|PFG
2015-06-30|USD|-889900000|3259200000|4149100000|147600000|-889900000|869000000||869000000||||37500000|2511000000|-114600000||29900000|287200000|29600000||-1034100000|-93600000|-889900000|366400000|257600000|PFG
2015-03-31|USD|84300000|2657300000|2573000000|-112700000|84300000|921200000||921200000||||32600000|1901900000|66200000||29300000|451400000|29000000||121500000|406500000|84300000|525600000|422400000|PFG
2014-12-31|USD|2908000000|2908000000|3529800000|52200000|2908000000|926600000||3574300000||||33000000|2131700000|14700000||32200000|315600000|36900000||2908000000|-51000000|2908000000|395300000|278700000|PFG
2014-09-30|USD|220400000|2484300000|2263900000|68400000|220400000|932500000||932500000||||33000000|1758300000|||31100000|389900000|141000000||33000000|29600000|220400000|464200000|248900000|PFG
2014-06-30|USD|69900000|2606700000|2536800000|-64100000|-2042500000|886200000||-102000000||||33100000|1706100000|||30500000|402900000|88300000||-2130800000|552200000|-2042500000|477000000|314600000|PFG
2014-03-31|USD|23600000|2478600000|2455000000|2061700000|-2078000000|829000000||10700000|||||1622000000|||40500000|354200000|52300000||-2130300000|480500000|-2078000000|394700000|301900000|PFG
2013-12-31|USD|2672600000|2672600000|2947500000|2323300000|309900000|920800000||171300000||||35400000|1882800000|||28200000|301200000|59500000||309900000|442600000|309900000|-84800000|241700000|PFG
2013-09-30|USD|26000000|2239600000|2213600000|76120000|-1914500000|774600000||56000000||||34900000|1471200000|||28200000|315100000|61200000||-1975700000|236700000|-1914500000|389300000|253900000|PFG
2013-06-30|USD|-7500000|2210600000|2218100000|101100000|-1979200000|801800000||14900000||||36100000|1552800000|||29400000|259600000|29000000||-2008200000|-390900000|-1979200000|336000000|230600000|PFG
2013-03-31|USD|-46800000|2166700000|2213500000|71600000|-2009800000|795700000||6300000||||36000000|1446500000|||22300000|224700000|38200000||-2048000000|167200000|-2009800000|295600000|186500000|PFG
2012-12-31|USD|2295900000|2295900000|2332200000|-2800000|265900000|1632300000||23400000||||39900000|1417700000|||19900000|257400000|34200000||265900000|-25000000|265900000|334400000|223200000|PFG
2012-09-30|USD|-623700000|2704700000|3328400000|-66100000|-3181400000|546800000||84900000||||31200000|1782700000|||28500000|188200000|-7200000||-3171500000|522500000|-3181400000|250200000|195400000|PFG
2012-06-30|USD|-133400000|2118600000|2252000000|17700000|-2049000000|538800000||29200000||||30500000|1320200000|||18300000|226800000|50900000||-2099900000|241500000|-2049000000|265000000|175900000|PFG
2012-03-31|USD|-357900000|2095900000|2453800000|11500000|-2205500000|546700000||1200000||||31100000|1305400000|||23500000|268800000|56700000||-2263700000|436500000|-2205500000|335800000|212100000|PFG
2011-12-31|USD|2059000000|2058800000|2280900000|1861600000|193600000|||65800000||||1600000|1284400000|||28400000|150400000|8000000||193600000|-53100000|193600000|222400000|142400000|PFG
2011-09-30|USD|-222400000|2093600000|2311200000|1915800000|-2220600000|||153300000||||1600000|1198500000|||28100000|156700000|76600000||-2292500000|-199100000|-2220600000|173500000|80100000|PFG
2011-06-30|USD|264000000|2296400000|2078000000|1960400000|-1756300000|||115200000|||||1365900000|||27900000|286600000|61000000||-1838700000|400900000|-1756300000|376600000|225600000|PFG
2011-03-31|USD|-163200000|2221900000|2383000000|1930500000|-2099500000|||43500000|||||1417900000|||31400000|242900000|52700000||-2159900000|449500000|-2099500000|296300000|190200000|PFG
2010-12-31|USD|2372500000|2372500000|2777500000|2075300000|263700000|1542300000||-34100000||||30100000|1555200000|||-178100000|197600000|26400000||263700000|-478300000|263700000|75100000|171200000|PFG
2010-09-30|USD|-352100000|2288500000|2640600000|-301800000|-2477100000|1542300000||75000000||||30100000|1428900000|||15300000|162600000|12200000||-2489300000|1104200000|-2477100000|326300000|150400000|PFG
2010-06-30|USD|-440400000|2233600000|2674000000|2046400000|-2516200000|||211700000|||||1423000000|||106500000|155900000|13600000||-2529800000|513200000|-2516200000|262400000|142300000|PFG
2010-03-31|USD|-286600000|2264000000|2550600000|1977800000|-2294300000|||128900000|||||1446500000|||102700000|251700000|52700000||-2347000000|856200000|-2294300000|354400000|199000000|PFG
2009-12-31|USD|2232400000|2232400000|2753000000|2028800000|169500000|||2526600000|||||1486700000|||-36300000|164800000|14600000||169500000|154900000|169500000|128500000|150200000|PFG
2009-09-30|USD|-363900000|2270300000|2634200000|1986400000|-2385900000|||643000000|||||1483600000|||69800000|237000000|44100000||-2430000000|192900000|-2385900000|306800000|192900000|PFG
2009-06-30|USD|-510800000|2157800000|2668600000|1924400000|-2470700000|||562700000|||||1452900000|||-13400000|192500000|33900000||-2504600000|158600000|-2470700000|179100000|158600000|PFG
2009-03-31|USD|2188600000|2188600000|2025200000|2025200000|128500000|||688400000||||||||118400000|128500000|7500000||||128500000|246900000|121000000|PFG
2008-12-31|USD|2279200000|2279300000|2304200000|2304200000|-10651800000|||2995100000||||||||-173000000|-60500000|-61300000||||-60500000|-233500000|800000|PFG
2008-09-30|USD|2497800000|2497800000|2355700000|2355700000|96100000|||734100000||||||||121800000|96100000|-2200000||||96100000|217900000|98300000|PFG
