fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|654922000|1624727000|969805000|386523000|781445000|107994000||-301616000||-186435000||186435000|208412000|2387000||620319000|565264000|146869000|249083000|427245000|418644000|781445000|1380868000|418395000|EQT
2024-09-30|USD|754487000|1283802000|529315000|440845000|-281840000|88470000||139105000||-158299000||158299000|56334000|3960000||589299000|-405693000|-104870000|158664000|-297432000|-300795000|-281840000|345296000|-300823000|EQT
2024-06-30|USD|342238000|952512000|610274000|543067000|2971000|67207000||-251544000||-55720000||55720000|1269142000|19431000||465982000|-34705000|-44222000|57557000|9239000|9560000|2971000|486719000|9517000|EQT
2024-03-31|USD|784678000|1412268000|627590000|545181000|182720000|73053000||83472000||-54371000||54371000|1440724000|205000||486750000|127790000|24302000|57820000|103063000|103531000|182161000|668486000|103488000|EQT
2023-12-31|USD|1220776000|2042999000|822223000|564326000|722717000|67172000||267598000||-72804000||72804000|2127553000|362000||501887000|653034000|150979000|72939000|501447000|502095000|725838000|1227117000|502055000|EQT
2023-09-30|USD|574372000|1186102000|611730000|554788000|15807000|56942000||58900000||-60427000|60841000|60427000|1177189000|132000||446886000|-45598000|-126853000|61516000|80730000|81312000|14829000|-154169000|81255000|EQT
2023-06-30|USD|435426000|1018751000|583325000|523162000|-34993000|60163000||61141000||-39883000|38229000|39883000|1007474000|562000||395684000|-78444000|-11818000|45345000|-66866000|-66577000|-38561000|-194279000|-66626000|EQT
2023-03-31|USD|2067119000|2661071000|593952000|514984000|1610880000|51894000||96448000||-46546000|41607000|46546000|2740204000|175000||387685000|1575194000|356646000|39940000|1219233000|1218712000|1621740000|813102000|1218548000|EQT
2022-12-31|USD|2749583000|3479828000|730245000|520076000|2319776000|57042000||235140000||-55630000|46016000|55630000|3479891000|214000||-46412000|2270959000|558977000|56574000|1713839000|1713409000|2326589000|2280177000|1711982000|EQT
2022-09-30|USD|1461140000|2069463000|608323000|541092000|924586000|67231000||67323000||-60138000|57104000|60138000|2039349000|157000||451126000|835876000|152206000|87952000|687462000|683733000|896014000|1347140000|683670000|EQT
2022-06-30|USD|1928528000|2527508000|598980000|539704000|1361901000|59276000||60036000||-65985000|55095000|65985000|2416749000|7313000||447220000|1199595000|308234000|170333000|894224000|891425000|1265580000|1712800000|891361000|EQT
2022-03-31|USD|-1378037000|2486624000|798927000|516104000|-1888266000|69096000||282386000||-67902000|85091000|67902000|-597099000|3596000||435277000|-1981745000|-465697000|74825000|-1514583000|-1515985000|-1913843000|-1478566000|-1516048000|EQT
2021-12-31|USD|2936138000|3839694000|903556000|537468000|2457347000|52343000||319009000||-76469000|-4952000|71517000|3840721000|7776000||510563000|2397365000|592613000|76469000|1802554000|1805298000|2468882000|2979445000|1804752000|EQT
2021-09-30|USD|-2008848000|1784050000|544010000|494897000|-2609526000|49113000||108374000|43184000|-80349000|-4840000|75509000|-1473187000|4260000||452874000|-2638192000|-661380000|80349000|-1979516000|-1976775000|-2562683000|-2109809000|-1976812000|EQT
2021-06-30|USD|-773985000|1077904000|513869000|464016000|-1217641000|49853000||56857000|11829000|-76986000|-4732000|72254000|-272960000|3765000||391417000|-1279571000|-346311000|82318000|-936519000|-933179000|-1207317000|-815900000|-933260000|EQT
2021-03-31|USD|443583000|949923000|506340000|445784000|8845000|45006000||70948000|11848000|-75099000|-4626000|70473000|940861000|3304000||388084000|-50386000|-12959000|79523000|-41032000|-37347000|20087000|408171000|-37427000|EQT
2020-12-31|USD|-22800000|1252585000|22800000|437573000|146083000|44836000||22800000||-74286000|-11932000|62354000|1237337000|4308000||3573000|72700000|645000|79009000|63688000|71743000|135054000|138627000|72055000|EQT
2020-09-30|USD|-319372000|172127000|491499000|427691000|-760195000|51654000||66968000|3801000|-69154000|62453000|69154000|168061000|2900000||7478000|-826397000|-225757000|72903000|-600640000|-600568000|-757243000|-749765000|-600640000|EQT
2020-06-30|USD|70620000|527074000|456454000|405636000|-386912000|43341000||51694000|82983000|-65386000|21187000|65386000|524845000|3590000||7477000|-366078000|-103003000|65739000|-263075000|-263003000|-300692000|-293215000|-263075000|EQT
2020-03-31|USD|522187000|1107057000|584870000|439834000|123358000|34938000||145959000|-390628000|-62374000|241065000|62374000|1088027000|24714000||7478000|-134317000|32822000|78984000|-167139000|-167127000|-71943000|-64465000|-167139000|EQT
2019-12-31|USD|-112917000|1011483000|1124400000|438580000|-1462067000|-43951000||1124400000||-45066000|81389000|45066000|1010225000|23891000||7477000|-1543456000|-366532000|45066000|-1176924000|-1176577000|-1498390000|-1490913000|-1176924000|EQT
2019-09-30|USD|404912000|951576000|546664000|437942000|-161529000|79376000||112214000||-47709000|285842000|47709000|949940000|22960000||7755000|-447371000|-86343000|47709000|-361028000|-360908000|-399662000|-391907000|-361028000|EQT
2019-06-30|USD|787060000|1310252000|523192000|436984000|296030000|86208000||88065000||-50503000|131599000|50503000|1308162000|23645000||10342000|164431000|38865000|50503000|125566000|125684000|214934000|225276000|125566000|EQT
2019-03-31|USD|610984000|1143173000|532189000|439246000|175456000|48978000||93950000||-56573000||56573000|1139617000|20987000||10342000|228925000|38234000|56573000|190691000|190313000|285498000|295840000|190691000|EQT
2018-12-31|USD|1245138000|1245138000|1941296000|431528000|-570691000|77953000||3645891000||11101000|68848000|57747000|911778000|-36075000||15189000|-736475000|-99788000|-11101000|-598062000|-639745000|-678728000|-663539000|-636687000|EQT
2018-09-30|USD|595529000|1050046000|563341000|420747000|-147451000|51816000||95292000||-93042000|-36862000|56180000|1155343000|21755000||20728000|-111654000|-71961000|93042000|-127347000|-39985000|-55474000|-34746000|-39693000|EQT
2018-06-30|USD|730120000|950648000|324551000|428069000|-114650000|62959000||103115000||-77004000|-19884000|57120000|1050882000|11752000||20729000|-77116000|-94922000|77004000|-76978000|17462000|-19996000|733000|17806000|EQT
2018-03-31|USD|-1198535000|1312036000|2632118000|416657000|-1950332000|39815000||77217000||-70013000|-12102000|57911000|1412790000|9585000||20728000|-2015834000|-429840000|70013000|-1578533000|-1586151000|-1957923000|-1937195000|-1585994000|EQT
2017-12-31|USD|1129286000|1033539000|468401000|760040000|97257000|18095000||84073000||-65662000|-34801000|30861000|154687000|-19865000||10940000|-27438000|-1307509000|78303000|1276690000|1279244000|3423000|277866000|1280071000|EQT
2017-09-30|USD|432172000|597718000|213389000|136219000|-6380000|66263000||97774000||-50377000||50377000|35625000|6859000||246560000|12059000|-11281000|50377000|-6238000|22002000|62436000|355488000|23340000|EQT
2017-06-30|USD|501314000|631101000|191827000|134818000|47763000|52670000||77590000||-44078000||44078000|46326000|6638000||240817000|70835000|29709000|44078000|3387000|39567000|114913000|390923000|41126000|EQT
2017-03-31|USD|788009000|828662000|207601000|133706000|243572000|71957000||90737000||-42655000||42655000|140742000|3381000||231918000|264657000|100665000|42655000|113190000|163216000|307312000|485201000|163992000|EQT
2016-12-31|USD|379022000|298539000|270241000|628908000|-189466000|22181000||52133000||-39451000|-16761000|22690000|-208624000|8494000||244972000|-402901000|-210943000|39451000|-509215000|-203215000|-380211000|94339000|-191958000|EQT
2016-09-30|USD|462831000|614098000|151267000|89883000|108457000|61430000||92569000||-35984000||35984000|93356000|10715000||237088000|5068000|13084000|35984000|70104000|-22638000|41052000|25816000|-8016000|EQT
2016-06-30|USD|-304973000|127531000|161506000|84207000|-324492000|77352000||106552000||-36305000||36305000|-234693000|7644000||224629000|-430991000|-172346000|36305000|-180807000|-264927000|-394686000|142474000|-258645000|EQT
2016-03-31|USD|480917000|617884000|136967000|77193000|127201000|57983000||89525000||-36180000||36180000|108995000|4840000||221231000|13072000|7436000|36180000|88425000|-6539000|49252000|244277000|5636000|EQT
2015-12-31|USD|601380000|601380000|302033000|87639000|45291000|60762000||88206000||-35935000||35935000|176648000|3664000||219425000|-58297000|76282000|35935000|-134579000|-165731000|-22362000|-9476000|-134579000|EQT
