fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|766664000|2845310000|2078646000|1583117000|415732000|477260000||907523000||23365000|23365000|||23365000||83876000|439097000|107333000||807884000|328922000|415732000|513045000|331764000|CMG
2024-09-30|USD|1101704000|2793576000|1691872000|1552362000|473256000|126614000||525973000||29307000|29307000|||29307000||84349000|502563000|115175000||387388000|388462000|473256000|585567000|387388000|CMG
2024-06-30|USD|1198794000|2973117000|1774323000|1590300000|586053000|175028000||568777000||21861000|21861000|||21861000||83562000|607914000|152243000||455671000|455107000|586053000|684372000|455671000|CMG
2024-03-31|USD|1050061000|2701848000|1651787000|1438526000|441292000|204625000||598622000||19364000|19364000|||19364000||83243000|460656000|101369000||359287000|357994000|441292000|537225000|359287000|CMG
2023-12-31|USD|690657000|2516320000|1825663000|1376383000|363447000|433332000||820751000||18906000|18906000|8949000||18906000||85492000|382353000|100267000||673855000|283509000|363447000|467845000|282086000|CMG
2023-09-30|USD|949531000|2471948000|1522417000|1350468000|394950000|159501000||517317000||18392000|18392000|||18392000||78546000|413342000|100125000||313217000|312089000|394950000|491888000|313217000|CMG
2023-06-30|USD|988673000|2514801000|1526128000|1350342000|431810000|156496000||525493000||16446000|16446000|||16446000||78771000|448256000|106466000||341790000|342269000|431810000|527027000|341790000|CMG
2023-03-31|USD|935167000|2368580000|1433413000|1276353000|367606000|148340000||520766000||8949000|8949000|8949000||8949000||76585000|376555000|84911000||291644000|292101000|367606000|453140000|291644000|CMG
2022-12-31|USD|583023000|2180599000|1597576000|1197765000|296331000|385746000||741664000||7057000|7057000|7057000||7057000||74012000|303388000|79661000||506157000|224735000|296331000|377400000|223727000|CMG
2022-09-30|USD|845133000|2220175000|1375042000|1219718000|336253000|140896000||477409000||3712000|3712000|3712000||3712000||71416000|339965000|82827000||257138000|254881000|336253000|411381000|257138000|CMG
2022-06-30|USD|842869000|2213339000|1370470000|1223854000|337598000|140820000||464097000||10572000|10572000|10572000||10572000||69733000|348170000|88228000||259942000|258462000|337598000|417903000|259942000|CMG
2022-03-31|USD|701895000|2020539000|1318644000|1158866000|190221000|147402000||489555000||-213000|213000|213000||-213000||71665000|190008000|31714000||158294000|158489000|190221000|261673000|158294000|CMG
2021-12-31|USD|429798000|1960633000|1530835000|1136979000|158296000|381868000||714068000||9263000|9263000|2294000||9263000||66262000|167559000|34084000||293254000|133264000|158296000|233821000|133475000|CMG
2021-09-30|USD|706121000|1952315000|1246194000|1094089000|239680000|145930000||446755000||-126000|126000|126000||-126000||63191000|239554000|35120000||204434000|203478000|239680000|302745000|204434000|CMG
2021-06-30|USD|701594000|1892538000|1190944000|1038984000|245525000|146044000||439202000||851000|851000|851000||851000||118298000|246376000|58402000||187974000|188279000|245525000|316838000|187974000|CMG
2021-03-31|USD|622455000|1741575000|1119120000|956340000|161442000|155103000||457215000||-2168000|2168000|2168000||-2168000||112391000|159274000|32173000||127101000|126838000|161442000|233653000|127101000|CMG
2020-12-31|USD|1607710000|1607710000|1214636000|906814000|116886000|282594000||596585000||846000|846000|595000||846000||108442000|117732000|-73227000||116886000|192174000|116886000|226174000|190959000|CMG
2020-09-30|USD|539600000|1601414000|1061814000|923079000|107096000|133150000||407151000||-595000|595000|595000||-595000||108093000|106501000|26257000||80244000|80949000|107096000|167276000|80244000|CMG
2020-06-30|USD|406015000|1364738000|958723000|840022000|-4939000|102647000||381079000||623000|623000|||623000||105202000|-4316000|-12491000||8175000|9230000|-4939000|100886000|8175000|CMG
2020-03-31|USD|442865000|1410772000|967907000|855864000|71121000|106470000||322715000||2743000|2743000|||2743000||101335000|73864000|-2524000||76388000|74547000|71121000|175199000|76388000|CMG
2019-12-31|USD|1436469000|1440224000|3755000|858289000|98156000|253983000||3755000||2840000|2840000|||2840000||101479000|100996000|28580000||98156000|72940000|98156000|202475000|72416000|CMG
2019-09-30|USD|444590000|1403697000|959107000|840141000|115621000|115070000||299225000||4411000|4411000|||4411000||92390000|120032000|21450000||98582000|97956000|115621000|212422000|98582000|CMG
2019-06-30|USD|439438000|1434231000|994793000|851337000|120020000|121395000||336765000||3947000|3947000|||3947000||90975000|123967000|32939000||91028000|91625000|120020000|214942000|91028000|CMG
