fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|2897000000|4130000000|3092000000|1312000000|733000000|1562000000|407000000|2164000000||-79000000||79000000|4209000000|14000000|102000000|205000000|668000000|200000000|79000000|469000000|177000000|733000000|952000000|468000000|BSX
2024-06-30|USD|2850000000|4043000000|3215000000|1270000000|520000000|1446000000|383000000|2330000000||-77000000||77000000|4120000000|-23000000|98000000|213000000|422000000|98000000|77000000|322000000|356000000|520000000|712000000|324000000|BSX
2024-03-31|USD|2648000000|3787000000|2800000000|1209000000|675000000|1364000000|366000000|1973000000||-69000000||69000000|3856000000|2000000|90000000|214000000|607000000|115000000|69000000|493000000|578000000|675000000|890000000|492000000|BSX
2023-12-31|USD|2579000000|3660000000|2763000000|1147000000|584000000|1379000000|363000000|1995000000||-65000000||65000000|3725000000|-15000000|104000000|208000000|504000000|1000000|65000000|504000000|338000000|584000000|777000000|503000000|BSX
2023-09-30|USD|2426000000|3461000000|2578000000|1101000000|693000000|1242000000|356000000|1733000000||-66000000|66000000|66000000|3527000000|-18000000|93000000|208000000|609000000|105000000|66000000|505000000|511000000|693000000|883000000|504000000|BSX
2023-06-30|USD|2542000000|3529000000|2707000000|1058000000|514000000|1354000000|359000000|2028000000||-70000000|79000000|70000000|3599000000|-18000000|88000000|210000000|426000000|156000000|70000000|270000000|300000000|514000000|706000000|270000000|BSX
2023-03-31|USD|2349000000|3324000000|2489000000|1040000000|552000000|1215000000|337000000|1797000000||-65000000|65000000|65000000|3389000000|-43000000|82000000|203000000|445000000|131000000|65000000|313000000|223000000|552000000|713000000|314000000|BSX
2022-12-31|USD|2232000000|194000000|2392000000|1011000000|402000000|1163000000|330000000|1830000000||-64000000|64000000|64000000|194000000|58000000|95000000|199000000|449000000|255000000|-194000000|194000000|-123000000|402000000|712000000|194000000|BSX
2022-09-30|USD|2191000000|3301000000|2453000000|979000000|358000000|1132000000|339000000|1833000000||-63000000|63000000|63000000|3364000000|-51000000|82000000|202000000|245000000|57000000|-131000000|188000000|287000000|358000000|510000000|188000000|BSX
2022-06-30|USD|2233000000|3180000000|2409000000|1011000000|423000000|1165000000|335000000|1810000000||-64000000|1000000|64000000|3244000000|-14000000|80000000|204000000|345000000|85000000|64000000|260000000|471000000|423000000|613000000|260000000|BSX
